TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,_,
food,B-ASP,2~5,was~be,ACT-arg~ACT-arg,NN,
was,O,2,was,ROOT,VBD,
mediocre,B-OP,2,was,PAT-arg,JJ,med ##io ##cre
to,O,_,_,_,_,
be,O,5,be,ROOT,VB,
kind,O,5,be,PAT-arg,JJ,
-,O,_,_,_,:,
the,O,_,_,_,_,
interior,B-ASP,10,is,ACT-arg,NN,
is,O,10,is,ROOT,VBZ,
small,B-OP,10~12,is~and,PAT-arg~CONJ.member,JJ,
and,O,_,_,_,CC,
average,B-OP,10~12,is~and,PAT-arg~CONJ.member,JJ,
-,O,_,_,_,_,
the,O,_,_,_,_,
owners,B-ASP,17,are,ACT-arg,NNS,
are,O,10,is,PAR,VBP,
a,O,_,_,_,_,
tag-team,O,17,are,PAT-arg,NN,tag - team
of,O,_,_,_,_,
unpleasantries,O,19,tag-team,APP,NNS,unpleasant ##ries
-,O,_,_,_,_,
so,O,26~24,snotty~rude,EXT~EXT,RB,
rude,B-OP,25~10,and~is,CONJ.member~PAT-arg,JJ,
and,O,_,_,_,CC,
snotty,B-OP,25~10,and~is,CONJ.member~PAT-arg,JJ,s ##not ##ty
i,O,29~35,let~dining,ACT-arg~ACT-arg,PRP,
actually,O,29,let,ATT,RB,
let,O,10,is,RESL,VBP,
out,O,_,_,_,_,
a,O,_,_,_,_,
hearty,O,33,guffaw,RSTR,JJ,heart ##y
guffaw,O,29,let,PAT-arg,NN,gu ##ffa ##w
whilst,O,_,_,_,_,
dining,B-ASP,29,let,TPAR,VBG,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
And,O,3,is,PREC,CC,
the,O,_,_,_,_,
staff,B-ASP,3,is,ACT-arg,NN,
is,O,3,is,ROOT,VBZ,
also,O,3,is,RHEM,RB,
young,B-OP,8~3,and~is,CONJ.member~PAT-arg,JJ,
",",O,_,_,_,_,
energeic,B-OP,8~3,and~is,CONJ.member~PAT-arg,JJ,en ##er ##ge ##ic
and,O,_,_,_,CC,
hot,B-OP,3~8,is~and,PAT-arg~CONJ.member,JJ,
!!!!,O,_,_,_,.,! ! ! !
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,go,ACT-arg,PRP,
go,O,1,go,ROOT,VBP,
twice,O,1,go,THO,RB,
a,O,_,_,_,_,
month,O,2,twice,REG,NN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,place,RSTR,DT,
place,O,3~5,got~be,ACT-arg~ACT-arg,NN,
has,O,_,_,_,_,
got,O,3,got,ROOT,VBN,
to,O,_,_,_,_,
be,O,3,got,PAT-arg,VB,
the,O,_,_,_,_,
best,B-OP,9,restaurant,RSTR,JJS,
japanese,O,9,restaurant,RSTR,JJ,
restaurant,O,5,be,PAT-arg,NN,
in,O,_,_,_,_,
the,O,_,_,_,_,
new,O,14,area,RSTR,JJ,
york,O,14,area,RSTR,NN,
area,O,9,restaurant,LOC,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Plus,O,2,made,PREC,CC,
they,O,2,made,ACT-arg,PRP,
made,O,2,made,ROOT,VBD,
a,O,_,_,_,_,
perfect,B-OP,5,martini,RSTR,JJ,
martini,B-ASP,2,made,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Dessert,B-ASP,1,is,ACT-arg,NN,
is,O,4~1,...~is,CONJ.member~ROOT,VBZ,
a,O,_,_,_,_,
joke,B-OP,1,is,PAT-arg,NN,
...,O,_,_,_,:,. . .
dont,O,6,bother,RHEM,RB,don ##t
bother,O,4~6,...~bother,CONJ.member~ROOT,VB,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,
unfortunate,O,2,lady,RSTR,JJ,
lady,O,6,thought,ACT-arg,NN,
next,O,_,_,_,_,
to,O,_,_,_,_,
us,O,2,lady,LOC,PRP,
thought,O,6,thought,ROOT,VBD,
she,O,22~9,given~ordered,ADDR-arg~ACT-arg,PRP,
had,O,_,_,_,_,
ordered,O,19~6,and~thought,CONJ.member~EFF-arg,VBN,
a,O,_,_,_,_,
salad,B-ASP,9,ordered,PAT-arg,NN,
(,O,_,_,_,_,
including,O,_,_,_,_,
asking,O,11,salad,ACMP,VBG,
for,O,_,_,_,_,
salad,B-ASP,17,dressing,RSTR,NN,
dressing,I-ASP,14,asking,PAT-arg,NN,
),O,_,_,_,_,
and,O,_,_,_,CC,
was,O,_,_,_,_,
instead,O,22,given,SUBS,RB,
given,O,6~19,thought~and,EFF-arg~CONJ.member,VBN,
a,O,_,_,_,_,
quesedilla,B-ASP,22,given,PAT-arg,NN,que ##sed ##illa
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,recommend,ACT-arg,PRP,
'd,O,_,_,_,_,' d
highly,O,3,recommend,EXT,RB,
recommend,B-OP,3,recommend,ROOT,VB,
it,O,3,recommend,PAT-arg,PRP,
for,O,_,_,_,_,
a,O,_,_,_,_,
special,O,8,occasion,RSTR,JJ,
occasion,O,3,recommend,AIM,NN,
--,O,_,_,_,_,- -
it,O,11~13,provides~intimate,ACT-arg~ACT-arg,PRP,
provides,O,12~3,and~recommend,CONJ.member~COND,VBZ,
and,O,_,_,_,CC,
intimate,B-OP,12~14,and~setting,CONJ.member~RSTR,JJ,
setting,B-ASP,15~11,and~provides,CONJ.member~PAT-arg,NN,
and,O,_,_,_,CC,
nice,B-OP,17,service,RSTR,JJ,
service,B-ASP,15~11,and~provides,CONJ.member~PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
(,O,_,_,_,_,
Always,O,2,ask,TWHEN,RB,
ask,O,2,ask,ROOT,VB,
the,O,_,_,_,_,
bartender,O,2,ask,ADDR-arg,NN,
for,O,_,_,_,_,
the,O,_,_,_,_,
SEASONAL,B-ASP,8,beer,RSTR,JJ,
beer,I-ASP,2,ask,PAT-arg,NN,
!!!,O,_,_,_,.,! ! !
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Do,O,_,_,_,_,
n't,O,2,judge,RHEM,RB,n ' t
judge,O,7~2,",~judge",CONJ.member~ROOT,VB,
this,O,4,place,RSTR,DT,
place,O,2,judge,PAT-arg,NN,
prima,O,2,judge,EFF-arg,NN,
facie,O,2,judge,EFF-arg,FW,fa ##cie
",",O,_,_,_,",",
you,O,14~11,believe~try,ACT-arg~ACT-arg,PRP,
have,O,_,_,_,_,
to,O,_,_,_,_,
try,O,7~11,",~try",CONJ.member~ROOT,VB,
it,O,11,try,PAT-arg,PRP,
to,O,_,_,_,_,
believe,O,11,try,AIM,VB,
it,O,14~16,"believe~,",PAT-arg~APPS.member,PRP,
",",O,_,_,_,",",
a,O,_,_,_,_,
home,O,16~14,",~believe",APPS.member~PAT-arg,NN,
away,O,18,home,LOC,RB,
from,O,_,_,_,_,
home,O,19,away,DIR1,NN,
for,O,_,_,_,_,
the,O,_,_,_,_,
literate,O,25,heart,RSTR,JJ,liter ##ate
heart,O,18,home,BEN,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Oh,O,5,lie,PARTL,UH,
yes,O,5~3,lie~and,PARTL~CONJ.member,UH,
",",O,_,_,_,_,
and,O,5,lie,PREC,CC,
they,O,10~5,claiming~lie,ACT-arg~ACT-arg,PRP,
lie,B-OP,5,lie,ROOT,VBP,
on,O,_,_,_,_,
the,O,_,_,_,_,
phone,O,5,lie,LOC,NN,
",",O,_,_,_,_,
claiming,O,17~5,",~lie",CONJ.member~COMPL,VBG,
they,O,12,have,ACT-arg,PRP,
have,O,10,claiming,EFF-arg,VBP,
seating,B-ASP,12,have,PAT-arg,NN,
in,I-ASP,_,_,_,_,
the,I-ASP,_,_,_,_,
garden,I-ASP,12,have,LOC,NN,
",",O,_,_,_,",",
then,O,23,are,TWHEN,RB,
of,O,_,_,_,_,
course,O,23,are,ATT,NN,
the,O,_,_,_,_,
seats,B-ASP,23,are,ACT-arg,NNS,
are,O,17~5,",~lie",CONJ.member~COMPL,VBP,
not,O,23,are,RHEM,RB,
available,B-OP,23,are,PAT-arg,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,
dinner,B-ASP,2,was,ACT-arg,NN,
was,O,2,was,ROOT,VBD,
ok,B-OP,4~2,",~was",APPS.member~PAT-arg,JJ,
",",O,_,_,_,",",
nothing,O,2~4,"was~,",PAT-arg~APPS.member,NN,
I,O,8,have,ACT-arg,PRP,
would,O,_,_,_,_,
have,O,5,nothing,RSTR,VB,
again,O,8,have,THO,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
All,O,2,money,RSTR,PDT,
the,O,_,_,_,_,
money,O,3,went,ACT-arg,NN,
went,O,8~3,",~went",CONJ.member~ROOT,VBD,
into,O,_,_,_,_,
the,O,_,_,_,_,
interior,B-ASP,7,decoration,RSTR,JJ,
decoration,I-ASP,3,went,PAT-arg,NN,
",",O,_,_,_,",",
none,O,12,went,ACT-arg,NN,
of,O,_,_,_,_,
it,O,9,none,DIR1,PRP,
went,O,8~12,",~went",CONJ.member~ROOT,VBD,
to,O,_,_,_,_,
the,O,_,_,_,_,
chefs,B-ASP,12,went,PAT-arg,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,4,impressed,ADDR-arg,PRP,
were,O,_,_,_,_,
less,O,4,impressed,EXT,RBR,
than,O,2,less,DPHR,IN,
impressed,O,4,impressed,ROOT,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
(,O,_,_,_,_,
2,O,1,2,ROOT,LS,
),O,_,_,_,_,
egg,O,4,custards,ORIG-arg,NN,
custards,O,5~4,and~custards,CONJ.member~ROOT,NNS,cu ##star ##ds
and,O,_,_,_,CC,
pork,O,7,buns,APP,NN,
buns,O,5~7,and~buns,CONJ.member~ROOT,NNS,bun ##s
at,O,_,_,_,_,
either,O,10,bakery,RSTR,DT,
bakery,O,4~7,custards~buns,LOC~LOC,NN,
on,O,_,_,_,_,
west,O,13,side,RSTR,JJ,
side,O,10,bakery,LOC,NN,
of,O,_,_,_,_,
Mott,O,16,street,ID,NNP,mo ##tt
street,O,13,side,APP,NN,
just,O,16,street,RHEM,RB,
south,O,16,street,LOC,RB,
of,O,_,_,_,_,
Canal,O,18,south,DIR1,NNP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,is,ACT-arg,DT,
is,O,11~1,and~is,CONJ.member~ROOT,VBZ,
my,O,4,try,ACT-arg,PRP$,
fourth,O,4,try,RSTR,JJ,
try,O,1,is,PAT-arg,NN,
over,O,_,_,_,_,
a,O,_,_,_,_,
two,O,8,year,RSTR,CD,
year,O,9,period,RSTR,NN,
period,O,4,try,TPAR,NN,
",",O,_,_,_,_,
and,O,_,_,_,CC,
I,O,14,done,PAT-arg,PRP,
'm,O,_,_,_,_,' m
done,O,11~14,and~done,CONJ.member~ROOT,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
instead,O,1,ordered,SUBS,RB,
ordered,O,1,ordered,ROOT,VBD,
an,O,_,_,_,_,
ice,O,5,beer,RSTR,NN,
cold,O,5,beer,RSTR,JJ,
beer,B-ASP,1,ordered,PAT-arg,NN,
which,O,9,works,ACT-arg,WDT,
to,O,_,_,_,_,
me,O,9,works,REG,PRP,
works,O,5,beer,RSTR,VBZ,
with,O,_,_,_,_,
indian,O,9,works,ACMP,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,love,ACT-arg,PRP,
love,B-OP,1,love,ROOT,VBP,
the,O,_,_,_,_,
food,B-ASP,1~7,love~and,PAT-arg~CONJ.member,NN,
",",O,_,_,_,_,
drinks,B-ASP,7~1,and~love,CONJ.member~PAT-arg,NNS,
",",O,_,_,_,_,
and,O,_,_,_,CC,
atmosphere,B-ASP,1~7,love~and,PAT-arg~CONJ.member,NN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,tried,ACT-arg,PRP,
recently,O,2,tried,TWHEN,RB,
tried,O,4~2,and~tried,CONJ.member~ROOT,VBD,
Suan,B-ASP,2,tried,PAT-arg,NNP,su ##an
and,O,_,_,_,CC,
I,O,6,thought,ACT-arg,PRP,
thought,O,4~6,and~thought,CONJ.member~ROOT,VBD,
that,O,_,_,_,_,
it,O,9,was,ACT-arg,PRP,
was,O,6,thought,EFF-arg,VBD,
great,B-OP,9,was,PAT-arg,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Both,O,1,were,ACT-arg,DT,
were,O,1,were,ROOT,VBD,
very,O,3,good,EXT,RB,
good,B-OP,1~5,were~but,PAT-arg~ADVS.member,JJ,
",",O,_,_,_,_,
but,O,_,_,_,CC,
nothing,O,5~1,but~were,ADVS.member~PAT-arg,NN,
you,O,10,get,ACT-arg,PRP,
could,O,_,_,_,_,
n't,O,10,get,RHEM,RB,n ' t
get,O,6,nothing,RSTR,VB,
at,O,_,_,_,_,
similar,O,13,restaurant,RSTR,JJ,
restaurant,O,10,get,LOC,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,1,friend,APP,PRP$,
friend,O,2,devoured,ACT-arg,NN,
devoured,B-OP,2,devoured,ROOT,VBD,dev ##oured
her,O,4,chicken,APP,PRP$,
chicken,B-ASP,5~2,and~devoured,CONJ.member~PAT-arg,NN,
and,I-ASP,_,_,_,CC,
mashed,I-ASP,7,potatos,RSTR,VBN,mas ##hed
potatos,I-ASP,2~5,devoured~and,PAT-arg~CONJ.member,NNS,potato ##s
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,
foie,B-ASP,2,gras,RSTR,NN,f ##oi ##e
gras,I-ASP,3,was,ACT-arg,NNS,gr ##as
was,O,3,was,ROOT,VBD,
sweet,B-OP,3~5,was~and,PAT-arg~CONJ.member,JJ,
and,O,_,_,_,CC,
luscious,B-OP,5~3,and~was,CONJ.member~PAT-arg,JJ,lu ##sc ##ious
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Wait,B-ASP,1,staff,AIM,VB,
staff,I-ASP,2,is,ACT-arg,NN,
is,O,2,is,ROOT,VBZ,
blantently,O,4,unappreciative,MANN,RB,b ##lan ##ten ##tly
unappreciative,B-OP,2~8,is~but,PAT-arg~ADVS.member,JJ,una ##pp ##re ##cia ##tive
of,O,_,_,_,_,
your,O,7,business,APP,PRP$,
business,O,4,unappreciative,PAT-arg,NN,
but,O,_,_,_,CC,
its,O,8~2,but~is,ADVS.member~PAT-arg,PRP$,
the,O,_,_,_,_,
best,B-OP,12,pie,RSTR,JJS,
pie,B-ASP,9,its,PAT-arg,NN,
on,O,_,_,_,_,
the,O,_,_,_,_,
UWS,O,12,pie,LOC,NNP,u ##ws
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Only,O,1,complaint,RHEM,JJ,
complaint,B-OP,3,be,ACT-arg,NN,
would,O,_,_,_,_,
be,O,3,be,ROOT,VB,
that,O,_,_,_,_,
at,O,_,_,_,_,
an,O,_,_,_,_,
average,B-OP,8,cost,RSTR,JJ,
cost,B-ASP,20,like,REG,NN,
of,O,_,_,_,_,
$,O,12~8,-~cost,APPS.member~RSTR,$,
12,O,10,$,RSTR,CD,
-,O,_,_,_,TO,
$,O,8~12,cost~-,RSTR~OPER.member,$,
15,O,13,$,RSTR,CD,
per,O,_,_,_,_,
meal,B-ASP,10~13,$~$,REG~REG,NN,
",",O,_,_,_,_,
I,O,25~20,worry~like,ACT-arg~ACT-arg,PRP,
'd,O,_,_,_,_,' d
like,O,3,be,PAT-arg,VB,
not,O,20,like,RHEM,RB,
to,O,_,_,_,_,
have,O,_,_,_,_,
to,O,_,_,_,_,
worry,B-OP,20,like,PAT-arg,VB,
about,I-OP,_,_,_,_,
finding,O,25,worry,PAT-arg,VBG,
a,O,_,_,_,_,
seat,B-ASP,27,finding,PAT-arg,NN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,
service,B-ASP,2,is,ACT-arg,NN,
is,O,2,is,ROOT,VBZ,
spotty,B-OP,8~2,and~is,CONJ.member~PAT-arg,JJ,spot ##ty
",",O,_,_,_,_,
sometimes,O,7,friendly,THO,RB,
really,O,7,friendly,ATT,RB,
friendly,B-OP,8~2,and~is,CONJ.member~PAT-arg,JJ,
and,O,_,_,_,CC,
sometimes,O,11,there,THO,RB,
barely,O,11,there,EXT,RB,
there,O,8~2,and~is,CONJ.member~PAT-arg,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,bring,ACT-arg,PRP,
bring,O,1,bring,ROOT,VBP,
in,O,_,_,_,_,
a,O,_,_,_,_,
party,O,1,bring,PAT-arg,NN,
of,O,_,_,_,_,
ten,O,7~4,or~party,DISJ.member~RSTR,CD,
or,O,_,_,_,CC,
so,O,7~4,or~party,DISJ.member~RSTR,RB,
every,O,10,week,RSTR,DT,
week,O,1,bring,TWHEN,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,recommend,ACT-arg,PRP,
highly,O,2,recommend,EXT,RB,
recommend,B-OP,6~2,",~recommend",CONJ.member~ROOT,VBP,
the,O,_,_,_,_,
fish,B-ASP,5,tacos,APP,NN,
tacos,I-ASP,2,recommend,PAT-arg,NNS,ta ##cos
",",O,_,_,_,",",
everything,O,9,was,ACT-arg,NN,
else,O,7,everything,RSTR,RB,
was,O,6~9,",~was",CONJ.member~ROOT,VBD,
ok,O,9,was,PAT-arg,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,
sake,B-ASP,2,menu,RSTR,NN,
menu,I-ASP,6,overlooked,PAT-arg,NN,
should,O,_,_,_,_,
not,O,6,overlooked,RHEM,RB,
be,O,_,_,_,_,
overlooked,B-OP,6,overlooked,ROOT,VBN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Service,B-ASP,1,was,ACT-arg,NN,
was,O,1,was,ROOT,VBD,
prompt,B-OP,3~1,and~was,CONJ.member~PAT-arg,JJ,
and,O,_,_,_,CC,
courteous,B-OP,1~3,was~and,PAT-arg~CONJ.member,JJ,court ##eous
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,
spicy,B-ASP,3,roll,RSTR,JJ,
tuna,I-ASP,3,roll,RSTR,NN,
roll,I-ASP,4,was,ACT-arg,NN,
was,O,7~4,and~was,CONJ.member~ROOT,VBD,
unusually,O,6,good,MANN,RB,
good,B-OP,4,was,PAT-arg,JJ,
and,O,_,_,_,CC,
the,O,_,_,_,_,
rock,B-ASP,11,tempura,RSTR,NN,
shrimp,I-ASP,11,tempura,RSTR,NN,
tempura,I-ASP,12~18,was~share,ACT-arg~ACT-arg,NN,te ##mp ##ura
was,O,7~12,and~was,CONJ.member~ROOT,VBD,
awesome,B-OP,12~14,"was~,",PAT-arg~APPS.member,JJ,
",",O,_,_,_,",",
great,B-OP,16,appetizer,RSTR,JJ,
appetizer,B-ASP,12~14,"was~,",PAT-arg~APPS.member,NN,app ##eti ##zer
to,O,_,_,_,_,
share,O,16,appetizer,AIM,VB,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,'s,ACT-arg,PRP,
's,O,5~1,but~'s,ADVS.member~ROOT,VBZ,' s
not,O,1,'s,RHEM,RB,
mind-blowing,B-OP,1,'s,PAT-arg,JJ,mind - blowing
",",O,_,_,_,_,
but,O,_,_,_,CC,
to,O,_,_,_,_,
me,O,12,is,REG,PRP,
",",O,_,_,_,_,
thai,B-ASP,10,food,RSTR,NN,
food,I-ASP,12~16,is~be,ACT-arg~ACT-arg,NN,
never,O,12,is,TWHEN,RB,
is,O,13~12,and~is,CONJ.member~ROOT,VBZ,
and,O,5,but,ADVS.member,CC,
never,O,16,be,TWHEN,RB,
will,O,_,_,_,_,
be,O,13~5~16,and~but~be,CONJ.member~ADVS.member~ROOT,VB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,food,RSTR,JJ,
food,B-ASP,5~1,",~food",CONJ.member~ROOT,NN,
",",O,_,_,_,_,
great,B-OP,4,decor,RSTR,JJ,
decor,B-ASP,5~4,",~decor",CONJ.member~ROOT,NN,
",",O,_,_,_,",",
great,B-OP,7,service,RSTR,JJ,
service,B-ASP,5~7,",~service",CONJ.member~ROOT,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Really,O,1,cool,ATT,RB,
cool,B-OP,2,stauff,RSTR,JJ,
stauff,B-ASP,2,stauff,ROOT,NN,st ##au ##ff
inside,O,2,stauff,LOC,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,staff,RSTR,JJ,
staff,B-ASP,1,staff,ROOT,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,think,ACT-arg,PRP,
think,O,1,think,ROOT,VBP,
this,O,4,be,ACT-arg,DT,
would,O,_,_,_,_,
be,O,1,think,EFF-arg,VB,
a,O,_,_,_,_,
pretty,O,7,good,EXT,RB,
good,B-OP,8,spot,RSTR,JJ,
spot,O,4,be,PAT-arg,NN,
if,O,_,_,_,_,
it,O,11~14~16,were~overpriced~overrated,ACT-arg~PAT-arg~PAT-arg,PRP,
were,O,4,be,COND,VBD,
not,O,16~14,overrated~overpriced,RHEM~RHEM,RB,
so,O,14,overpriced,EXT,RB,
overpriced,B-OP,15~11,and~were,CONJ.member~PAT-arg,JJ,over ##pr ##ice ##d
and,O,_,_,_,CC,
overrated,B-OP,15~11,and~were,CONJ.member~PAT-arg,VBN,over ##rated
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,have,ACT-arg,PRP,
have,O,1,have,ROOT,VBP,
reservations,O,1,have,PAT-arg,NNS,
about,O,_,_,_,_,
the,O,_,_,_,_,
all,O,8,eat,EXT,DT,
you,O,8,eat,ACT-arg,PRP,
can,O,_,_,_,_,
eat,O,9,deal,REG,VB,
deal,O,2,reservations,REG,NN,
",",O,_,_,_,_,
however,O,1,have,PREC,RB,
--,O,_,_,_,_,- -
the,O,_,_,_,_,
choices,B-ASP,15,are,ACT-arg,NNS,
are,O,1~18,have~and,CAUS~CONJ.member,VBP,
fairly,O,17,limited,EXT,RB,
limited,B-OP,15,are,PAT-arg,VBN,
and,O,_,_,_,CC,
you,O,36~22,going~order,ACT-arg~ACT-arg,PRP,
can,O,_,_,_,_,
probably,O,22,order,MOD,RB,
order,O,1~18,have~and,TWHEN~CONJ.member,VB,
more,O,24,food,EXT,JJR,
food,O,22,order,PAT-arg,NN,
than,O,_,_,_,_,
you,O,28~36,eat~going,ACT-arg~ACT-arg,PRP,
can,O,_,_,_,_,
eat,O,23,more,CPR,VB,
for,O,_,_,_,_,
less,O,28,eat,EXT,JJR,
than,O,_,_,_,_,
$,O,30,less,CPR,$,
18,O,32,$,RSTR,CD,
by,O,_,_,_,_,
just,O,36,going,RHEM,RB,
going,O,22,order,MEANS,VBG,
off,O,_,_,_,_,
the,O,_,_,_,_,
menu,O,36,going,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Filled,O,6~0,so~Filled,CSQ.member~ROOT,VBN,
with,O,_,_,_,_,
suits,O,0,Filled,PAT-arg,NNS,
",",O,_,_,_,_,
though,O,0,Filled,PREC,RB,
",",O,_,_,_,_,
so,O,_,_,_,IN,
you,O,10,feel,ACT-arg,PRP,
never,O,10,feel,TWHEN,RB,
really,O,10,feel,ATT,RB,
feel,O,6~10,so~feel,CSQ.member~ROOT,VBP,
terribly,O,12,comfortable,EXT,RB,
comfortable,B-OP,10,feel,PAT-arg,JJ,
.,O,_,_,_,.,
