TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
",",O,44,faster,punct,",",
better-configured,B-OP,44,faster,conj,JJ,better - configured
",",O,44,faster,punct,",",
and,O,44,faster,cc,CC,
end,O,44,faster,conj,VB,
up,O,49,end,compound:prt,RP,
lasting,O,49,end,xcomp,VBG,
a,O,53,lot,det,DT,
lot,O,54,longer,nmod:npmod,NN,
longer,B-OP,51,lasting,advmod,RBR,
.,O,25,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,5,laptop,nsubj,DT,
is,O,5,laptop,cop,VBZ,
a,O,5,laptop,det,DT,
nicely,B-OP,4,sized,advmod,RB,
sized,O,5,laptop,amod,VBN,
laptop,O,5,laptop,ROOT,NN,
with,O,7,lots,case,IN,
lots,B-OP,5,laptop,nmod,NNS,
of,I-OP,9,processing,mark,IN,
processing,B-ASP,10,power,compound,VBG,
power,I-ASP,7,lots,nmod,NN,
and,O,10,power,cc,CC,
long,B-OP,14,life,amod,JJ,
battery,B-ASP,14,life,compound,NN,
life,I-ASP,10,power,conj,NN,
.,O,5,laptop,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,great,nsubj,PRP,
's,O,2,great,cop,VBZ,' s
great,B-OP,2,great,ROOT,JJ,
for,O,4,streaming,mark,IN,
streaming,B-ASP,2,great,advcl,VBG,
video,I-ASP,4,streaming,dobj,NN,
and,O,5,video,cc,CC,
other,O,9,uses,amod,JJ,
entertainment,B-ASP,9,uses,compound,NN,
uses,I-ASP,5,video,conj,NNS,
.,O,2,great,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Sent,O,0,Sent,ROOT,VBN,
unit,O,0,Sent,dobj,NN,
back,O,0,Sent,advmod,RB,
and,O,0,Sent,cc,CC,
it,O,8,months,nsubj,PRP,
's,O,8,months,auxpass,VBZ,' s
been,O,8,months,cop,VBN,
two,O,8,months,nummod,CD,
months,O,0,Sent,conj,NNS,
.,O,0,Sent,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Images,O,3,multi-selected,nsubj,NNS,
can,O,3,multi-selected,aux,MD,
be,O,3,multi-selected,cop,VB,
multi-selected,O,3,multi-selected,ROOT,JJ,multi - selected
and,O,3,multi-selected,cc,CC,
viewed,O,3,multi-selected,conj,VBN,
swiftly,O,5,viewed,advmod,RB,
or,O,6,swiftly,cc,CC,
in,O,10,mode,case,IN,
slideshow,O,10,mode,compound,NN,slides ##how
mode,O,6,swiftly,conj,NN,
.,O,3,multi-selected,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,problems,det,DT,
only,O,2,problems,amod,JJ,
problems,O,5,sound,nsubj,NNS,
are,O,5,sound,cop,VBP,
the,O,5,sound,det,DT,
sound,B-ASP,5,sound,ROOT,NN,
isnt,O,8,loud,advmod,NN,isn ##t
very,O,8,loud,advmod,RB,
loud,O,5,sound,advcl,JJ,
I,O,10,have,nsubj,PRP,
have,O,5,sound,parataxis,VBP,
to,O,12,wear,mark,TO,
wear,O,10,have,xcomp,VB,
headphones,O,12,wear,dobj,NNS,head ##phones
.,O,5,sound,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
HP,O,3,interested,nsubj,NNP,
is,O,3,interested,cop,VBZ,
more,B-OP,3,interested,advmod,RBR,
interested,O,3,interested,ROOT,JJ,
in,O,5,selling,mark,IN,
selling,O,3,interested,advcl,VBG,
extended,B-ASP,7,warranties,amod,JJ,
warranties,I-ASP,5,selling,dobj,NNS,warrant ##ies
(,O,10,cost,punct,-LRB-,
which,O,10,cost,nsubj,WDT,
cost,B-ASP,7,warranties,dep,VBD,
more,B-OP,10,cost,dobj,JJR,
than,O,14,netbook,case,IN,
the,O,14,netbook,det,DT,
netbook,O,11,more,nmod,NN,net ##book
new,O,14,netbook,amod,JJ,
),O,10,cost,punct,-RRB-,
then,O,21,helping,advmod,RB,
they,O,21,helping,nsubj,PRP,
are,O,21,helping,cop,VBP,
in,O,21,helping,mark,IN,
helping,O,3,interested,advcl,VBG,
or,O,21,helping,cc,CC,
fixing,O,21,helping,conj,VBG,
.,O,3,interested,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,2,want,mark,IN,
you,O,2,want,nsubj,PRP,
want,O,8,suggest,advcl,VBP,
more,O,4,information,amod,JJR,
information,O,2,want,dobj,NN,
on,O,6,macs,case,IN,
macs,O,4,information,nmod,NNS,mac ##s
I,O,8,suggest,nsubj,PRP,
suggest,O,8,suggest,ROOT,VBP,
going,O,8,suggest,xcomp,VBG,
to,O,11,apple.com,case,IN,
apple.com,O,9,going,nmod,NN,apple . com
and,O,9,going,cc,CC,
heading,O,9,going,conj,VBG,
towards,O,17,page,case,IN,
the,O,17,page,det,DT,
macbook,O,17,page,compound,NNP,mac ##book
page,O,13,heading,nmod,NN,
for,O,20,information,case,IN,
more,O,20,information,amod,JJR,
information,O,13,heading,nmod,NN,
on,O,23,applications,case,IN,
the,O,23,applications,det,DT,
applications,B-ASP,20,information,nmod,NNS,
.,O,8,suggest,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,bein,nsubj,PRP,
has,O,2,bein,aux,VBZ,
bein,O,2,bein,ROOT,VBG,bei ##n
into,O,5,shop,case,IN,
the,O,5,shop,det,DT,
shop,O,2,bein,nmod,NN,
to,O,7,get,mark,TO,
get,O,2,bein,advcl,VB,
a,O,10,hardrive,det,DT,
new,O,10,hardrive,amod,JJ,
hardrive,B-ASP,7,get,dobj,NN,hard ##ri ##ve
2,O,12,times,nummod,CD,
times,O,7,get,nmod:tmod,NNS,
and,O,7,get,cc,CC,
to,O,15,fix,mark,TO,
fix,O,7,get,conj,VB,
the,O,19,buttons,det,DT,
touch,B-ASP,19,buttons,amod,JJ,
control,I-ASP,19,buttons,compound,NN,
buttons,I-ASP,15,fix,dobj,NNS,
on,O,22,keyboard,case,IN,
the,O,22,keyboard,det,DT,
keyboard,B-ASP,15,fix,nmod,NN,
!,O,2,bein,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,managed,nsubj,PRP,
managed,O,1,managed,ROOT,VBD,
to,O,3,comply,mark,TO,
comply,O,1,managed,xcomp,VB,
with,O,5,these,case,IN,
these,O,6,too,det,DT,
too,O,3,comply,advmod,RB,
and,O,1,managed,cc,CC,
now,O,9,have,advmod,RB,
have,O,1,managed,conj,VBP,
to,O,11,wait,mark,TO,
wait,O,9,have,xcomp,VB,
and,O,11,wait,cc,CC,
see,O,11,wait,conj,VB,
if,O,17,find,mark,IN,
they,O,17,find,nsubj,PRP,
can,O,17,find,aux,MD,
find,O,13,see,advcl,VB,
another,O,19,way,det,DT,
way,O,17,find,dobj,NN,
to,O,21,screw,mark,TO,
screw,O,19,way,acl,VB,
me,O,21,screw,dobj,PRP,
.,O,1,managed,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,2,want,mark,IN,
you,O,2,want,nsubj,PRP,
want,O,8,suggest,advcl,VBP,
more,O,4,information,amod,JJR,
information,O,2,want,dobj,NN,
on,O,6,macs,case,IN,
macs,O,4,information,nmod,NNS,mac ##s
I,O,8,suggest,nsubj,PRP,
suggest,O,8,suggest,ROOT,VBP,
going,O,8,suggest,xcomp,VBG,
to,O,11,apple.com,case,IN,
apple.com,O,9,going,nmod,NN,apple . com
and,O,9,going,cc,CC,
heading,O,9,going,conj,VBG,
towards,O,17,page,case,IN,
the,O,17,page,det,DT,
macbook,O,17,page,compound,NNP,mac ##book
page,O,13,heading,nmod,NN,
for,O,20,information,case,IN,
more,O,20,information,amod,JJR,
information,O,13,heading,nmod,NN,
on,O,23,applications,case,IN,
the,O,23,applications,det,DT,
applications,B-ASP,20,information,nmod,NNS,
.,O,8,suggest,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,comes,nsubj,PRP,
also,O,2,comes,advmod,RB,
comes,O,2,comes,ROOT,VBZ,
with,O,4,4G,case,IN,
4G,B-ASP,2,comes,nmod,NNP,4 ##g
of,I-ASP,6,RAM,case,IN,
RAM,I-ASP,4,4G,nmod,NNP,
but,O,2,comes,cc,CC,
if,O,11,like,mark,IN,
you,O,11,like,nsubj,PRP,
're,O,11,like,cop,VBP,' re
like,O,14,want,advcl,IN,
me,O,11,like,dobj,PRP,
you,O,14,want,nsubj,PRP,
want,O,2,comes,conj,VBP,
to,O,16,max,mark,TO,
max,O,14,want,xcomp,VB,
that,O,16,max,dobj,IN,
out,O,16,max,compound:prt,RP,
so,O,22,put,mark,RB,
I,O,22,put,nsubj,PRP,
immediately,O,22,put,advmod,RB,
put,O,2,comes,advcl,VBD,
8G,B-ASP,22,put,dobj,NNS,8 ##g
of,I-ASP,25,RAM,case,IN,
RAM,I-ASP,23,8G,nmod,NNP,
in,O,27,her,case,IN,
her,O,22,put,nmod,PRP,
and,O,22,put,cc,CC,
I,O,32,used,nsubj,PRP,
've,O,32,used,aux,VBP,' ve
never,O,32,used,neg,RB,
used,O,22,put,conj,VBN,
a,O,34,computer,det,DT,
computer,O,32,used,dobj,NN,
that,O,36,performs,nsubj,WDT,
performs,B-ASP,34,computer,acl:relcl,VBZ,
better,B-OP,36,performs,advmod,RBR,
.,O,2,comes,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
So,O,1,happy,advmod,RB,
happy,B-OP,1,happy,ROOT,JJ,
with,O,4,purchase,case,IN,
this,O,4,purchase,det,DT,
purchase,O,1,happy,nmod,NN,
",",O,8,wish,punct,",",
I,O,8,wish,nsubj,PRP,
just,O,8,wish,advmod,RB,
wish,O,1,happy,parataxis,VBP,
it,O,10,came,nsubj,PRP,
came,O,8,wish,ccomp,VBD,
with,O,13,Word,case,IN,
Microsoft,B-ASP,13,Word,compound,NNP,
Word,I-ASP,10,came,nmod,NNP,
.,O,1,happy,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,MacBook,det,DT,
apple,O,2,MacBook,compound,NN,
MacBook,O,6,investment,nsubj,NNP,mac ##book
is,O,6,investment,cop,VBZ,
the,O,6,investment,det,DT,
best,B-OP,6,investment,amod,JJS,
investment,O,6,investment,ROOT,NN,
that,O,11,made,dobj,WDT,
I,O,11,made,nsubj,PRP,
have,O,11,made,aux,VBP,
ever,O,11,made,advmod,RB,
made,O,6,investment,acl:relcl,VBN,
.,O,6,investment,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,virus,det,DT,
Nortons,B-ASP,2,virus,compound,NNP,norton ##s
virus,I-ASP,3,scan,compound,NN,
scan,I-ASP,10,time,nsubj,NN,
is,O,10,time,cop,VBZ,
only,O,10,time,advmod,RB,
for,O,10,time,case,IN,
a,O,10,time,det,DT,
very,O,9,short,advmod,RB,
short,O,10,time,amod,JJ,
time,O,10,time,ROOT,NN,
unlike,O,12,others,case,IN,
others,O,10,time,nmod,NNS,
that,O,16,good,nsubj,WDT,
usually,O,16,good,advmod,RB,
are,O,16,good,cop,VBP,
good,B-OP,12,others,acl:relcl,JJ,
for,O,19,year,case,IN,
a,O,19,year,det,DT,
year,O,16,good,nmod,NN,
.,O,10,time,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,used,nsubj,PRP,
only,O,2,used,advmod,RB,
used,O,2,used,ROOT,VBD,
it,O,2,used,dobj,PRP,
to,O,5,browse,mark,TO,
browse,O,2,used,advcl,VB,brows ##e
the,O,7,internet,det,DT,
internet,O,5,browse,dobj,NN,
and,O,2,used,cc,CC,
and,O,2,used,cc,CC,
I,O,11,dont,nsubj,PRP,
dont,O,12,know,aux,VBP,don ##t
know,O,2,used,conj,VB,
how,O,14,many,advmod,WRB,
many,O,15,times,amod,JJ,
times,O,19,shut,dobj,NNS,
it,O,19,shut,nsubj,PRP,
has,O,19,shut,aux,VBZ,
spontaniously,O,19,shut,advmod,RB,sp ##ont ##ani ##ously
shut,O,12,know,ccomp,VBN,
down,O,19,shut,compound:prt,RP,
and,O,2,used,cc,CC,
it,O,27,screen,nsubj,PRP,
is,O,27,screen,cop,VBZ,
just,O,27,screen,advmod,RB,
a,O,27,screen,det,DT,
blank,O,27,screen,amod,JJ,
screen,O,2,used,conj,NN,
now,O,27,screen,advmod,RB,
.,O,2,used,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,came,nsubj,PRP,
came,O,1,came,ROOT,VBD,
alot,O,3,faster,advmod,RB,al ##ot
faster,O,1,came,advmod,RBR,
than,O,6,thought,mark,IN,
I,O,6,thought,nsubj,PRP,
thought,O,3,faster,advcl,VBD,
it,O,9,have,nsubj,PRP,
would,O,9,have,aux,MD,
have,O,6,thought,ccomp,VB,
which,O,13,exciting,nsubj,WDT,
was,O,13,exciting,cop,VBD,
