TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
_,_,_,_,_,_,_
i,O,3,rated,nsubj,PRP,
would,O,3,rated,aux,MD,
have,O,3,rated,aux,VB,
rated,O,3,rated,ROOT,VBN,
it,O,3,rated,dobj,PRP,
five,O,6,stars,nummod,CD,
stars,O,3,rated,oprd,NNS,
but,O,3,rated,cc,CC,
for,O,3,rated,conj,IN,
the,O,11,manual,det,DT,
poor,B-OP,11,manual,amod,JJ,
manual,B-ASP,8,for,pobj,NN,
.,O,3,rated,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
while,O,5,was,mark,IN,
the,O,2,ease,det,DT,
ease,B-OP,5,was,nsubj,NN,
of,I-ASP,2,ease,prep,IN,
use,I-ASP,3,of,pobj,NN,
was,O,11,put,advcl,VBD,
very,O,7,impressive,advmod,RB,
impressive,B-OP,5,was,acomp,JJ,
",",O,11,put,punct,",",
i,O,11,put,nsubjpass,PRP,
was,O,11,put,auxpass,VBD,
put,O,11,put,ROOT,VBN,
off,O,11,put,prt,RP,
by,O,11,put,agent,IN,
the,O,15,price,det,DT,
price,B-ASP,13,by,pobj,NN,
--,O,15,price,punct,:,- -
about,O,19,130,advmod,IN,
$,O,19,130,quantmod,$,
130,O,20,more,npadvmod,CD,
more,O,11,put,advmod,JJR,
than,O,20,more,prep,IN,
what,O,24,paid,dobj,WP,
i,O,24,paid,nsubj,PRP,
paid,O,21,than,pcomp,VBD,
amazon,O,24,paid,dobj,NNP,
for,O,24,paid,prep,IN,
this,O,28,player,det,DT,
player,O,26,for,pobj,NN,
.,O,11,put,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,recomend,nsubj,PRP,
would,O,2,recomend,aux,MD,
recomend,O,2,recomend,ROOT,VB,rec ##ome ##nd
that,O,5,purchase,mark,IN,
you,O,5,purchase,nsubj,PRP,
purchase,O,2,recomend,ccomp,VBP,
a,O,9,cf,det,DT,
lexar,O,9,cf,compound,NNP,lex ##ar
media,O,9,cf,compound,NNS,
cf,O,5,purchase,dobj,NN,
for,O,5,purchase,prep,IN,
the,O,12,camera,det,DT,
camera,O,10,for,pobj,NN,
as,O,20,is,mark,IN,
the,O,16,card,det,DT,
sandisk,B-ASP,16,card,compound,NNP,sand ##isk
card,I-ASP,20,is,nsubj,NN,
that,O,18,comes,nsubj,WDT,
comes,O,16,card,relcl,VBZ,
packaged,O,18,comes,advmod,VBN,
is,O,5,purchase,advcl,VBZ,
too,O,22,small,advmod,RB,
small,O,20,is,acomp,JJ,
and,O,22,small,cc,CC,
too,O,25,slow,advmod,RB,
slow,O,22,small,conj,JJ,
!,O,2,recomend,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,going,nsubj,PRP,
was,O,2,going,aux,VBD,
going,O,2,going,ROOT,VBG,
to,O,4,get,aux,TO,
get,O,2,going,xcomp,VB,
a,O,7,ipod,det,DT,
10gb,O,7,ipod,amod,JJ,10 ##gb
ipod,O,4,get,dobj,NN,
",",O,2,going,punct,",",
but,O,2,going,cc,CC,
after,O,23,lasts,prep,IN,
looking,O,10,after,pcomp,VBG,
at,O,11,looking,prep,IN,
the,O,16,warranty,det,DT,
10,O,15,day,nummod,CD,
day,O,16,warranty,compound,NN,
warranty,B-ASP,12,at,pobj,NN,warrant ##y
for,O,16,warranty,prep,IN,
ipod,O,17,for,pobj,NNP,
and,O,18,ipod,cc,CC,
www.ipodsdirtysecret.com,O,18,ipod,conj,NNP,www . ipod ##sd ##ir ##ty ##se ##cre ##t . com
(,O,23,lasts,punct,-LRB-,
battery,B-ASP,23,lasts,nsubj,NN,
lasts,O,2,going,conj,VBZ,
18,O,25,months,nummod,CD,
months,O,23,lasts,npadvmod,NNS,
;,O,23,lasts,punct,:,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,quality,det,DT,
sound,B-ASP,2,quality,amod,JJ,
quality,I-ASP,3,is,nsubj,NN,
is,O,3,is,ROOT,VBZ,
also,O,3,is,advmod,RB,
nice,B-OP,3,is,acomp,JJ,
...,O,3,is,punct,NFP,. . .
after,O,9,hooked,mark,IN,
i,O,9,hooked,nsubj,PRP,
hooked,O,20,comes,advcl,VBD,
up,O,9,hooked,prt,RP,
my,O,13,headphones,poss,PRP$,
sony,O,13,headphones,compound,NNP,
headphones,O,9,hooked,dobj,NNS,head ##phones
instead,O,15,of,advmod,RB,
of,O,13,headphones,cc,IN,
those,O,18,earbuds,det,DT,
factory,B-ASP,18,earbuds,compound,NN,
earbuds,I-ASP,13,headphones,conj,NNS,ear ##bu ##ds
it,O,20,comes,nsubj,PRP,
comes,O,20,comes,ROOT,VBZ,
with,O,20,comes,prep,IN,
.,O,20,comes,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
made,O,0,made,ROOT,VBD,
the,O,2,camera,det,DT,
camera,B-ASP,4,inoperable,nsubj,NN,
totally,O,4,inoperable,advmod,RB,
inoperable,B-OP,0,made,ccomp,JJ,in ##oper ##able
.,O,0,made,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,battery,det,DT,
battery,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
alot,O,4,better,advmod,NN,al ##ot
better,B-OP,2,is,acomp,JJR,
than,O,4,better,prep,IN,
most,O,5,than,pobj,JJS,
of,O,6,most,prep,IN,
the,O,9,phones,det,DT,
phones,O,7,of,pobj,NNS,
out,O,11,there,advmod,RB,
there,O,4,better,advmod,RB,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
very,O,1,bad,advmod,RB,
bad,B-OP,2,quality,amod,JJ,
quality,B-ASP,2,quality,ROOT,NN,
.,O,2,quality,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
they,O,1,play,nsubj,PRP,
play,O,1,play,ROOT,VBP,
just,O,3,about,advmod,RB,
about,O,1,play,prep,IN,
everything,O,3,about,pobj,NN,
",",O,1,play,punct,",",
but,O,1,play,cc,CC,
#,O,8,2,nmod,$,
2,O,12,died,nsubj,CD,
and,O,8,2,cc,CC,
#,O,11,3,nmod,$,
3,O,8,2,conj,CD,
died,O,1,play,conj,VBD,
very,O,14,shortly,advmod,RB,
shortly,O,12,died,advmod,RB,
after,O,12,died,prep,IN,
getting,O,15,after,pcomp,VBG,
them,O,16,getting,dobj,PRP,
.,O,12,died,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
after,O,7,was,prep,IN,
about,O,2,45,advmod,RB,
45,O,3,mins,nummod,CD,
mins,O,0,after,pobj,NNS,min ##s
of,O,3,mins,prep,IN,
listening,O,4,of,pcomp,NN,
there,O,7,was,expl,EX,
was,O,7,was,ROOT,VBD,
audible,O,9,static,amod,JJ,
static,B-ASP,7,was,attr,NN,
in,O,7,was,prep,IN,
the,O,12,player,det,DT,
player,O,10,in,pobj,NN,
.,O,7,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,3,using,nsubj,PRP,
've,O,3,using,aux,VBP,' ve
been,O,3,using,aux,VBN,
using,O,3,using,ROOT,VBG,
it,O,3,using,dobj,PRP,
for,O,3,using,prep,IN,
about,O,7,3,advmod,RB,
3,O,8,months,nummod,CD,
months,O,5,for,pobj,NNS,
now,O,3,using,advmod,RB,
.,O,3,using,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,received,nsubj,PRP,
received,O,1,received,ROOT,VBD,
this,O,3,item,det,DT,
item,O,1,received,dobj,NN,
for,O,1,received,prep,IN,
christmas,O,4,for,pobj,NNP,
and,O,1,received,cc,CC,
it,O,9,met,nsubj,PRP,
has,O,9,met,aux,VBZ,
met,O,1,received,conj,VBN,
and,O,9,met,cc,CC,
exceeded,O,9,met,conj,VBD,
all,O,14,standards,predet,PDT,
my,O,14,standards,poss,PRP$,
standards,O,11,exceeded,dobj,NNS,
.,O,9,met,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
sound,B-ASP,1,quality,amod,JJ,
quality,I-ASP,4,is,nsubj,NN,
on,O,1,quality,prep,IN,
this,O,2,on,pobj,DT,
is,O,4,is,ROOT,VBZ,
amazing,B-OP,4,is,acomp,JJ,
",",O,4,is,punct,",",
as,O,4,is,prep,IN,
with,O,7,as,prep,IN,
all,O,11,products,det,DT,
creative,O,11,products,amod,JJ,
products,O,8,with,pobj,NNS,
.,O,4,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,has,nsubj,PRP,
has,O,1,has,ROOT,VBZ,
a,O,5,screen,det,DT,
nice,B-OP,5,screen,amod,JJ,
color,B-ASP,5,screen,compound,NN,
screen,I-ASP,1,has,dobj,NN,
.,O,1,has,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,ended,nsubj,PRP,
ended,O,1,ended,ROOT,VBD,
up,O,1,ended,prt,RP,
sending,O,1,ended,xcomp,VBG,
the,O,5,unit,det,DT,
unit,O,3,sending,dobj,NN,
back,O,3,sending,advmod,RB,
to,O,6,back,prep,IN,
amazon,O,7,to,pobj,NNP,
.,O,1,ended,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
6,O,0,6,ROOT,LS,
.,O,0,6,punct,.,
the,O,3,g2,det,DT,
g2,O,7,effect,poss,NNP,g ##2
's,O,3,g2,case,POS,' s
"""",O,7,effect,punct,``,
color,O,7,effect,nmod,NN,
effect,O,10,mode,nmod,NN,
"""",O,7,effect,punct,'',
exposure,O,10,mode,compound,NN,
mode,O,14,removed,nsubjpass,NN,
has,O,14,removed,aux,VBZ,
now,O,14,removed,advmod,RB,
been,O,14,removed,auxpass,VBN,
removed,O,18,is,ccomp,VBN,
",",O,18,is,punct,",",
the,O,17,replacement,det,DT,
replacement,O,18,is,nsubj,NN,
is,O,18,is,ROOT,VBZ,
a,O,26,option,det,DT,
selectable,O,26,option,amod,JJ,select ##able
"""",O,26,option,punct,``,
effect,O,23,func,nmod,NN,
func,O,26,option,nmod,NN,fun ##c
"""",O,26,option,punct,'',
menu,O,26,option,compound,NN,
option,O,18,is,attr,NN,
available,O,26,option,amod,JJ,
in,O,27,available,prep,IN,
all,O,31,modes,det,DT,
exposure,O,31,modes,compound,NN,
modes,O,28,in,pobj,NNS,
.,O,18,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,recommend,nsubj,PRP,
highly,O,2,recommend,advmod,RB,
recommend,B-OP,2,recommend,ROOT,VBP,
a,O,4,nokia,det,DT,
nokia,B-ASP,2,recommend,dobj,NNP,
6610,I-ASP,4,nokia,nummod,CD,66 ##10
.,O,2,recommend,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,thing,det,DT,
thing,O,2,does,nsubj,NN,
does,O,2,does,ROOT,VBZ,
its,O,4,job,poss,PRP$,
job,O,2,does,dobj,NN,
.,O,2,does,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
her,O,2,focus,poss,PRP$,
main,O,2,focus,amod,JJ,
focus,O,4,having,nsubj,NN,
was,O,4,having,aux,VBD,
having,O,4,having,ROOT,VBG,
a,O,6,camera,det,DT,
camera,O,4,having,dobj,NN,
that,O,8,is,nsubj,WDT,
is,O,6,camera,relcl,VBZ,
easy,O,8,is,acomp,JJ,
to,O,11,understand,aux,TO,
understand,O,9,easy,xcomp,VB,
and,O,11,understand,cc,CC,
use,O,11,understand,conj,VB,
.,O,4,having,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
unfortunately,O,10,captures,advmod,RB,
",",O,10,captures,punct,",",
this,O,5,device,det,DT,
digital,O,5,device,amod,JJ,
moment-capturing,O,5,device,amod,NN,moment - capturing
device,O,10,captures,nsubj,NN,
called,O,5,device,acl,VBN,
the,O,8,g3,det,DT,
g3,B-ASP,6,called,oprd,NNP,g ##3
sometimes,O,10,captures,advmod,RB,
captures,B-ASP,10,captures,ROOT,VBZ,
the,O,12,moment,det,DT,
moment,O,10,captures,dobj,NN,
after,O,10,captures,prep,IN,
the,O,15,one,det,DT,
one,O,13,after,pobj,NN,
you,O,17,wanted,nsubj,PRP,
wanted,O,15,one,relcl,VBD,
.,O,10,captures,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,called,nsubj,PRP,
called,O,1,called,ROOT,VBD,
the,O,6,center,det,DT,
canon,O,5,service,nmod,NNP,
technical,O,5,service,amod,NNP,
service,O,6,center,compound,NNP,
center,O,1,called,dobj,NN,
to,O,8,see,aux,TO,
see,O,1,called,advcl,VB,
if,O,11,had,mark,IN,
i,O,11,had,nsubj,PRP,
had,O,8,see,ccomp,VBD,
a,O,14,camera,det,DT,
defective,O,14,camera,amod,JJ,
camera,O,11,had,dobj,NN,
.,O,1,called,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
get,O,0,get,ROOT,VB,
better,O,2,headphones,amod,JJR,
headphones,B-ASP,0,get,dobj,NNS,head ##phones
.,O,0,get,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
like,O,3,mentioned,mark,IN,
others,O,3,mentioned,nsubj,NNS,
have,O,3,mentioned,aux,VBP,
mentioned,O,7,manage,advcl,VBN,
",",O,7,manage,punct,",",
you,O,7,manage,nsubj,PRP,
can,O,7,manage,aux,MD,
manage,O,7,manage,ROOT,VB,
to,O,9,hear,aux,TO,
hear,O,7,manage,xcomp,VB,
new,O,11,things,amod,JJ,
things,O,9,hear,dobj,NNS,
in,O,9,hear,prep,IN,
songs,O,12,in,pobj,NNS,
even,O,17,'re,advmod,RB,
though,O,17,'re,mark,IN,
they,O,17,'re,nsubj,PRP,
're,O,7,manage,advcl,VBP,' re
on,O,17,'re,prep,IN,
lower,O,21,levels,amod,JJR,
bit,O,21,levels,compound,NN,
levels,O,18,on,pobj,NNS,
.,O,7,manage,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
moving,O,8,remove,csubj,VBG,
the,O,2,viewfinder,det,DT,
viewfinder,O,0,moving,dobj,NN,view ##finder
elsewhere,O,0,moving,advmod,RB,
on,O,3,elsewhere,prep,IN,
the,O,6,camera,det,DT,
camera,O,4,on,pobj,NN,
will,O,8,remove,aux,MD,
remove,O,8,remove,ROOT,VB,
the,O,11,distortion,det,DT,
lens,O,11,distortion,compound,NN,
distortion,O,8,remove,dobj,NN,
but,O,8,remove,cc,CC,
increase,O,8,remove,conj,VB,
the,O,16,phenomenon,det,DT,
parallax,O,16,phenomenon,compound,NN,para ##lla ##x
phenomenon,O,13,increase,dobj,NN,
.,O,8,remove,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
you,O,3,assign,nsubj,PRP,
can,O,3,assign,aux,MD,
also,O,3,assign,advmod,RB,
assign,O,3,assign,ROOT,VB,
special,B-OP,5,rings,amod,JJ,
rings,B-ASP,3,assign,dobj,NNS,
and,O,5,rings,cc,CC,
graphics,B-ASP,5,rings,conj,NNS,
to,O,3,assign,prep,IN,
special,B-OP,10,people,amod,JJ,
people,O,8,to,pobj,NNS,
when,O,13,call,advmod,WRB,
they,O,13,call,nsubj,PRP,
call,O,3,assign,advcl,VBP,
.,O,3,assign,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,2,are,mark,IN,
you,O,2,are,nsubj,PRP,
are,O,2,are,ROOT,VBP,
n't,O,2,are,neg,RB,n ' t
into,O,2,are,prep,IN,
paying,O,4,into,pcomp,VBG,
$,O,7,x00,nmod,$,
x00,O,5,paying,dobj,NN,x ##00
to,O,9,learn,aux,TO,
learn,O,5,paying,advcl,VB,
and,O,9,learn,cc,CC,
experiment,O,9,learn,conj,VB,
",",O,2,are,punct,",",
or,O,2,are,cc,CC,
the,O,15,cons,det,DT,
cons,O,16,outweigh,nsubj,NNS,con ##s
outweigh,O,2,are,conj,VBP,out ##weig ##h
the,O,18,pros,det,DT,
pros,O,16,outweigh,dobj,NNS,pro ##s
",",O,16,outweigh,punct,",",
then,O,16,outweigh,advmod,RB,
wait,O,16,outweigh,dep,VB,
a,O,23,year,det,DT,
year,O,21,wait,npadvmod,NN,
or,O,25,so,cc,CC,
so,O,23,year,nummod,RB,
.,O,16,outweigh,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,purchased,nsubj,PRP,
purchased,O,1,purchased,ROOT,VBD,
this,O,4,player,det,DT,
mp3,O,4,player,compound,NN,
player,O,1,purchased,dobj,NN,
just,O,7,night,advmod,RB,
last,O,7,night,amod,JJ,
night,O,1,purchased,npadvmod,NN,
after,O,1,purchased,prep,IN,
doing,O,8,after,pcomp,VBG,
some,O,11,scouting,det,DT,
scouting,O,9,doing,dobj,NN,
around,O,11,scouting,advmod,RB,
.,O,1,purchased,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,uploaded,nsubj,PRP,
uploaded,O,1,uploaded,ROOT,VBD,
the,O,3,drivers,det,DT,
drivers,B-ASP,1,uploaded,dobj,NNS,
and,O,3,drivers,cc,CC,
new,O,6,software,amod,JJ,
software,B-ASP,3,drivers,conj,NN,
in,O,1,uploaded,prep,IN,
15,O,9,minutes,nummod,CD,
minutes,O,7,in,pobj,NNS,
-,O,9,minutes,punct,HYPH,
no,O,12,crashes,det,DT,
crashes,O,9,minutes,appos,NNS,
or,O,12,crashes,cc,CC,
problems,O,12,crashes,conj,NNS,
.,O,1,uploaded,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,impressed,nsubjpass,PRP,
was,O,2,impressed,auxpass,VBD,
impressed,B-OP,2,impressed,ROOT,VBN,
by,O,2,impressed,agent,IN,
this,O,6,inexpensive,det,DT,
very,O,6,inexpensive,advmod,RB,
inexpensive,B-OP,3,by,pobj,JJ,
player.for,O,6,inexpensive,prep,NN,player . for
the,O,11,hours,det,DT,
first,O,11,hours,amod,JJ,
three,O,11,hours,nummod,CD,
hours,O,7,player.for,pobj,NNS,
",",O,2,impressed,punct,",",
and,O,2,impressed,cc,CC,
then,O,16,died,advmod,RB,
it,O,16,died,nsubj,PRP,
died,O,2,impressed,conj,VBD,
.,O,16,died,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
all,O,4,use,nsubj,DT,
of,O,0,all,prep,IN,
the,O,3,zens,det,DT,
zens,O,1,of,pobj,NNP,zen ##s
use,O,4,use,ROOT,VBP,
a,O,8,drive,det,DT,
standard,O,8,drive,amod,JJ,
notebook,B-ASP,8,drive,compound,NN,
drive,I-ASP,4,use,dobj,NN,
.,O,4,use,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
subsequent,O,1,behavior,amod,JJ,
behavior,O,3,worse,nsubj,NN,
even,O,3,worse,advmod,RB,
worse,O,3,worse,ROOT,RBR,
.,O,3,worse,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
when,O,1,compared,advmod,WRB,
compared,O,1,compared,ROOT,VBN,
to,O,1,compared,prep,IN,
the,O,4,ipod,det,DT,
ipod,O,2,to,pobj,NNP,
the,O,7,xtra,det,DT,
zen,O,7,xtra,compound,NNP,
xtra,O,8,falls,nsubj,NNP,x ##tra
falls,O,4,ipod,relcl,VBZ,
short,O,8,falls,acomp,JJ,
",",O,1,compared,punct,",",
but,O,1,compared,cc,CC,
only,O,13,by,advmod,RB,
by,O,1,compared,conj,IN,
a,O,15,bit,det,DT,
bit,O,13,by,pobj,NN,
.,O,13,by,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,3,liked,nsubj,PRP,
would,O,3,liked,aux,MD,
have,O,3,liked,aux,VB,
liked,O,3,liked,ROOT,VBN,
to,O,5,be,aux,TO,
be,O,3,liked,xcomp,VB,
able,O,5,be,acomp,JJ,
to,O,8,see,aux,TO,
see,O,6,able,xcomp,VB,
what,O,11,playing,nsubj,WP,
is,O,11,playing,aux,VBZ,
playing,O,8,see,ccomp,VBG,
without,O,11,playing,prep,IN,
having,O,12,without,pcomp,VBG,
to,O,15,open,aux,TO,
open,O,13,having,xcomp,VB,
the,O,17,case,det,DT,
case,O,15,open,dobj,NN,
.,O,3,liked,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,3,things,det,DT,
only,O,3,things,amod,JJ,
two,O,3,things,nummod,CD,
things,O,12,are,nsubj,NNS,
that,O,5,stop,nsubj,WDT,
stop,O,3,things,relcl,VBP,
me,O,5,stop,dobj,PRP,
from,O,5,stop,prep,IN,
giving,O,7,from,pcomp,VBG,
it,O,8,giving,dative,PRP,
5,O,11,stars,nummod,CD,
stars,O,8,giving,dobj,NNS,
are,O,12,are,ROOT,VBP,
the,O,15,software,det,DT,
ho-hum,O,15,software,compound,JJ,ho - hum
software,B-ASP,12,are,attr,NN,
that,O,17,comes,nsubj,WDT,
comes,O,15,software,relcl,VBZ,
with,O,17,comes,prep,IN,
the,O,20,system,det,DT,
system,O,18,with,pobj,NN,
",",O,15,software,punct,",",
and,O,12,are,cc,CC,
the,O,25,case,det,DT,
traveling,B-ASP,25,case,amod,VBG,
case,I-ASP,12,are,conj,NN,
it,O,27,comes,nsubj,PRP,
comes,O,25,case,relcl,VBZ,
with,O,27,comes,prep,IN,
.,O,12,are,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,'s,nsubj,PRP,
's,O,1,'s,ROOT,VBZ,' s
a,O,6,machine,det,DT,
compact,B-OP,6,machine,amod,JJ,
",",O,6,machine,punct,",",
attractive,B-OP,6,machine,amod,JJ,
machine,B-ASP,1,'s,attr,NN,
and,O,1,'s,cc,CC,
was,O,1,'s,conj,VBD,
easy,B-OP,8,was,acomp,JJ,
to,O,11,set,aux,TO,
set,B-ASP,9,easy,xcomp,VB,
up,I-ASP,11,set,prt,RP,
.,O,1,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
features,O,0,features,ROOT,NNS,
and,O,0,features,cc,CC,
looks,O,0,features,conj,VBZ,
