TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
will,O,3,keep,aux,MD,
keep,O,3,keep,ROOT,VB,
running,O,3,keep,xcomp,VBG,
for,O,4,running,prep,IN,
the,O,7,price,det,DT,
price,O,5,for,pobj,NN,
of,O,7,price,prep,IN,
a,O,11,battery,det,DT,
replacement,B-ASP,11,battery,compound,NN,
battery,I-ASP,8,of,pobj,NN,
",",O,3,keep,punct,",",
just,O,14,like,advmod,RB,
like,O,3,keep,prep,IN,
any,O,18,appliance,det,DT,
other,O,18,appliance,amod,JJ,
battery-powered,O,18,appliance,amod,JJ,battery - powered
appliance,O,14,like,pobj,NN,app ##lian ##ce
.,O,3,keep,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,4,ipod,det,DT,
similarily,O,2,priced,advmod,RB,similar ##ily
priced,O,4,ipod,amod,VBN,
15gb,O,4,ipod,amod,NN,15 ##gb
ipod,O,8,been,nsubj,NN,
would,O,8,been,aux,MD,
n't,O,8,been,neg,RB,n ' t
have,O,8,been,aux,VB,
been,O,8,been,ROOT,VBN,
nearly,O,10,enough,advmod,RB,
enough,O,11,room,amod,JJ,
room,O,8,been,attr,NN,
.,O,8,been,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
for,O,5,have,prep,IN,
the,O,4,machines,det,DT,
money,O,3,apex,compound,NN,
apex,O,4,machines,compound,NNP,
machines,O,5,have,nsubj,NNS,
have,O,5,have,ROOT,VBP,
good,B-OP,7,features,amod,JJ,
features,B-ASP,5,have,dobj,NNS,
.,O,5,have,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,nomad,det,DT,
nomad,O,3,sent,nsubjpass,NN,no ##mad
is,O,3,sent,auxpass,VBZ,
sent,O,3,sent,ROOT,VBN,
back,O,3,sent,advmod,RB,
to,O,4,back,prep,IN,
creative,O,7,labs,amod,JJ,
labs,O,5,to,pobj,NNS,
.,O,3,sent,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,did,nsubj,PRP,
did,O,1,did,ROOT,VBD,
extensive,O,3,research,amod,JJ,
research,O,1,did,dobj,NN,
comparing,O,3,research,acl,VBG,
different,O,6,4,amod,JJ,
4,O,4,comparing,dobj,CD,
and,O,6,4,cc,CC,
5,O,10,cameras,nummod,CD,
megapixel,O,10,cameras,amod,JJ,mega ##pi ##x ##el
cameras,O,6,4,conj,NNS,
.,O,1,did,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,2,plus,det,DT,
big,O,2,plus,amod,JJ,
plus,O,2,plus,ROOT,NN,
in,O,2,plus,prep,IN,
my,O,5,book,poss,PRP$,
book,O,3,in,pobj,NN,
.,O,2,plus,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,2,made,nsubj,DT,
has,O,2,made,aux,VBZ,
made,O,21,gives,ccomp,VBN,
the,O,5,difference,det,DT,
greatest,O,5,difference,amod,JJS,
difference,O,2,made,dobj,NN,
in,O,5,difference,prep,IN,
the,O,8,quality,det,DT,
quality,O,6,in,pobj,NN,
of,O,8,quality,prep,IN,
my,O,11,photographs,poss,PRP$,
photographs,O,9,of,pobj,NNS,
:,O,2,made,punct,:,
the,O,15,flash,det,DT,
built-in,O,15,flash,compound,NN,built - in
flash,O,21,gives,nsubj,NN,
on,O,15,flash,prep,IN,
any,O,16,on,pobj,DT,
of,O,17,any,prep,IN,
these,O,20,cameras,det,DT,
cameras,O,18,of,pobj,NNS,
gives,O,39,bounced,ccomp,VBZ,
you,O,21,gives,dative,PRP,
flat,O,24,photos,amod,JJ,
photos,O,21,gives,dobj,NNS,
",",O,24,photos,punct,",",
red-eye,O,24,photos,conj,NN,red - eye
",",O,26,red-eye,punct,",",
and,O,26,red-eye,cc,CC,
annoying,O,26,red-eye,conj,JJ,
shadows,O,24,photos,conj,NNS,
;,O,39,bounced,punct,:,
a,O,36,unit,det,DT,
good,O,36,unit,amod,JJ,
add-on,O,36,unit,compound,NN,add - on
flash,O,36,unit,compound,NN,
unit,O,39,bounced,nsubjpass,NN,
can,O,39,bounced,aux,MD,
be,O,39,bounced,auxpass,VB,
bounced,O,39,bounced,ROOT,VBN,
off,O,39,bounced,prep,IN,
the,O,42,ceiling,det,DT,
ceiling,O,40,off,pobj,NN,
or,O,42,ceiling,cc,CC,
wall,O,42,ceiling,conj,NN,
for,O,39,bounced,prep,IN,
pleasing,O,49,lighting,amod,JJ,
",",O,46,pleasing,punct,",",
almost-natural,O,49,lighting,amod,JJ,almost - natural
lighting,O,45,for,pobj,NN,
.,O,39,bounced,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
perhaps,O,1,because,advmod,RB,
because,O,8,is,prep,IN,
of,O,1,because,pcomp,IN,
its,O,6,base,poss,PRP$,
smaller,O,6,base,amod,JJR,
user,O,6,base,compound,NN,
base,O,1,because,pobj,NN,
there,O,8,is,expl,EX,
is,O,8,is,ROOT,VBZ,
also,O,8,is,advmod,RB,
a,O,11,lack,det,DT,
lack,O,8,is,attr,NN,
of,O,11,lack,prep,IN,
accessories,O,12,of,pobj,NNS,
.,O,8,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
of,O,3,do,prep,RB,
course,O,0,of,pobj,RB,
you,O,3,do,nsubj,PRP,
do,O,3,do,ROOT,VBP,
!,O,3,do,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
second,O,9,lets,advmod,RB,
",",O,9,lets,punct,",",
the,O,6,sync,det,DT,
"""",O,6,sync,punct,``,
automatic,O,6,sync,amod,JJ,
"""",O,6,sync,punct,'',
sync,O,9,lets,nsubj,NN,
on,O,6,sync,prep,IN,
creative,O,9,lets,amod,JJ,
lets,O,9,lets,ROOT,NNS,
you,O,11,review,nsubj,PRP,
review,O,9,lets,ccomp,VB,
the,O,13,songs,det,DT,
songs,O,11,review,dobj,NNS,
before,O,16,begins,mark,IN,
it,O,16,begins,nsubj,PRP,
begins,O,11,review,advcl,VBZ,
its,O,18,transfer,poss,PRP$,
transfer,O,16,begins,dobj,NN,
.,O,9,lets,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
not,O,1,sure,neg,RB,
sure,O,14,is,advmod,JJ,
",",O,14,is,punct,",",
if,O,8,know,mark,IN,
customer,O,5,rep.,compound,NN,
rep.,O,8,know,nsubj,NNP,rep .
did,O,8,know,aux,VBD,
not,O,8,know,neg,RB,
know,O,14,is,advcl,VB,
the,O,10,product,det,DT,
product,O,8,know,dobj,NN,
exactly,O,14,is,advmod,RB,
",",O,14,is,punct,",",
it,O,14,is,nsubj,PRP,
is,O,14,is,ROOT,VBZ,
still,O,14,is,advmod,RB,
new,O,14,is,acomp,JJ,
or,O,20,give,cc,CC,
they,O,20,give,nsubj,PRP,
just,O,20,give,advmod,RB,
give,O,20,give,ROOT,VBP,
an,O,22,anser,det,DT,
anser,O,20,give,dobj,NN,an ##ser
which,O,28,hear,dobj,WDT,
users,O,26,like,nsubj,NNS,
would,O,26,like,aux,MD,
like,O,22,anser,relcl,VB,
to,O,28,hear,aux,TO,
hear,O,26,like,xcomp,VB,
.,O,20,give,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
also,O,5,freezes,advmod,RB,
",",O,5,freezes,punct,",",
the,O,3,player,det,DT,
player,O,5,freezes,nsubj,NN,
sometimes,O,5,freezes,advmod,RB,
freezes,B-ASP,5,freezes,ROOT,VBZ,freeze ##s
",",O,5,freezes,punct,",",
not,O,11,problem,neg,RB,
a,O,11,problem,det,DT,
very,O,10,big,advmod,RB,
big,O,11,problem,amod,JJ,
problem,O,5,freezes,dobj,NN,
",",O,5,freezes,punct,",",
but,O,5,freezes,cc,CC,
can,O,16,be,aux,MD,
also,O,16,be,advmod,RB,
be,O,5,freezes,conj,VB,
annoying,B-OP,16,be,acomp,JJ,
.,O,5,freezes,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
so,O,1,much,advmod,RB,
much,O,2,packed,advmod,RB,
packed,O,2,packed,ROOT,VBN,
in,O,2,packed,prep,IN,
a,O,6,case,det,DT,
small,O,6,case,amod,JJ,
case,B-ASP,3,in,pobj,NN,
and,O,6,case,cc,CC,
very,O,9,affordable,advmod,RB,
affordable,B-OP,6,case,conj,JJ,
!,O,2,packed,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
as,O,6,need,prep,IN,
its,O,2,4mp,poss,PRP$,
4mp,O,0,as,pobj,NN,4 ##mp
",",O,6,need,punct,",",
you,O,6,need,nsubj,PRP,
might,O,6,need,aux,MD,
need,O,6,need,ROOT,VB,
bigger,O,8,storage,amod,JJR,
storage,O,6,need,dobj,NN,
to,O,10,store,aux,TO,
store,O,6,need,advcl,VB,
high,O,12,quality,amod,JJ,
quality,O,13,images,compound,NN,
images,O,10,store,dobj,NNS,
and,O,13,images,cc,CC,
recording,O,16,movies,amod,VBG,
movies,O,13,images,conj,NNS,
(,O,20,record,punct,-LRB-,
you,O,20,record,nsubj,PRP,
can,O,20,record,aux,MD,
record,O,6,need,parataxis,VB,
3,O,22,minutes,nummod,CD,
minutes,O,20,record,dobj,NNS,
of,O,22,minutes,prep,IN,
video,O,23,of,pobj,NN,
),O,20,record,punct,-RRB-,
.,O,6,need,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
these,O,1,problems,det,DT,
problems,O,2,were,nsubj,NNS,
were,O,2,were,ROOT,VBD,
consistent,O,2,were,acomp,JJ,
",",O,2,were,punct,",",
and,O,2,were,cc,CC,
also,O,8,present,advmod,RB,
not,O,8,present,neg,RB,
present,O,2,were,conj,JJ,
on,O,8,present,prep,IN,
another,O,12,player,det,DT,
dvd,O,12,player,compound,NN,
player,O,9,on,pobj,NN,
.,O,2,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
get,O,0,get,ROOT,VB,
cheaper,O,2,panasonics,amod,JJR,
panasonics,O,0,get,dobj,NNS,pan ##as ##onic ##s
or,O,2,panasonics,cc,CC,
toshibas,O,2,panasonics,conj,NNPS,to ##shi ##bas
or,O,4,toshibas,cc,CC,
even,O,7,sonys,advmod,RB,
sonys,O,4,toshibas,conj,NNPS,sony ##s
.,O,0,get,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,4,xtra,det,DT,
creative,O,2,labs,amod,JJ,
labs,O,4,xtra,compound,NNS,
zen,O,4,xtra,compound,NNP,
xtra,O,5,has,nsubj,NNP,x ##tra
has,O,5,has,ROOT,VBZ,
all,O,8,features,predet,PDT,
the,O,8,features,det,DT,
features,B-ASP,5,has,dobj,NNS,
the,O,10,i-pod,det,DT,
i-pod,O,11,has,nsubj,NNP,i - pod
has,O,8,features,relcl,VBZ,
and,O,12,and,ROOT,CC,
if,O,15,get,mark,IN,
you,O,15,get,nsubj,PRP,
get,O,12,and,advcl,VBP,
if,O,21,going,mark,IN,
from,O,21,going,prep,IN,
amazon,O,17,from,pobj,NNP,
your,O,21,going,nsubj,PRP$,
only,O,21,going,advmod,RB,
going,O,15,get,ccomp,VBG,
to,O,23,pay,aux,TO,
pay,O,21,going,xcomp,VB,
$,O,25,300,nmod,$,
300,O,23,pay,dobj,CD,
for,O,23,pay,prep,IN,
this,O,29,player,det,DT,
great,B-OP,29,player,amod,JJ,
player,B-ASP,26,for,pobj,NN,
.,O,12,and,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
there,O,1,are,expl,EX,
are,O,1,are,ROOT,VBP,
n't,O,1,are,neg,RB,n ' t
many,O,4,reviews,amod,JJ,
reviews,O,1,are,attr,NNS,
for,O,4,reviews,prep,IN,
the,O,8,ihp,det,DT,
iriver,O,8,ihp,compound,NNP,ir ##iver
ihp,O,5,for,pobj,NNP,i ##hp
.,O,1,are,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
there,O,1,is,expl,EX,
is,O,1,is,ROOT,VBZ,
no,O,3,way,det,DT,
way,O,1,is,attr,NN,
the,O,5,battery,det,DT,
battery,B-ASP,7,lasts,nsubj,NN,
supplied,O,5,battery,acl,VBD,
lasts,O,3,way,relcl,VBZ,
14,O,9,hours,nummod,CD,
hours,O,7,lasts,dobj,NNS,
!,O,1,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
have,O,1,used,aux,VBP,
used,O,1,used,ROOT,VBN,
it,O,1,used,dobj,PRP,
frequently,O,1,used,advmod,RB,
and,O,1,used,cc,CC,
have,O,6,had,aux,VBP,
had,O,1,used,conj,VBN,
no,O,8,problems,det,DT,
problems,O,6,had,dobj,NNS,
.,O,1,used,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
negative,O,1,points,amod,JJ,
points,O,1,points,ROOT,NNS,
:,O,1,points,punct,:,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,possibilities,det,DT,
possibilities,O,34,are,nsubj,NNS,
with,O,1,possibilities,prep,IN,
auto,B-ASP,2,with,pobj,NN,
",",O,3,auto,punct,",",
manual,B-ASP,3,auto,conj,NN,
",",O,5,manual,punct,",",
and,O,5,manual,cc,CC,
the,O,14,mode,det,DT,
very,O,10,helpful,advmod,RB,
helpful,O,14,mode,amod,JJ,
"""",O,14,mode,punct,``,
scene,O,14,mode,nmod,NN,
"""",O,14,mode,punct,'',
mode,O,5,manual,conj,NN,
",",O,14,mode,punct,",",
which,O,17,offers,nsubj,WDT,
offers,O,14,mode,relcl,VBZ,
11,O,21,settings,nummod,CD,
optimized,O,21,settings,amod,VBN,opt ##imi ##zed
situational,O,21,settings,amod,JJ,situation ##al
settings,O,17,offers,dobj,NNS,
like,O,21,settings,prep,IN,
portrait,O,22,like,pobj,NN,
",",O,23,portrait,punct,",",
landscape,O,23,portrait,conj,NN,
",",O,25,landscape,punct,",",
beach,O,29,snow,nmod,NN,
/,O,29,snow,punct,SYM,
snow,O,25,landscape,conj,NN,
",",O,29,snow,punct,",",
sunset,O,32,etc.,compound,NN,
etc.,O,23,portrait,appos,FW,etc .
",",O,34,are,punct,",",
are,O,34,are,ROOT,VBP,
endless,B-OP,34,are,acomp,JJ,
.,O,34,are,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,3,elphs,det,DT,
little,O,3,elphs,amod,JJ,
digital,O,3,elphs,amod,JJ,
elphs,O,4,were,nsubj,NN,el ##phs
were,O,4,were,ROOT,VBD,
the,O,9,cameras,det,DT,
best-designed,O,9,cameras,amod,JJ,best - designed
",",O,9,cameras,punct,",",
most-elegant,O,9,cameras,amod,JJ,most - elegant
cameras,O,4,were,attr,NNS,
until,O,13,came,mark,IN,
the,O,12,g3,det,DT,
g3,O,13,came,nsubj,NNP,g ##3
came,O,4,were,advcl,VBD,
along,O,13,came,prt,RB,
and,O,13,came,cc,CC,
squashed,O,13,came,conj,VBD,squash ##ed
them,O,16,squashed,dobj,PRP,
.,O,4,were,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
after,O,11,play,prep,IN,
using,O,0,after,pcomp,VBG,
it,O,1,using,dobj,PRP,
for,O,1,using,prep,IN,
just,O,6,month,advmod,RB,
a,O,6,month,det,DT,
month,O,3,for,pobj,NN,
",",O,11,play,punct,",",
i,O,11,play,nsubj,PRP,
could,O,11,play,aux,MD,
not,O,11,play,neg,RB,
play,B-ASP,11,play,ROOT,VB,
any,O,13,dvd,det,DT,
dvd,O,11,play,dobj,NN,
.,O,11,play,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
maybe,O,2,'s,advmod,RB,
it,O,2,'s,nsubj,PRP,
's,O,2,'s,ROOT,VBZ,' s
good,O,2,'s,acomp,JJ,
for,O,3,good,prep,IN,
tvs,O,4,for,pobj,NNS,tv ##s
with,O,2,'s,prep,IN,
not,O,11,settings,neg,RB,
so,O,9,good,advmod,RB,
good,O,11,settings,amod,JJ,
color,O,11,settings,compound,NN,
settings,O,6,with,pobj,NNS,
",",O,11,settings,punct,",",
but,O,11,settings,cc,CC,
not,O,15,good,neg,RB,
good,O,11,settings,conj,JJ,
for,O,15,good,prep,IN,
my,O,18,tv,poss,PRP$,
tv,O,16,for,pobj,NN,
that,O,21,has,nsubj,WDT,
already,O,21,has,advmod,RB,
has,O,11,settings,relcl,VBZ,
very,O,23,vibrant,advmod,RB,
vibrant,O,24,pictures,amod,JJ,
pictures,O,21,has,dobj,NNS,
.,O,2,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,2,doesnt,mark,IN,
this,O,2,doesnt,nsubj,DT,
doesnt,O,3,bring,advcl,VBZ,doesn ##t
bring,O,8,try,advcl,VB,
back,O,3,bring,advmod,RB,
the,O,6,picture,det,DT,
picture,O,3,bring,dobj,NN,
",",O,8,try,punct,",",
try,O,8,try,ROOT,VB,
pressing,O,8,try,xcomp,VBG,
this,O,11,button,det,DT,
button,O,9,pressing,dobj,NN,
without,O,9,pressing,prep,IN,
playing,O,12,without,pcomp,VBG,
a,O,15,dvd,det,DT,
dvd,O,13,playing,dobj,NN,
.,O,8,try,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
yet,O,4,rid,advmod,CC,
they,O,3,gotten,nsubj,PRP,
've,O,3,gotten,aux,VBP,' ve
gotten,O,4,rid,auxpass,VBN,
rid,O,4,rid,ROOT,JJ,
of,O,4,rid,prep,IN,
most,O,5,of,pobj,JJS,
of,O,6,most,prep,IN,
the,O,9,languages,det,DT,
languages,O,7,of,pobj,NNS,
that,O,12,be,nsubj,WDT,
should,O,12,be,aux,MD,
be,O,9,languages,relcl,VB,
in,O,12,be,prep,IN,
the,O,15,phone,det,DT,
phone,O,13,in,pobj,NN,
",",O,15,phone,punct,",",
including,O,15,phone,prep,VBG,
italian,O,17,including,pobj,JJ,
",",O,18,italian,punct,",",
german,O,18,italian,conj,NNP,
",",O,20,german,punct,",",
and,O,20,german,cc,CC,
dutch,O,20,german,conj,NNP,
.,O,4,rid,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,machine,det,DT,
machine,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
very,O,4,light,advmod,RB,
light,B-OP,2,is,acomp,JJ,
and,O,4,light,cc,CC,
slim,B-OP,4,light,conj,JJ,
and,O,2,is,cc,CC,
fits,B-ASP,2,is,conj,VBZ,
nicely,B-OP,8,fits,advmod,RB,
into,O,8,fits,prep,IN,
my,O,13,stand,poss,PRP$,
tv,O,13,stand,compound,NN,
stand,O,10,into,pobj,NN,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,camera,det,DT,
camera,B-ASP,2,has,nsubj,NN,
has,O,2,has,ROOT,VBZ,
canon,O,6,colorimetry,poss,NNP,
's,O,3,canon,case,POS,' s
great,B-OP,6,colorimetry,amod,JJ,
colorimetry,B-ASP,2,has,dobj,NN,color ##ime ##try
",",O,6,colorimetry,punct,",",
plus,O,6,colorimetry,cc,CC,
what,O,11,see,dobj,WP,
you,O,11,see,nsubj,PRP,
see,O,15,is,csubj,VBP,
in,O,11,see,prep,IN,
the,O,14,lcd,det,DT,
lcd,O,12,in,pobj,NN,
is,O,15,is,ROOT,VBZ,
what,O,18,get,dobj,WP,
you,O,18,get,nsubj,PRP,
get,O,15,is,ccomp,VBP,
.,O,15,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
if,O,2,bring,mark,IN,
you,O,2,bring,nsubj,PRP,
bring,O,18,allow,advcl,VBP,
up,O,2,bring,prt,RP,
an,O,5,album,det,DT,
album,O,2,bring,dobj,NN,
",",O,2,bring,punct,",",
but,O,2,bring,cc,CC,
absolutely,O,9,hate,advmod,RB,
hate,O,2,bring,conj,VBP,
some,O,9,hate,dobj,DT,
of,O,10,some,prep,IN,
the,O,13,tracks,det,DT,
tracks,O,11,of,pobj,NNS,
",",O,18,allow,punct,",",
the,O,16,zen,det,DT,
zen,O,18,allow,nsubj,NNP,
will,O,18,allow,aux,MD,
allow,O,18,allow,ROOT,VB,
you,O,21,delete,nsubj,PRP,
to,O,21,delete,aux,TO,
delete,B-ASP,18,allow,ccomp,VB,del ##ete
that,O,21,delete,dobj,DT,
from,O,21,delete,prep,IN,
the,O,26,order,det,DT,
playing,O,26,order,compound,NN,
order,O,23,from,pobj,NN,
.,O,18,allow,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,remote,det,DT,
remote,B-ASP,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
a,O,4,little,det,DT,
little,O,5,hard,npadvmod,JJ,
hard,B-OP,2,is,acomp,JJ,
to,O,7,understand,aux,TO,
understand,B-ASP,5,hard,xcomp,VB,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,try,nsubj,PRP,
try,O,1,try,ROOT,VBP,
navigating,O,1,try,xcomp,VBG,na ##vi ##gating
using,O,2,navigating,xcomp,VBG,
the,O,5,player,det,DT,
player,O,3,using,dobj,NN,
's,O,5,player,case,POS,' s
built,O,1,try,xcomp,VBN,
in,O,7,built,prep,IN,
menu,O,8,in,pobj,NN,
",",O,1,try,punct,",",
and,O,1,try,cc,CC,
it,O,16,work,nsubj,PRP,
still,O,16,work,advmod,RB,
would,O,16,work,aux,MD,
n't,O,16,work,neg,RB,n ' t
work,O,1,try,conj,VB,
!,O,16,work,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,3,affect,nsubj,DT,
does,O,3,affect,aux,VBZ,
n't,O,3,affect,neg,RB,n ' t
affect,O,3,affect,ROOT,VB,
the,O,5,picture,det,DT,
picture,O,3,affect,dobj,NN,
",",O,3,affect,punct,",",
of,O,3,affect,prep,IN,
course,O,7,of,pobj,NN,
.,O,3,affect,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
wish,O,0,wish,ROOT,VBP,
it,O,2,included,nsubj,PRP,
included,O,0,wish,ccomp,VBD,
somebody,O,2,included,dobj,NN,
to,O,2,included,prep,TO,
re-rip,O,4,to,pobj,VB,re - rip
all,O,8,songs,predet,PDT,
the,O,8,songs,det,DT,
songs,O,2,included,dobj,NNS,
.,O,0,wish,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
that,O,2,been,nsubjpass,DT,
's,O,2,been,auxpass,VBZ,' s
been,O,2,been,ROOT,VBN,
my,O,4,experience,poss,PRP$,
experience,O,2,been,attr,NN,
.,O,2,been,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
do,O,2,drop,aux,VB,
n't,O,2,drop,neg,RB,n ' t
drop,O,2,drop,ROOT,VB,
this,O,4,unit,det,DT,
unit,O,2,drop,dobj,NN,
:,O,2,drop,punct,:,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
sold,O,0,sold,ROOT,VBN,
in,O,0,sold,prep,IN,
