TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
;,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,1~4,removed~returned,ARG1~ARG1,PRP,
removed,O,1,removed,ROOT,VBD,
them,O,1,removed,ARG2,PRP,
and,O,_,_,_,_,
returned,O,1,removed,_and_c,VBD,
the,O,_,_,_,DT,
computer,O,5~4,the~returned,BV~ARG2,NN,
to,O,_,_,_,_,
me,O,4,returned,ARG3,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Ease,B-OP,1~3,of~is,ARG1~ARG1,NN,
of,O,_,_,_,IN,
use,B-ASP,1,of,ARG2,NN,
is,O,3,is,ROOT,VBZ,
just,O,_,_,_,_,
one,O,3,is,ARG2,CD,
of,O,_,_,_,_,
the,O,_,_,_,DT,
benefits,O,10~5~7,love~one~the,ARG2~part~BV,NNS,
I,O,10,love,ARG1,PRP,
love,B-OP,11,about,ARG1,VBP,
about,O,_,_,_,IN,
my,O,_,_,_,PRP$,
Mac,O,11~12,about~my,ARG2~poss,NNP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Other,O,1,than,mwe,JJ,
than,O,1,than,ROOT,IN,
that,O,_,_,_,_,
I,O,6,have,ARG1,PRP,
do,O,_,_,_,_,
n't,O,5,n't,ROOT,RB,n ' t
have,O,1~5,than~n't,ARG1~neg,VB,
one,O,_,_,_,CD,
complaint,O,7~9~6,one~in~have,ARG1~ARG1~ARG2,NN,
in,O,_,_,_,IN,
the,O,_,_,_,DT,
world,O,9~10,in~the,ARG2~BV,NN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,DT,
speed,B-ASP,0~3,the~fine,BV~ARG1,NN,
is,O,_,_,_,_,
fine,B-OP,3,fine,ROOT,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Also,O,0,Also,ROOT,RB,
is,O,_,_,_,_,
portable,B-OP,0,Also,ARG1,JJ,
and,O,_,_,_,_,
reliable,B-OP,2,portable,_and_c,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,wanted,ARG1,PRP,
also,O,1,also,ROOT,RB,
wanted,O,1,also,ARG1,VBD,
Windows,B-ASP,_,_,_,NNP,
7,I-ASP,9~3~2,has~Windows~wanted,ARG2~compound~ARG2,CD,
",",O,_,_,_,_,
which,O,_,_,_,_,
this,O,_,_,_,DT,
one,O,7~9,this~has,BV~ARG1,NN,
has,O,_,_,_,VBZ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,is,ARG1,DT,
is,O,1,is,ROOT,VBZ,
a,O,_,_,_,DT,
great,B-OP,_,_,_,JJ,
machine,O,3~1~2,great~is~a,ARG1~ARG2~BV,NN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
None,O,6,knew,ARG1,NN,
of,O,_,_,_,_,
the,O,_,_,_,DT,
techs,B-ASP,4~0~2,at~None~the,ARG1~part~BV,NNS,tech ##s
at,I-ASP,_,_,_,IN,
HP,I-ASP,4,at,ARG2,NNP,
knew,O,6,knew,ROOT,VBD,
what,O,10,doing,ARG2,WP,
they,O,10,doing,ARG1,PRP,
were,O,_,_,_,_,
doing,O,6,knew,ARG2,VBG,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
Awesomest,B-OP,0~2~1,The~of~Awesomest,BV~ARG1~ROOT,NN,awesome ##st
of,O,_,_,_,IN,
the,O,_,_,_,DT,
awesomest,B-OP,2~3,of~the,ARG2~BV,JJS,awesome ##st
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,adjust,ARG1,PRP,
had,O,8,because,ARG1,VBD,
to,O,_,_,_,_,
adjust,O,1,had,ARG1,VB,
my,O,_,_,_,PRP$,
mousepad,B-ASP,_,_,_,NN,mouse ##pad
sensitivity,I-ASP,3~4~5,adjust~my~mousepad,ARG2~poss~compound,NN,
",",O,_,_,_,_,
because,O,8,because,ROOT,IN,
it,O,12,sensitive,ARG1,PRP,
is,O,_,_,_,_,
very,O,_,_,_,RB,
sensitive,B-OP,8~11,because~very,ARG2~ARG1,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
most,O,_,_,_,RBS,
amazing,B-OP,1,most,ARG1,JJ,
part,O,0~2~4~10~6,The~amazing~to~is~as,BV~ARG1~ARG1~ARG1~ARG1,NN,
to,O,_,_,_,TO,
me,O,4,to,ARG2,PRP,
as,O,_,_,_,IN,
a,O,_,_,_,DT,
PC,O,_,_,_,NN,
user,O,6~8~7,as~PC~a,ARG2~compound~BV,NN,
is,O,10,is,ROOT,VBZ,
the,O,_,_,_,DT,
startup,O,11~10,the~is,BV~ARG2,NN,
and,O,_,_,_,_,
shutdown,O,_,_,_,NN,shut ##down
times,O,12~14,startup~shutdown,_and_c~compound,NNS,
-,O,_,_,_,_,
and,O,_,_,_,_,
the,O,_,_,_,DT,
fact,O,18~12,the~startup,BV~_and_c,NN,
that,O,_,_,_,_,
you,O,26,restart,ARG1,PRP,
very,O,_,_,_,RB,
rarely,O,22,very,ARG1,RB,
have,O,19~23,fact~rarely,ARG1~ARG1,VBP,
to,O,_,_,_,_,
restart,O,24,have,ARG1,VB,
the,O,_,_,_,DT,
thing,O,26~27,restart~the,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,supports,ARG1,PRP,
completely,O,_,_,_,RB,
supports,O,1~2,completely~supports,ARG1~ROOT,VBZ,
my,O,_,_,_,PRP$,
home,O,_,_,_,NN,
business,O,3~2~4,my~supports~home,poss~ARG2~compound,NN,
and,O,_,_,_,_,
personal,O,_,_,_,JJ,
life,O,5~7,business~personal,_and_c~ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,took,ARG1,PRP,
took,O,7~1,where~took,loc~ROOT,VBD,
the,O,_,_,_,DT,
computer,O,4~1~2,into~took~the,ARG1~ARG2~BV,NN,
into,O,1,took,ARG3,IN,
Best,O,_,_,_,NNP,
Buy,O,4~5,into~Best,ARG2~compound,NNP,
where,O,_,_,_,WRB,
I,O,9,purchased,ARG1,PRP,
purchased,O,7,where,loc,VBD,
it,O,9,purchased,ARG2,PRP,
and,O,_,_,_,_,
they,O,13~18,kept~study,ARG1~ARG1,PRP,
kept,O,17~15,to~over,ARG1~ARG1,VBD,
it,O,13,kept,ARG2,PRP,
over,O,_,_,_,IN,
night,O,15,over,ARG2,NN,
to,O,9,purchased,_and_c,TO,
study,O,17,to,ARG2,VB,
it,O,18,study,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
only,O,_,_,_,JJ,
thing,O,21~7~0~1~5,help~is~The~only~have,ARG1~ARG1~BV~ARG1~ARG2,NN,
that,O,_,_,_,_,
I,O,5,have,ARG1,PRP,
have,O,_,_,_,VBP,
",",O,_,_,_,_,
is,O,7,is,ROOT,VBZ,
the,O,_,_,_,DT,
key,B-ASP,_,_,_,JJ,
broad,I-ASP,8~14~9,the~dark~key,BV~ARG1~compound,NN,
is,O,_,_,_,_,
a,O,13,little,mwe,DT,
little,O,_,_,_,JJ,
dark,B-OP,15~13,to~little,ARG1~ARG1,JJ,
to,O,7,is,ARG2,_,
see,O,15,to,ARG2,VB,
the,O,_,_,_,DT,
letters,O,17~16,the~see,BV~ARG2,NNS,
",",O,_,_,_,_,
would,O,_,_,_,MD,
help,O,22~20,if~would,ARG1~ARG1,VB,
if,O,20,would,ARG1,IN,
it,O,27,lighter,ARG1,PRP,
was,O,_,_,_,_,
a,O,26,little,mwe,DT,
little,O,_,_,_,RB,
lighter,O,22~26,if~little,ARG2~ARG1,RBR,
then,O,_,_,_,_,
it,O,_,_,_,_,
is,O,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,work,ARG1,PRP,
doesnt,O,1,doesnt,ROOT,JJ,doesn ##t
work,B-ASP,1~3,doesnt~worth,neg~ARG1,NN,
worth,B-OP,_,_,_,IN,
a,O,_,_,_,DT,
damn,O,3~4,worth~a,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Microsoft,O,6~4,keep~unable,ARG1~ARG1,NNP,
seems,O,1,seems,ROOT,VBZ,
to,O,_,_,_,_,
be,O,_,_,_,_,
unable,B-OP,1,seems,ARG2,JJ,
to,O,_,_,_,_,
keep,O,4,unable,ARG2,VB,
up,O,_,_,_,_,
with,O,_,_,_,IN,
repairs,O,8~10,with~for,ARG2~ARG1,NNS,
for,O,_,_,_,IN,
the,O,_,_,_,DT,
multitude,O,11~10,the~for,BV~ARG2,NN,
of,O,_,_,_,_,
windows,B-ASP,_,_,_,NNS,
problems,O,12~14,multitude~windows,ARG1~compound,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Thanks,O,1~0,for~Thanks,ARG1~ROOT,NNS,
for,O,_,_,_,IN,
the,O,_,_,_,DT,
fast,B-OP,_,_,_,JJ,
shipment,B-ASP,3~1~2,fast~for~the,ARG1~ARG2~BV,NN,
and,O,_,_,_,_,
great,B-OP,_,_,_,JJ,
price,B-ASP,6~4,great~shipment,ARG1~_and_c,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
processor,B-ASP,0~2,The~screams,BV~ARG1,NN,
screams,B-OP,2,screams,ROOT,VBZ,
",",O,_,_,_,_,
and,O,_,_,_,_,
because,O,6,of,mwe,IN,
of,O,_,_,_,IN,
the,O,_,_,_,DT,
unique,B-OP,_,_,_,JJ,
way,O,6~8~7,of~unique~the,ARG2~ARG1~BV,NN,
that,O,_,_,_,_,
Apple,O,_,_,_,NNP,
OSX,B-ASP,11,Apple,compound,NNP,os ##x
16,I-ASP,14~12,functions~OSX,ARG1~compound,CD,
functions,O,9,way,ARG1,NNS,
",",O,_,_,_,_,
most,O,22~21,through~routed,ARG1~ARG2,JJS,
of,O,_,_,_,_,
the,O,_,_,_,DT,
graphics,B-ASP,16~18,most~the,part~BV,NNS,
are,O,_,_,_,_,
routed,O,6~2,of~screams,ARG1~_and_c,VBN,
through,O,21,routed,ARG3,IN,
the,O,_,_,_,DT,
hardware,B-ASP,22~23,through~the,ARG2~BV,NN,
rather,O,_,_,_,_,
than,O,_,_,_,_,
the,O,_,_,_,DT,
software,B-ASP,24~27,hardware~the,_rather+than_c~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Who,O,3,love,ARG1,WP,
could,O,2,n't,neg,MD,
n't,O,_,_,_,VB,n ' t
love,B-OP,1,could,ARG1,VB,
a,O,_,_,_,DT,
DVD,O,_,_,_,NN,
burner,O,3~4~9~5,love~a~HD~DVD,ARG2~BV~appos~compound,NN,burn ##er
",",O,_,_,_,_,
80-gigabyte,O,_,_,_,JJ,80 - gig ##aby ##te
HD,B-ASP,8,80-gigabyte,compound,NNP,
",",O,_,_,_,_,
and,O,_,_,_,_,
fairly,O,_,_,_,RB,
new,B-OP,12,fairly,ARG1,JJ,
graphics,B-ASP,_,_,_,NNS,
chip,I-ASP,9~13~14,HD~new~graphics,_and_c~ARG1~compound,NN,
?,O,_,_,_,_,
As,O,17,As,ROOT,IN,
I,O,20,discovered,ARG1,PRP,
soon,O,_,_,_,RB,
discovered,O,19~17,soon~As,ARG1~ARG2,VBD,
",",O,_,_,_,_,
though,O,_,_,_,_,
",",O,_,_,_,_,
there,O,_,_,_,_,
is,O,17,As,ARG1,VBZ,
a,O,_,_,_,DT,
reason,O,37~25~26,:~is~a,ARG1~ARG1~BV,NN,
for,O,_,_,_,_,
which,O,_,_,_,_,
similarly-configured,O,_,_,_,JJ,similarly - configured
Sony,O,_,_,_,NNP,
and,O,_,_,_,_,
Toshiba,O,31,Sony,_and_c,NNP,to ##shi ##ba
machines,O,31~35~30,Sony~cost~similarly-configured,compound~ARG1~ARG2,NNS,
cost,O,27,reason,ARG1,VBP,
more,O,35,cost,ARG2,RBR,
:,O,17,As,ARG1,:,
they,O,39~51,use~lasting,ARG1~ARG1,PRP,
use,O,17,As,ARG1,VBP,
higher-quality,B-OP,_,_,_,JJ,higher - quality
components,B-ASP,44~40~39~46~49,faster~higher-quality~use~better-configured~end,ARG1~compound~ARG2~ARG2~ARG1,NNS,
that,O,_,_,_,_,
are,O,_,_,_,_,
faster,B-OP,_,_,_,JJR,
",",O,_,_,_,_,
better-configured,B-OP,44,faster,conj,JJ,better - configured
",",O,_,_,_,_,
and,O,_,_,_,_,
end,O,44,faster,_and_c,NN,
up,O,_,_,_,_,
lasting,O,54,longer,subord,VBG,
a,O,53,lot,mwe,DT,
lot,O,_,_,_,NN,
longer,B-OP,53~49,lot~end,ARG1~ARG2,RBR,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,is,ARG1,DT,
is,O,1,is,ROOT,VBZ,
a,O,_,_,_,DT,
nicely,B-OP,_,_,_,RB,
sized,O,3,nicely,ARG1,VBN,
laptop,O,2~1~4~6,a~is~sized~with,BV~ARG2~ARG2~ARG1,NN,
with,O,_,_,_,IN,
lots,B-OP,6,with,ARG2,NNS,
of,I-OP,_,_,_,_,
processing,B-ASP,_,_,_,NN,
power,I-ASP,9~7,processing~lots,compound~ARG1,NN,
and,O,_,_,_,_,
long,B-OP,_,_,_,JJ,
battery,B-ASP,_,_,_,NN,
life,I-ASP,13~12~10,battery~long~power,compound~ARG1~_and_c,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,great,ARG1,PRP,
's,O,_,_,_,_,' s
great,B-OP,3~2,for~great,ARG1~ROOT,JJ,
for,O,_,_,_,IN,
streaming,B-ASP,3,for,ARG2,VBG,
video,I-ASP,4,streaming,ARG2,NN,
and,O,_,_,_,_,
other,O,_,_,_,JJ,
entertainment,B-ASP,_,_,_,NN,
uses,I-ASP,8~7~5,entertainment~other~video,compound~ARG1~_and_c,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Sent,O,_,_,_,JJ,
unit,O,2~0~1,back~Sent~unit,loc~compound~ROOT,NN,
back,O,_,_,_,RB,
and,O,_,_,_,_,
it,O,6,been,ARG1,PRP,
's,O,_,_,_,_,' s
been,O,1,unit,_and_c,VBN,
two,O,_,_,_,CD,
months,O,7~6,two~been,ARG1~ARG2,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Images,O,3~5,multi-selected~viewed,ARG2~ARG2,NNS,
can,O,1,can,ROOT,MD,
be,O,_,_,_,_,
multi-selected,O,1,can,ARG1,JJ,multi - selected
and,O,_,_,_,_,
viewed,O,3~8~6,multi-selected~in~swiftly,_and_c~ARG1~ARG1,VBD,
swiftly,O,_,_,_,RB,
or,O,_,_,_,_,
in,O,6,swiftly,_or_c,IN,
slideshow,O,_,_,_,NN,slides ##how
mode,O,9~8,slideshow~in,compound~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
only,O,_,_,_,JJ,
problems,O,0~3~1,The~are~only,BV~ARG1~ARG1,NNS,
are,O,3,are,ROOT,VBP,
the,O,_,_,_,DT,
sound,B-ASP,8~4,loud~the,ARG1~BV,NN,
isnt,O,3,are,ARG2,NN,isn ##t
very,O,_,_,_,RB,
loud,O,6~7,isnt~very,neg~ARG1,JJ,
I,O,12,wear,ARG1,PRP,
have,O,3,are,ARG2,VBP,
to,O,_,_,_,_,
wear,O,10,have,ARG1,VB,
headphones,O,12,wear,ARG2,NNS,head ##phones
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
HP,O,3,interested,ARG1,NNP,
is,O,_,_,_,_,
more,B-OP,_,_,_,RBR,
interested,O,2~3,more~interested,comp~ROOT,JJ,
in,O,_,_,_,_,
selling,O,3,interested,ARG2,VBG,
extended,B-ASP,_,_,_,JJ,
warranties,I-ASP,6~5~10,extended~selling~cost,ARG1~ARG2~ARG1,NNS,warrant ##ies
(,O,_,_,_,_,
which,O,_,_,_,_,
cost,B-ASP,_,_,_,VBD,
more,B-OP,_,_,_,JJR,
than,O,_,_,_,_,
the,O,_,_,_,DT,
netbook,O,_,_,_,NN,net ##book
new,O,11~14~13,more~netbook~the,than~compound~BV,JJ,
),O,_,_,_,_,
then,O,_,_,_,_,
they,O,20,in,ARG1,PRP,
are,O,_,_,_,_,
in,O,2,more,than,IN,
helping,O,20,in,ARG2,VBG,
or,O,_,_,_,_,
fixing,O,21,helping,_or_c,VBG,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,0,If,ROOT,IN,
you,O,2,want,ARG1,PRP,
want,O,0,If,ARG2,VBP,
more,O,_,_,_,JJR,
information,O,3~2,more~want,ARG1~ARG2,NN,
on,O,_,_,_,_,
macs,O,4,information,ARG1,NNS,mac ##s
I,O,8,suggest,ARG1,PRP,
suggest,O,0,If,ARG1,VBP,
going,O,8~10,suggest~to,ARG2~ARG1,VBG,
to,O,_,_,_,TO,
apple.com,O,10,to,ARG2,NN,apple . com
and,O,_,_,_,_,
heading,O,18~9~14,for~going~towards,ARG1~_and_c~ARG1,VBG,
towards,O,_,_,_,IN,
the,O,_,_,_,DT,
macbook,O,_,_,_,NN,mac ##book
page,O,16~15~14,macbook~the~towards,compound~BV~ARG2,NN,
for,O,_,_,_,IN,
more,O,_,_,_,JJR,
information,O,19~18,more~for,ARG1~ARG2,NN,
on,O,_,_,_,_,
the,O,_,_,_,DT,
applications,B-ASP,22~20,the~information,BV~ARG1,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,15~7~3,fix~get~into,ARG1~ARG1~ARG1,PRP,
has,O,_,_,_,_,
bein,O,2,bein,ROOT,NN,bei ##n
into,O,14~6,to~to,ARG1~ARG1,IN,
the,O,_,_,_,DT,
shop,O,3~4,into~the,ARG2~BV,NN,
to,O,2,bein,ARG2,TO,
get,O,12~6,times~to,loc~ARG2,VB,
a,O,_,_,_,DT,
new,O,_,_,_,JJ,
hardrive,B-ASP,9~8~7,new~a~get,ARG1~BV~ARG2,NN,hard ##ri ##ve
2,O,_,_,_,CD,
times,O,11,2,ARG1,NNS,
and,O,_,_,_,_,
to,O,6,to,_and_c,TO,
fix,O,14,to,ARG2,VB,
the,O,_,_,_,DT,
touch,B-ASP,_,_,_,NN,
control,I-ASP,17,touch,compound,NN,
buttons,I-ASP,15~20~16~18,fix~on~the~control,ARG2~ARG1~BV~compound,NNS,
on,O,_,_,_,IN,
the,O,_,_,_,DT,
keyboard,B-ASP,20~21,on~the,ARG2~BV,NN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1~13~3~11,managed~see~comply~wait,ARG1~ARG1~ARG1~ARG1,PRP,
managed,O,6~1,too~managed,ARG1~ROOT,VBD,
to,O,_,_,_,_,
comply,O,1,managed,ARG2,VB,
with,O,_,_,_,_,
these,O,3,comply,ARG2,DT,
too,O,_,_,_,RB,
and,O,_,_,_,_,
now,O,_,_,_,RB,
have,O,8~1,now~managed,ARG1~_and_c,VBP,
to,O,_,_,_,_,
wait,O,9,have,ARG1,VB,
and,O,_,_,_,_,
see,O,11,wait,_and_c,VB,
if,O,_,_,_,_,
they,O,17,find,ARG1,PRP,
can,O,13,see,ARG2,MD,
find,O,16,can,ARG1,VB,
another,O,_,_,_,DT,
way,O,17~18,find~another,ARG2~BV,NN,
to,O,_,_,_,_,
screw,O,19,way,ARG1,VB,
me,O,21,screw,ARG2,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,0,If,ROOT,IN,
you,O,2,want,ARG1,PRP,
want,O,0,If,ARG2,VBP,
more,O,_,_,_,JJR,
information,O,3~2,more~want,ARG1~ARG2,NN,
on,O,_,_,_,_,
macs,O,4,information,ARG1,NNS,mac ##s
I,O,8,suggest,ARG1,PRP,
suggest,O,0,If,ARG1,VBP,
going,O,8~10,suggest~to,ARG2~ARG1,VBG,
to,O,_,_,_,TO,
apple.com,O,10,to,ARG2,NN,apple . com
and,O,_,_,_,_,
heading,O,18~9~14,for~going~towards,ARG1~_and_c~ARG1,VBG,
towards,O,_,_,_,IN,
the,O,_,_,_,DT,
macbook,O,_,_,_,NN,mac ##book
page,O,16~15~14,macbook~the~towards,compound~BV~ARG2,NN,
for,O,_,_,_,IN,
more,O,_,_,_,JJR,
information,O,19~18,more~for,ARG1~ARG2,NN,
on,O,_,_,_,_,
the,O,_,_,_,DT,
applications,B-ASP,22~20,the~information,BV~ARG1,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,comes,ARG1,PRP,
also,O,1,also,ROOT,RB,
comes,O,3~1,with~also,ARG1~ARG1,VBZ,
with,O,_,_,_,IN,
4G,B-ASP,3~5,with~of,ARG2~ARG1,NN,4 ##g
of,I-ASP,_,_,_,IN,
RAM,I-ASP,5,of,ARG2,NNP,
but,O,_,_,_,_,
if,O,1,also,_but_c,IN,
you,O,11,like,ARG1,PRP,
're,O,_,_,_,_,' re
like,O,8,if,ARG2,IN,
me,O,11,like,ARG2,PRP,
you,O,14~16,want~max,ARG1~ARG1,PRP,
want,O,19,so,ARG1,VBP,
to,O,_,_,_,_,
max,O,14,want,ARG2,VB,
that,O,16,max,ARG2,IN,
out,O,_,_,_,_,
so,O,8,if,ARG1,RB,
I,O,22,put,ARG1,PRP,
immediately,O,_,_,_,RB,
put,O,19~21,so~immediately,ARG2~ARG1,VBD,
8G,B-ASP,24~22~26,of~put~in,ARG1~ARG2~ARG1,NN,8 ##g
of,I-ASP,_,_,_,IN,
RAM,I-ASP,24,of,ARG2,NN,
in,O,22,put,ARG3,IN,
her,O,26,in,ARG2,PRP,
and,O,_,_,_,_,
I,O,32,used,ARG1,PRP,
've,O,_,_,_,_,' ve
never,O,19,so,_and_c,RB,
used,O,31,never,ARG1,VBN,
a,O,_,_,_,DT,
computer,O,33~36~32,a~performs~used,BV~ARG1~ARG2,NN,
that,O,_,_,_,_,
performs,B-ASP,37,better,ARG1,VBZ,
better,B-OP,_,_,_,JJR,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
So,O,_,_,_,RB,
happy,B-OP,0~1,So~happy,comp_so~ROOT,JJ,
with,O,_,_,_,_,
this,O,_,_,_,DT,
purchase,O,1~3,happy~this,ARG2~BV,NN,
",",O,_,_,_,_,
I,O,8,wish,ARG1,PRP,
just,O,_,_,_,RB,
wish,O,1~7,happy~just,subord~ARG1,VBP,
it,O,10,came,ARG1,PRP,
came,O,8~11,wish~with,ARG2~ARG1,VBD,
with,O,_,_,_,IN,
Microsoft,B-ASP,_,_,_,NNP,
Word,I-ASP,11~12,with~Microsoft,ARG2~compound,NNP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
apple,O,_,_,_,NN,
MacBook,O,0~3~1,The~is~apple,BV~ARG1~compound,NNP,mac ##book
is,O,3,is,ROOT,VBZ,
the,O,_,_,_,DT,
best,B-OP,_,_,_,JJS,
investment,O,3~5~11~4,is~best~made~the,ARG2~ARG1~ARG2~BV,NN,
that,O,_,_,_,_,
I,O,11,made,ARG1,PRP,
have,O,_,_,_,_,
ever,O,_,_,_,RB,
made,O,10,ever,ARG1,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
Nortons,B-ASP,_,_,_,NNP,norton ##s
virus,I-ASP,_,_,_,NN,
scan,I-ASP,0~6~1~2,The~for~Nortons~virus,BV~ARG1~compound~compound,NN,
is,O,_,_,_,_,
only,O,_,_,_,RB,
for,O,5~11~6,only~unlike~for,ARG1~ARG1~ROOT,IN,
a,O,_,_,_,DT,
very,O,_,_,_,RB,
short,O,8,very,ARG1,JJ,
time,O,9~7~6,short~a~for,ARG1~BV~ARG2,NN,
unlike,O,_,_,_,IN,
