TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
restaurants,O,3,hundreds,nmod,_,,O
in,O,8,Queens,case,_,,O
Queens,O,3,hundreds,nmod,_,,O
",",O,14,best,punct,_,,O
this,O,14,best,nsubj,_,,O
is,O,14,best,cop,_,,O
among,O,14,best,case,_,,O
the,O,14,best,det,_,,O
best,B-OP,14,best,ROOT,_,,OT-W\O-Path
.,O,14,best,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Not,O,3,place,advmod,_,,O
a,O,3,place,det,_,,O
great,B-OP,3,place,amod,_,,"3###[""OT"", ""amod^-1"", ""ASP""]"
place,B-ASP,3,place,ROOT,_,,AT-Head
for,O,5,family,case,_,,O
family,O,3,place,nmod,_,,O
or,O,8,dining,cc,_,,O
general,O,8,dining,amod,_,,O
dining,O,5,family,conj,_,,O
.,O,3,place,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
No,O,2,snobs,det,_,,O
food,B-ASP,2,snobs,compound,_,,AT-W\O-Path
snobs,O,9,people,nsubj,_,s ##nob ##s,O
allowed,O,2,snobs,acl,_,,O
",",O,9,people,punct,_,,O
this,O,6,place,det,_,,O
place,O,9,people,nsubj,_,,O
is,O,9,people,cop,_,,O
for,O,9,people,case,_,,O
people,O,9,people,ROOT,_,,O
who,O,11,appreciate,nsubj,_,,O
appreciate,O,9,people,acl:relcl,_,,O
good,B-OP,13,food,amod,_,,"13###[""OT"", ""amod^-1"", ""ASP""]"
food,B-ASP,11,appreciate,obj,_,,AT-Head
.,O,9,people,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,9,find,cc,_,,O
for,O,4,Shabu,case,_,,O
the,O,4,Shabu,det,_,,O
Shabu,B-ASP,4,Shabu,compound,_,sha ##bu,AT-Secondary
Shabu,I-ASP,9,find,obl,_,sha ##bu,AT-Head
",",O,9,find,punct,_,,O
you,O,9,find,nsubj,_,,O
wo,O,9,find,aux,_,,O
n't,O,9,find,advmod,_,n ' t,O
find,O,9,find,ROOT,_,,O
much,O,11,better,advmod,_,,O
better,B-OP,9,find,xcomp,_,,"4###[""OT"", ""xcomp^-1"", ""*"", ""obl"", ""ASP""]"
in,O,13,NY,case,_,,O
NY,O,11,better,obl,_,,O
.,O,9,find,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,place,det,_,,O
place,O,2,has,nsubj,_,,O
has,O,2,has,ROOT,_,,O
the,O,8,ribs,det,_,,O
best,B-OP,8,ribs,amod,_,,"8###[""OT"", ""amod^-1"", ""ASP""]"
Chinese,O,8,ribs,amod,_,,O
style,O,7,BBQ,compound,_,,O
BBQ,B-ASP,8,ribs,compound,_,bb ##q,AT-Secondary
ribs,I-ASP,2,has,obj,_,,AT-Head
in,O,11,city,case,_,,O
the,O,11,city,det,_,,O
city,O,8,ribs,nmod,_,,O
.,O,2,has,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,food,det,_,,O
food,B-ASP,3,great,nsubj,_,,AT-Head
is,O,3,great,cop,_,,O
great,B-OP,3,great,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
",",O,3,great,punct,_,,O
I,O,6,love,nsubj,_,,O
love,B-OP,3,great,parataxis,_,,"8###[""OT"", ""obj"", ""ASP""]"
their,O,8,dumplings,nmod:poss,_,,O
dumplings,B-ASP,6,love,obj,_,dump ##lings,AT-Head
",",O,12,noodles,punct,_,,O
cold,B-ASP,12,noodles,amod,_,,AT-W\O-Path
sesame,I-ASP,12,noodles,compound,_,,AT-W\O-Path
noodles,I-ASP,8,dumplings,conj,_,,AT-W\O-Path
",",O,14,chicken,punct,_,,O
chicken,B-ASP,8,dumplings,conj,_,,AT-W\O-Path
and,O,17,dishs,cc,_,,O
shrimp,B-ASP,17,dishs,compound,_,,AT-W\O-Path
dishs,I-ASP,8,dumplings,conj,_,dish ##s,AT-W\O-Path
.,O,3,great,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,service,det,_,,O
service,B-ASP,5,friendly,nsubj,_,,AT-Head
was,O,5,friendly,cop,_,,O
excellent,B-OP,5,friendly,amod,_,,"1###[""OT"", ""amod^-1"", ""*"", ""nsubj"", ""ASP""]"
-,O,5,friendly,punct,_,,O
friendly,B-OP,5,friendly,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
and,O,7,attentive,cc,_,,O
attentive,B-OP,5,friendly,conj,_,at ##ten ##tive,"1###[""OT"", ""conj^-1"", ""*"", ""nsubj"", ""ASP""]"
.,O,5,friendly,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,0,Great,ROOT,_,,"10###[""OT"", ""parataxis"", ""*"", ""nsubj"", ""ASP""]"
for,O,3,groups,case,_,,O
large,O,3,groups,amod,_,,O
groups,O,0,Great,obl,_,,O
and,O,5,celebrations,cc,_,,O
celebrations,O,3,groups,conj,_,,O
-,O,0,Great,punct,_,,O
our,O,10,waiter,nmod:poss,_,,O
SUPER,O,9,HAPPY,compound,_,,O
HAPPY,B-OP,10,waiter,compound,_,,"10###[""OT"", ""compound^-1"", ""ASP""]"
waiter,B-ASP,13,entertainment,nsubj,_,,AT-Head
was,O,13,entertainment,cop,_,,O
the,O,13,entertainment,det,_,,O
entertainment,O,0,Great,parataxis,_,,O
of,O,16,evening,case,_,,O
the,O,16,evening,det,_,,O
evening,O,13,entertainment,nmod,_,,O
.,O,0,Great,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,1,place,det,_,,O
place,O,3,Italian,nsubj,_,,O
is,O,3,Italian,cop,_,,O
Italian,O,3,Italian,ROOT,_,,O
",",O,6,French,punct,_,,O
not,O,6,French,advmod,_,,O
French,O,3,Italian,conj,_,,O
.,O,3,Italian,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
came,O,0,came,ROOT,_,,O
here,O,0,came,advmod,_,,O
for,O,4,week,case,_,,O
restaurant,O,4,week,amod,_,,O
week,O,0,came,obl,_,,O
",",O,0,came,punct,_,,O
did,O,8,save,aux,_,,O
n't,O,8,save,advmod,_,n ' t,O
save,O,0,came,parataxis,_,,O
much,O,8,save,advmod,_,,O
",",O,15,great,punct,_,,O
but,O,15,great,cc,_,,O
it,O,15,great,nsubj,_,,O
was,O,15,great,cop,_,,O
still,O,15,great,advmod,_,,O
great,B-OP,8,save,conj,_,,OT-W\O-Path
.,O,0,came,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,ate,nsubj,_,,O
ate,O,1,ate,ROOT,_,,O
out,O,1,ate,compound:prt,_,,O
in,O,6,patio,case,_,,O
the,O,6,patio,det,_,,O
back,B-ASP,6,patio,compound,_,,AT-Secondary
patio,I-ASP,1,ate,obl,_,,AT-Head
",",O,6,patio,punct,_,,O
which,O,10,worth,nsubj,_,,O
is,O,10,worth,cop,_,,O
worth,B-OP,6,patio,acl:relcl,_,,"6###[""OT"", ""acl:relcl^-1"", ""ASP""]"
it,O,10,worth,obj,_,,O
as,O,15,cool,mark,_,,O
it,O,15,cool,nsubj,_,,O
's,O,15,cool,cop,_,' s,O
cool,B-OP,10,worth,advcl,_,,"6###[""OT"", ""advcl^-1"", ""*"", ""acl:relcl^-1"", ""ASP""]"
and,O,20,hear,cc,_,,O
the,O,18,music,det,_,,O
music,B-ASP,20,hear,nsubj,_,,AT-W\O-Path
is,O,20,hear,aux,_,,O
hear,O,15,cool,conj,_,,O
well,B-OP,22,there,advmod,_,,OT-W\O-Path
there,O,20,hear,advmod,_,,O
.,O,1,ate,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,food,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
food,B-ASP,1,food,ROOT,_,,AT-Head
(,O,3,spinach,punct,_,,O
spinach,B-ASP,1,food,appos,_,spin ##ach,AT-W\O-Path
and,I-ASP,6,dumplings,cc,_,,AT-W\O-Path
corn,I-ASP,6,dumplings,compound,_,,AT-W\O-Path
dumplings,I-ASP,3,spinach,conj,_,dump ##lings,AT-W\O-Path
and,O,9,curry,cc,_,,O
massamman,O,9,curry,amod,_,mass ##am ##man,O
curry,O,6,dumplings,conj,_,,O
),O,3,spinach,punct,_,,O
",",O,13,friendly,punct,_,,O
very,O,13,friendly,advmod,_,,O
friendly,B-OP,1,food,conj,_,,"1###[""OT"", ""conj^-1"", ""ASP""]"
and,O,17,service,cc,_,,O
no,O,17,service,det,_,,O
nonsense,B-OP,17,service,compound,_,,"17###[""OT"", ""compound^-1"", ""ASP""]"
service,B-ASP,1,food,conj,_,,AT-Head
and,O,23,bathroom,cc,_,,O
a,O,23,bathroom,det,_,,O
clean,B-OP,23,bathroom,amod,_,,"23###[""OT"", ""amod^-1"", ""ASP""]"
and,O,22,funky,cc,_,,O
funky,B-OP,20,clean,conj,_,,"23###[""OT"", ""conj^-1"", ""*"", ""amod^-1"", ""ASP""]"
bathroom,B-ASP,1,food,conj,_,,AT-Head
.,O,1,food,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Be,O,1,prepared,cop,_,,O
prepared,O,1,prepared,ROOT,_,,O
to,O,3,wait,mark,_,,O
wait,O,1,prepared,xcomp,_,,O
",",O,1,prepared,punct,_,,O
because,O,10,tiny,mark,_,,O
the,O,7,place,det,_,,O
place,B-ASP,10,tiny,nsubj,_,,AT-Head
is,O,10,tiny,cop,_,,O
pretty,O,10,tiny,advmod,_,,O
tiny,B-OP,1,prepared,advcl,_,,"7###[""OT"", ""nsubj"", ""ASP""]"
.,O,1,prepared,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Not,O,1,one,advmod,_,,O
one,O,1,one,ROOT,_,,O
to,O,3,jump,mark,_,,O
jump,O,1,one,csubj,_,,O
to,O,5,complaints,case,_,,O
complaints,O,3,jump,obl,_,,O
(,O,9,lack,punct,_,,O
hence,O,9,lack,advmod,_,,O
my,O,9,lack,nmod:poss,_,,O
lack,O,3,jump,parataxis,_,,O
of,O,13,reviewing,case,_,,O
previous,O,13,reviewing,amod,_,,O
online,O,13,reviewing,amod,_,,O
reviewing,O,9,lack,nmod,_,,O
),O,9,lack,punct,_,,O
",",O,1,one,punct,_,,O
I,O,17,called,nsubj,_,,O
called,O,1,one,parataxis,_,,O
the,O,19,restaurant,det,_,,O
restaurant,O,17,called,obj,_,,O
to,O,21,give,mark,_,,O
give,O,17,called,advcl,_,,O
them,O,21,give,iobj,_,,O
a,O,24,heads,det,_,,O
heads,O,21,give,obj,_,,O
up,O,21,give,compound:prt,_,,O
that,O,30,want,mark,_,,O
their,O,28,kitchen,nmod:poss,_,,O
kitchen,O,30,want,nsubj,_,,O
might,O,30,want,aux,_,,O
want,O,21,give,ccomp,_,,O
to,O,32,check,mark,_,,O
check,O,30,want,xcomp,_,,O
the,O,34,cleanliness,det,_,,O
cleanliness,O,32,check,obj,_,clean ##liness,O
of,O,38,stations,case,_,,O
their,O,38,stations,nmod:poss,_,,O
prep,O,38,stations,compound,_,,O
stations,O,34,cleanliness,nmod,_,,O
.,O,1,one,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,recommend,nsubj,_,,O
recommend,B-OP,1,recommend,ROOT,_,,OT-W\O-Path
ordering,O,1,recommend,xcomp,_,,O
in,O,6,weeknight,case,_,,O
on,O,6,weeknight,case,_,,O
a,O,6,weeknight,det,_,,O
weeknight,O,2,ordering,obl,_,week ##night,O
.,O,1,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Pizzas,B-ASP,2,excellent,nsubj,_,pizza ##s,AT-Head
were,O,2,excellent,cop,_,,O
excellent,B-OP,2,excellent,ROOT,_,,"0###[""OT"", ""nsubj"", ""ASP""]"
in,O,4,addition,case,_,,O
addition,O,2,excellent,obl,_,,O
to,O,6,appetizers,case,_,,O
appetizers,B-ASP,4,addition,nmod,_,app ##eti ##zers,AT-W\O-Path
and,O,9,courses,cc,_,,O
main,B-ASP,9,courses,amod,_,,AT-W\O-Path
courses,I-ASP,6,appetizers,conj,_,,AT-W\O-Path
.,O,2,excellent,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
A,O,3,restaurant,det,_,,O
very,O,2,inviting,advmod,_,,O
inviting,B-OP,3,restaurant,amod,_,,"7###[""OT"", ""amod^-1"", ""*"", ""nmod"", ""ASP""]"
restaurant,O,3,restaurant,ROOT,_,,O
",",O,3,restaurant,punct,_,,O
with,O,7,service,case,_,,O
friendly,B-OP,7,service,amod,_,,"7###[""OT"", ""amod^-1"", ""ASP""]"
service,B-ASP,3,restaurant,nmod,_,,AT-Head
.,O,3,restaurant,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Wondering,O,0,Wondering,ROOT,_,,O
who,O,2,had,nsubj,_,,O
had,O,0,Wondering,ccomp,_,,O
the,O,5,deals,det,_,,O
best,O,5,deals,amod,_,,O
deals,O,2,had,obj,_,,O
we,O,7,noticed,nsubj,_,,O
noticed,O,5,deals,acl:relcl,_,,O
a,O,9,line,det,_,,O
line,O,11,formed,nsubj,_,,O
had,O,11,formed,aux,_,,O
formed,O,7,noticed,ccomp,_,,O
to,O,13,wait,mark,_,,O
wait,O,11,formed,xcomp,_,,O
for,O,18,establishment,case,_,,O
this,O,18,establishment,det,_,,O
one,O,18,establishment,nummod,_,,O
particular,O,18,establishment,amod,_,,O
establishment,O,13,wait,obl,_,,O
.,O,0,Wondering,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,parked,nsubj,_,,O
parked,O,1,parked,ROOT,_,,O
on,O,4,block,case,_,,O
the,O,4,block,det,_,,O
block,O,1,parked,obl,_,,O
of,O,9,place,case,_,,O
Nina,O,9,place,nmod:poss,_,,O
's,O,6,Nina,case,_,' s,O
the,O,9,place,det,_,,O
place,B-ASP,4,block,nmod,_,,AT-W\O-Path
looked,O,1,parked,conj,_,,O
nice,B-OP,10,looked,advmod,_,,OT-W\O-Path
",",O,1,parked,punct,_,,O
with,O,14,people,case,_,,O
people,O,1,parked,obl,_,,O
obviously,O,16,enjoying,advmod,_,,O
enjoying,B-OP,14,people,acl,_,,"18###[""OT"", ""obj"", ""ASP""]"
their,O,18,pizzas,nmod:poss,_,,O
pizzas,B-ASP,16,enjoying,obj,_,pizza ##s,AT-Head
.,O,1,parked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
After,O,1,all,advmod,_,,O
all,O,2,that,advmod,_,,O
that,O,2,that,ROOT,_,,O
",",O,5,complained,punct,_,,O
they,O,5,complained,nsubj,_,,O
complained,O,2,that,conj,_,,O
to,O,7,me,case,_,,O
me,O,5,complained,obl,_,,O
about,O,11,tip,case,_,,O
the,O,11,tip,det,_,,O
small,O,11,tip,amod,_,,O
tip,O,5,complained,obl,_,,O
.,O,2,that,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Just,O,1,wish,advmod,_,,O
wish,O,1,wish,ROOT,_,,O
they,O,4,expand,nsubj,_,,O
'd,O,4,expand,aux,_,' d,O
expand,O,1,wish,ccomp,_,,O
.,O,1,wish,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,icing,det,_,,O
icing,O,2,MADE,nsubj,_,ic ##ing,O
MADE,O,2,MADE,ROOT,_,,O
this,O,4,cake,det,_,,O
cake,B-ASP,2,MADE,obj,_,,AT-Head
",",O,2,MADE,punct,_,,O
it,O,8,fluffy,nsubj,_,,O
was,O,8,fluffy,cop,_,,O
fluffy,B-OP,2,MADE,parataxis,_,,"4###[""OT"", ""parataxis^-1"", ""*"", ""obj"", ""ASP""]"
",",O,12,sweet,punct,_,,O
not,O,12,sweet,advmod,_,,O
ultra,B-OP,12,sweet,advmod,_,,OT-W\O-Path
sweet,I-OP,8,fluffy,conj,_,,OT-W\O-Path
",",O,14,creamy,punct,_,,O
creamy,B-OP,8,fluffy,conj,_,,OT-W\O-Path
and,O,16,light,cc,_,,O
light,B-OP,8,fluffy,conj,_,,OT-W\O-Path
.,O,2,MADE,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Ca,O,2,argue,aux,_,,O
n't,O,2,argue,advmod,_,n ' t,O
argue,O,2,argue,ROOT,_,,O
about,O,4,that,case,_,,O
that,O,2,argue,obl,_,,O
",",O,11,priced,punct,_,,O
but,O,11,priced,cc,_,,O
they,O,11,priced,nsubj,_,,O
are,O,11,priced,cop,_,,O
clearly,O,11,priced,advmod,_,,O
over,O,11,priced,advmod,_,,O
priced,O,2,argue,conj,_,,O
.,O,2,argue,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,4,restaurant,nsubj,_,,O
is,O,4,restaurant,cop,_,,O
a,O,4,restaurant,det,_,,O
fun,B-OP,4,restaurant,amod,_,,OT-W\O-Path
restaurant,O,4,restaurant,ROOT,_,,O
to,O,6,go,mark,_,,O
go,O,4,restaurant,acl,_,,O
to,O,6,go,obl,_,,O
.,O,4,restaurant,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,4,surprised,nsubj,_,,O
were,O,4,surprised,cop,_,,O
very,O,3,pleasantly,advmod,_,,O
pleasantly,B-OP,4,surprised,advmod,_,,OT-W\O-Path
surprised,I-OP,4,surprised,ROOT,_,,OT-W\O-Path
.,O,4,surprised,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
excellent,B-OP,1,tapas,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
tapas,B-ASP,1,tapas,ROOT,_,tap ##as,AT-Head
at,O,4,prices,case,_,,O
great,B-OP,4,prices,amod,_,,"4###[""OT"", ""amod^-1"", ""ASP""]"
prices,B-ASP,1,tapas,nmod,_,,AT-Head
",",O,6,romantic,punct,_,,O
romantic,B-OP,1,tapas,conj,_,,"1###[""OT"", ""conj^-1"", ""ASP""]"
",",O,8,small,punct,_,,O
small,B-OP,1,tapas,conj,_,,"1###[""OT"", ""conj^-1"", ""ASP""]"
but,O,12,crowed,cc,_,,O
not,O,12,crowed,advmod,_,,O
overly,B-OP,12,crowed,advmod,_,,OT-Secondary
crowed,I-OP,1,tapas,conj,_,crowe ##d,"1###[""OT"", ""conj^-1"", ""ASP""]"
",",O,1,tapas,punct,_,,O
excellent,B-OP,1,tapas,list,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,suggest,nsubj,_,,O
absolutely,O,2,suggest,advmod,_,,O
suggest,O,2,suggest,ROOT,_,,O
this,O,4,place,det,_,,O
place,O,2,suggest,obj,_,,O
.,O,2,suggest,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,one,nsubj,_,,O
was,O,2,one,cop,_,,O
one,O,2,one,ROOT,_,,O
of,O,5,people,case,_,,O
the,O,5,people,det,_,,O
people,O,2,one,nmod,_,,O
that,O,7,went,nsubj,_,,O
went,O,5,people,acl:relcl,_,,O
for,O,11,experience,case,_,,O
this,O,11,experience,det,_,,O
horrible,O,11,experience,amod,_,,O
experience,O,7,went,obl,_,,O
.,O,2,one,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Pricey,B-OP,0,Pricey,ROOT,_,price ##y,OT-W\O-Path
",",O,3,worth,punct,_,,O
but,O,3,worth,cc,_,,O
worth,B-OP,0,Pricey,conj,_,,OT-W\O-Path
a,O,5,try,det,_,,O
try,O,3,worth,obj,_,,O
",",O,9,once,punct,_,,O
at,O,8,least,case,_,,O
least,O,9,once,obl,_,,O
once,O,3,worth,advmod,_,,O
.,O,3,worth,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Good,B-OP,1,spreads,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
spreads,B-ASP,1,spreads,ROOT,_,,AT-Head
",",O,5,selections,punct,_,,O
great,B-OP,5,selections,amod,_,,"5###[""OT"", ""amod^-1"", ""ASP""]"
beverage,B-ASP,5,selections,compound,_,,AT-Secondary
selections,I-ASP,1,spreads,conj,_,,AT-Head
and,O,7,bagels,cc,_,,O
bagels,B-ASP,1,spreads,conj,_,bag ##els,AT-Head
really,O,9,tasty,advmod,_,,O
tasty,B-OP,7,bagels,amod,_,ta ##sty,"7###[""OT"", ""amod^-1"", ""ASP""]"
.,O,1,spreads,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Atmosphere,B-ASP,2,nice,nsubj,_,,AT-Head
is,O,2,nice,cop,_,,O
nice,B-OP,2,nice,ROOT,_,,"0###[""OT"", ""nsubj"", ""ASP""]"
and,O,4,relaxed,cc,_,,O
relaxed,B-OP,2,nice,conj,_,,"0###[""OT"", ""conj^-1"", ""*"", ""nsubj"", ""ASP""]"
too,O,2,nice,advmod,_,,O
...,O,2,nice,punct,_,. . .,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,1,place,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
place,B-ASP,1,place,ROOT,_,,AT-Head
",",O,4,value,punct,_,,O
great,B-OP,4,value,amod,_,,"1###[""OT"", ""amod^-1"", ""*"", ""conj^-1"", ""ASP""]"
value,O,1,place,conj,_,,O
.,O,1,place,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Kind,O,4,place,case,_,,O
of,O,4,place,case,_,,O
a,O,4,place,det,_,,O
small,B-OP,4,place,amod,_,,"4###[""OT"", ""amod^-1"", ""ASP""]"
place,B-ASP,7,guess,obl,_,,AT-Head
but,O,7,guess,cc,_,,O
I,O,7,guess,nsubj,_,,O
guess,O,7,guess,ROOT,_,,O
if,O,13,busy,mark,_,,O
they,O,13,busy,nsubj,_,,O
are,O,13,busy,cop,_,,O
not,O,13,busy,advmod,_,,O
too,O,13,busy,advmod,_,,O
busy,B-OP,16,able,advcl,_,,OT-W\O-Path
might,O,16,able,aux,_,,O
be,O,16,able,cop,_,,O
able,O,7,guess,ccomp,_,,O
to,O,18,fit,mark,_,,O
fit,O,16,able,xcomp,_,,O
a,O,20,group,det,_,,O
group,O,18,fit,obj,_,,O
or,O,22,kids,cc,_,,O
kids,O,20,group,conj,_,,O
.,O,7,guess,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,2,go,nsubj,_,,O
usually,O,2,go,advmod,_,,O
go,O,2,go,ROOT,_,,O
to,O,6,House,case,_,,O
the,O,6,House,det,_,,O
Chart,O,6,House,compound,_,,O
House,O,2,go,obl,_,,O
to,O,8,celebrate,mark,_,,O
celebrate,O,2,go,advcl,_,,O
a,O,10,birthday,det,_,,O
birthday,O,8,celebrate,obj,_,,O
or,O,12,anniversary,cc,_,,O
anniversary,O,10,birthday,conj,_,,O
.,O,2,go,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,service,det,_,,O
service,B-ASP,3,great,nsubj,_,,AT-Head
was,O,3,great,cop,_,,O
great,B-OP,3,great,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
as,O,3,great,advmod,_,,O
well,O,4,as,fixed,_,,O
.,O,3,great,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Food,B-ASP,2,OK,nsubj,_,,AT-Head
was,O,2,OK,cop,_,,O
OK,B-OP,2,OK,ROOT,_,,"0###[""OT"", ""nsubj"", ""ASP""]"
-,O,2,OK,punct,_,,O
fish,B-ASP,6,cooked,nsubj:pass,_,,AT-Head
was,O,6,cooked,aux:pass,_,,O
cooked,O,2,OK,conj,_,,O
well,B-OP,6,cooked,advmod,_,,"4###[""OT"", ""advmod^-1"", ""*"", ""nsubj:pass"", ""ASP""]"
.,O,2,OK,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
My,O,1,wife,nmod:poss,_,,O
wife,O,5,enjoy,nsubj,_,,O
and,O,3,I,cc,_,,O
I,O,1,wife,conj,_,,O
always,O,5,enjoy,advmod,_,,O
enjoy,B-OP,5,enjoy,ROOT,_,,OT-W\O-Path
