TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
York,O,14,City,compound,_,,O
City,O,11,in,pobj,_,,O
",",O,17,is,punct,_,,O
there,O,17,is,expl,_,,O
is,O,31,'s,ccomp,_,,O
definitely,O,17,is,advmod,_,,O
better,B-OP,20,food,amod,_,,"20###[""OT"", ""amod^-1"", ""ASP""]"
food,B-ASP,17,is,attr,_,,AT-Head
in,O,20,food,prep,_,,O
that,O,23,range,det,_,,O
range,O,21,in,pobj,_,,O
",",O,20,food,punct,_,,O
and,O,20,food,cc,_,,O
so,O,27,Sapphire,advmod,_,,O
Sapphire,O,31,'s,dep,_,,O
",",O,31,'s,punct,_,,O
despite,O,31,'s,mark,_,,O
it,O,31,'s,nsubj,_,,O
's,O,39,be,ccomp,_,' s,O
lovely,B-OP,33,atmosphere,amod,_,,"33###[""OT"", ""amod^-1"", ""ASP""]"
atmosphere,B-ASP,31,'s,attr,_,,AT-Head
",",O,39,be,punct,_,,O
will,O,39,be,aux,_,,O
most,O,37,likely,advmod,_,,O
likely,O,39,be,advmod,_,,O
not,O,39,be,neg,_,,O
be,O,39,be,ROOT,_,,O
a,O,41,restaurant,det,_,,O
restaurant,O,39,be,attr,_,,O
to,O,46,return,prep,_,,O
which,O,42,to,pobj,_,,O
I,O,46,return,nsubj,_,,O
will,O,46,return,aux,_,,O
return,O,41,restaurant,relcl,_,,O
.,O,39,be,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
A,O,2,choice,det,_,,O
great,B-OP,2,choice,amod,_,,OT-W\O-Path
choice,O,2,choice,ROOT,_,,O
at,O,2,choice,prep,_,,O
any,O,5,cost,det,_,,O
cost,B-ASP,3,at,pobj,_,,AT-W\O-Path
and,O,2,choice,cc,_,,O
a,O,9,deal,det,_,,O
great,B-OP,9,deal,amod,_,,OT-W\O-Path
deal,O,2,choice,conj,_,,O
.,O,2,choice,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,staff,det,_,,O
wait,B-ASP,2,staff,compound,_,,AT-Secondary
staff,I-ASP,3,is,nsubj,_,,AT-Head
is,O,3,is,ROOT,_,,O
very,O,5,courteous,advmod,_,,O
courteous,B-OP,3,is,acomp,_,court ##eous,"2###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
and,O,5,courteous,cc,_,,O
accomodating,B-OP,5,courteous,conj,_,acc ##omo ##dating,OT-W\O-Path
.,O,3,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,food,det,_,,O
food,B-ASP,2,is,nsubj,_,,AT-Head
is,O,2,is,ROOT,_,,O
above,B-OP,2,is,prep,_,,"1###[""OT"", ""prep^-1"", ""*"", ""nsubj"", ""ASP""]"
average,I-OP,3,above,amod,_,,OT-Secondary
for,O,4,average,prep,_,,O
midtown,O,5,for,pobj,_,,O
and,O,3,above,cc,_,,O
sligtly,O,9,better,advmod,_,sl ##ig ##tly,O
better,B-OP,3,above,conj,_,,OT-W\O-Path
than,O,9,better,prep,_,,O
some,O,10,than,pobj,_,,O
of,O,11,some,prep,_,,O
the,O,16,Breweries,det,_,,O
other,O,16,Breweries,amod,_,,O
Heartland,O,16,Breweries,compound,_,,O
Breweries,O,12,of,pobj,_,brewer ##ies,O
in,O,16,Breweries,prep,_,,O
the,O,19,city,det,_,,O
city,O,17,in,pobj,_,,O
.,O,2,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
When,O,2,want,advmod,_,,O
you,O,2,want,nsubj,_,,O
want,O,8,head,advcl,_,,O
a,O,4,piece,det,_,,O
piece,O,2,want,dobj,_,,O
of,O,4,piece,prep,_,,O
beef,B-ASP,5,of,pobj,_,,AT-W\O-Path
",",O,2,want,punct,_,,O
head,O,8,head,ROOT,_,,O
on,O,8,head,prt,_,,O
over,O,8,head,advmod,_,,O
.,O,8,head,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,wish,nsubj,_,,O
wish,O,11,go,ccomp,_,,O
they,O,3,had,nsubj,_,,O
had,O,1,wish,ccomp,_,,O
one,O,3,had,dobj,_,,O
near,O,4,one,prep,_,,O
my,O,7,office,poss,_,,O
office,O,5,near,pobj,_,,O
-,O,11,go,punct,_,,O
I,O,11,go,nsubj,_,,O
would,O,11,go,aux,_,,O
go,O,11,go,ROOT,_,,O
everyday,O,11,go,advmod,_,,O
.,O,11,go,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,4,have,cc,_,,O
they,O,4,have,nsubj,_,,O
do,O,4,have,aux,_,,O
n't,O,4,have,neg,_,n ' t,O
have,O,4,have,ROOT,_,,O
a,O,6,toaster,det,_,,O
toaster,B-ASP,4,have,dobj,_,toast ##er,AT-Head
",",O,6,toaster,punct,_,,O
which,O,9,is,nsubj,_,,O
is,O,6,toaster,relcl,_,,O
strange,B-OP,9,is,acomp,_,,"6###[""OT"", ""acomp^-1"", ""*"", ""relcl^-1"", ""ASP""]"
.,O,4,have,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,had,nsubj,_,,O
had,O,18,tried,ccomp,_,,O
their,O,3,eggs,poss,_,,O
eggs,B-ASP,1,had,dobj,_,,AT-W\O-Path
benedict,I-ASP,3,eggs,appos,_,,AT-W\O-Path
for,O,1,had,prep,_,,O
brunch,O,5,for,pobj,_,br ##un ##ch,O
",",O,1,had,punct,_,,O
which,O,9,were,nsubj,_,,O
were,O,1,had,advcl,_,,O
the,O,11,worst,det,_,,O
worst,B-OP,9,were,attr,_,,OT-W\O-Path
in,O,9,were,prep,_,,O
my,O,15,life,poss,_,,O
entire,O,15,life,amod,_,,O
life,O,12,in,pobj,_,,O
",",O,18,tried,punct,_,,O
I,O,18,tried,nsubj,_,,O
tried,O,18,tried,ROOT,_,,O
removing,O,18,tried,xcomp,_,,O
the,O,22,sauce,det,_,,O
hollondaise,O,22,sauce,compound,_,ho ##llon ##dai ##se,O
sauce,O,19,removing,dobj,_,,O
completely,O,19,removing,advmod,_,,O
that,O,25,was,nsubj,_,,O
was,O,18,tried,conj,_,,O
how,O,27,failed,advmod,_,,O
failed,O,29,was,acomp,_,,O
it,O,29,was,nsubj,_,,O
was,O,25,was,ccomp,_,,O
.,O,18,tried,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,went,nsubj,_,,O
recently,O,2,went,advmod,_,,O
went,O,2,went,ROOT,_,,O
to,O,2,went,prep,_,,O
this,O,5,restaurant,det,_,,O
restaurant,O,3,to,pobj,_,,O
with,O,2,went,prep,_,,O
some,O,8,co-workers,det,_,,O
co-workers,O,6,with,pobj,_,co - workers,O
for,O,8,co-workers,prep,_,,O
lunch,B-ASP,9,for,pobj,_,,AT-W\O-Path
and,O,2,went,cc,_,,O
had,O,2,went,conj,_,,O
an,O,15,time,det,_,,O
amazing,B-OP,15,time,amod,_,,OT-W\O-Path
time,O,12,had,dobj,_,,O
.,O,2,went,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,wait,nsubj,_,,O
ca,O,3,wait,aux,_,,O
n't,O,3,wait,neg,_,n ' t,O
wait,O,3,wait,ROOT,_,,O
for,O,3,wait,prep,_,,O
summer,O,4,for,pobj,_,,O
",",O,3,wait,punct,_,,O
when,O,9,serve,advmod,_,,O
they,O,9,serve,nsubj,_,,O
serve,O,3,wait,advcl,_,,O
outside,O,9,serve,advmod,_,,O
on,O,9,serve,prep,_,,O
their,O,14,patio,poss,_,,O
gigantic,B-OP,14,patio,amod,_,,"14###[""OT"", ""amod^-1"", ""ASP""]"
patio,B-ASP,11,on,pobj,_,,AT-Head
.,O,3,wait,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,read,nsubj,_,,O
read,O,1,read,ROOT,_,,O
about,O,1,read,prep,_,,O
this,O,4,place,det,_,,O
place,O,2,about,pobj,_,,O
in,O,4,place,prep,_,,O
Time,O,7,Out,compound,_,,O
Out,O,5,in,pobj,_,,O
magazine,O,5,in,pobj,_,,O
.,O,1,read,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,service,det,_,,O
service,B-ASP,2,is,nsubj,_,,AT-Head
is,O,11,get,ccomp,_,,O
ok,B-OP,2,is,acomp,_,,"1###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
",",O,11,get,punct,_,,O
some,O,11,get,nsubj,_,,O
of,O,5,some,prep,_,,O
the,O,8,people,det,_,,O
people,O,6,of,pobj,_,,O
did,O,11,get,aux,_,,O
n't,O,11,get,neg,_,n ' t,O
get,O,11,get,ROOT,_,,O
what,O,15,for,pobj,_,,O
they,O,14,asked,nsubj,_,,O
asked,O,11,get,ccomp,_,,O
for,O,14,asked,prep,_,,O
.,O,11,get,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,Deco,det,_,,O
Deco,B-ASP,4,was,nsubj,_,,AT-Head
and,O,1,Deco,cc,_,,O
ambiance,B-ASP,1,Deco,conj,_,am ##bian ##ce,AT-W\O-Path
was,O,4,was,ROOT,_,,O
really,O,6,romantic,advmod,_,,O
romantic,B-OP,4,was,acomp,_,,"1###[""OT"", ""acomp^-1"", ""*"", ""nsubj"", ""ASP""]"
.,O,4,was,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Wonderful,B-OP,2,daiquiries,amod,_,,"2###[""OT"", ""amod^-1"", ""ASP""]"
strawberry,B-ASP,2,daiquiries,compound,_,,AT-Secondary
daiquiries,I-ASP,2,daiquiries,ROOT,_,dai ##qui ##ries,AT-Head
as,O,4,well,advmod,_,,O
well,O,2,daiquiries,advmod,_,,O
!,O,2,daiquiries,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,4,mind,mark,_,,O
you,O,4,mind,nsubj,_,,O
do,O,4,mind,aux,_,,O
n't,O,4,mind,neg,_,n ' t,O
mind,O,24,is,advcl,_,,O
pre-sliced,O,8,fish,amod,_,pre - sliced,O
low,B-OP,7,quality,amod,_,,OT-Secondary
quality,I-OP,8,fish,compound,_,,"8###[""OT"", ""compound^-1"", ""ASP""]"
fish,B-ASP,4,mind,dobj,_,,AT-Head
",",O,8,fish,punct,_,,O
unfriendly,B-OP,11,staff,amod,_,un ##fr ##ien ##dly,"11###[""OT"", ""amod^-1"", ""ASP""]"
staff,B-ASP,8,fish,conj,_,,AT-Head
and,O,11,staff,cc,_,,O
a,O,15,chef,det,_,,O
sushi,B-ASP,15,chef,compound,_,su ##shi,AT-W\O-Path
chef,I-ASP,11,staff,conj,_,,AT-W\O-Path
that,O,17,looks,nsubj,_,,O
looks,O,15,chef,relcl,_,,O
like,O,20,is,mark,_,,O
he,O,20,is,nsubj,_,,O
is,O,17,looks,advcl,_,,O
miserable,B-OP,20,is,acomp,_,,OT-W\O-Path
then,O,24,is,advmod,_,,O
this,O,24,is,nsubj,_,,O
is,O,24,is,ROOT,_,,O
your,O,26,place,poss,_,,O
place,O,24,is,attr,_,,O
.,O,24,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,3,eating,nsubj,_,,O
are,O,3,eating,aux,_,,O
not,O,3,eating,neg,_,,O
eating,O,3,eating,ROOT,_,,O
haut,O,5,cuisine,compound,_,ha ##ut,O
cuisine,O,3,eating,dobj,_,,O
with,O,3,eating,prep,_,,O
subtle,O,8,hints,amod,_,,O
hints,O,6,with,pobj,_,,O
of,O,8,hints,prep,_,,O
whatever,O,9,of,pobj,_,,O
but,O,3,eating,cc,_,,O
:,O,3,eating,punct,_,,O
Cassuolet,O,3,eating,dep,_,cass ##uo ##let,O
",",O,13,Cassuolet,punct,_,,O
Steake,O,16,Fritte,compound,_,steak ##e,O
Fritte,O,13,Cassuolet,conj,_,fr ##itte,O
",",O,16,Fritte,punct,_,,O
Tripe,O,19,Stew,compound,_,trip ##e,O
Stew,O,16,Fritte,conj,_,,O
",",O,19,Stew,punct,_,,O
etc,O,19,Stew,conj,_,,O
;,O,13,Cassuolet,punct,_,,O
simple,O,24,stuff,amod,_,,O
stuff,O,13,Cassuolet,appos,_,,O
.,O,3,eating,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,space,det,_,,O
space,B-ASP,3,limited,nsubjpass,_,,AT-Head
is,O,3,limited,auxpass,_,,O
limited,B-OP,3,limited,ROOT,_,,"1###[""OT"", ""nsubjpass"", ""ASP""]"
so,O,3,limited,cc,_,,O
be,O,6,prepared,auxpass,_,,O
prepared,O,3,limited,conj,_,,O
to,O,8,wait,aux,_,,O
wait,O,6,prepared,xcomp,_,,O
up,O,11,45,quantmod,_,,O
to,O,11,45,quantmod,_,,O
45,O,12,minutes,nummod,_,,O
minutes,O,8,wait,dobj,_,,O
-,O,14,1,punct,_,,O
1,O,15,hour,nummod,_,,O
hour,O,12,minutes,appos,_,,O
",",O,6,prepared,punct,_,,O
but,O,6,prepared,cc,_,,O
be,O,20,rewarded,auxpass,_,,O
richly,O,20,rewarded,advmod,_,,O
rewarded,O,6,prepared,conj,_,,O
when,O,23,savor,advmod,_,,O
you,O,23,savor,nsubj,_,,O
savor,O,20,rewarded,advcl,_,sa ##vor,O
the,O,27,food,det,_,,O
delicious,B-OP,27,food,amod,_,,OT-W\O-Path
indo-chinese,O,27,food,amod,_,indo - chinese,O
food,O,23,savor,dobj,_,,O
.,O,3,limited,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,asked,nsubj,_,,O
asked,O,1,asked,ROOT,_,,O
for,O,1,asked,prep,_,,O
a,O,7,steak,det,_,,O
simple,O,7,steak,amod,_,,O
medium,O,7,steak,amod,_,,O
rare,O,7,steak,amod,_,,O
steak,B-ASP,2,for,pobj,_,,AT-W\O-Path
.,O,1,asked,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
overall,O,4,restaurant,advmod,_,,O
",",O,4,restaurant,punct,_,,O
a,O,4,restaurant,det,_,,O
solid,B-OP,4,restaurant,amod,_,,OT-W\O-Path
restaurant,O,4,restaurant,ROOT,_,,O
and,O,4,restaurant,cc,_,,O
at,O,4,restaurant,conj,_,,O
less,O,9,$,amod,_,,O
than,O,9,$,quantmod,_,,O
$,O,10,40pp,nummod,_,,O
40pp,O,6,at,pobj,_,40 ##pp,O
(,O,10,40pp,punct,_,,O
including,O,10,40pp,prep,_,,O
wine,B-ASP,12,including,pobj,_,,AT-W\O-Path
),O,10,40pp,punct,_,,O
",",O,4,restaurant,punct,_,,O
a,O,18,deal,det,_,,O
solid,B-OP,18,deal,amod,_,,OT-W\O-Path
deal,O,4,restaurant,appos,_,,O
as,O,20,well,advmod,_,,O
well,O,18,deal,advmod,_,,O
.,O,4,restaurant,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,doing,nsubj,_,,O
have,O,3,doing,aux,_,,O
been,O,3,doing,aux,_,,O
doing,O,3,doing,ROOT,_,,O
all,O,3,doing,dobj,_,,O
of,O,4,all,prep,_,,O
the,O,7,above,det,_,,O
above,O,5,of,pobj,_,,O
at,O,3,doing,prep,_,,O
the,O,11,Brewery,det,_,,O
Heartland,O,11,Brewery,compound,_,,O
Brewery,O,8,at,pobj,_,,O
for,O,3,doing,prep,_,,O
over,O,14,5,quantmod,_,,O
5,O,15,years,nummod,_,,O
years,O,12,for,pobj,_,,O
now,O,3,doing,advmod,_,,O
and,O,3,doing,cc,_,,O
I,O,21,BEEN,nsubj,_,,O
HAVE,O,21,BEEN,aux,_,,O
NEVER,O,21,BEEN,neg,_,,O
BEEN,O,3,doing,conj,_,,O
DISAPPOINTED,B-OP,21,BEEN,acomp,_,,OT-W\O-Path
!,O,21,BEEN,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
P.S.,O,4,tell,intj,_,p . s .,O
Please,O,4,tell,intj,_,,O
do,O,4,tell,aux,_,,O
n't,O,4,tell,neg,_,n ' t,O
tell,O,4,tell,ROOT,_,,O
anyone,O,4,tell,dobj,_,,O
in,O,4,tell,prep,_,,O
my,O,8,family,poss,_,,O
family,O,6,in,pobj,_,,O
i,O,10,eat,nsubj,_,,O
eat,O,4,tell,ccomp,_,,O
there,O,10,eat,advmod,_,,O
.,O,4,tell,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
THe,O,1,Pizza,det,_,,O
Pizza,B-ASP,4,were,nsubj,_,,AT-W\O-Path
and,O,1,Pizza,cc,_,,O
wine,B-ASP,1,Pizza,conj,_,,AT-W\O-Path
were,O,4,were,ROOT,_,,O
excellent-the,O,6,service,det,_,excellent - the,O
service,B-ASP,4,were,attr,_,,AT-W\O-Path
too,O,4,were,advmod,_,,O
--,O,4,were,punct,_,- -,O
but,O,4,were,cc,_,,O
what,O,12,MADE,nsubj,_,,O
really,O,12,MADE,advmod,_,,O
MADE,O,15,was,attr,_,,O
this,O,14,place,det,_,,O
place,O,15,was,nsubj,_,,O
was,O,4,were,conj,_,,O
the,O,19,area,det,_,,O
backyard,B-ASP,19,area,compound,_,,AT-W\O-Path
dining,I-ASP,19,area,compound,_,,AT-W\O-Path
area,I-ASP,15,was,attr,_,,AT-W\O-Path
.,O,15,was,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,'s,nsubj,_,,O
's,O,1,'s,ROOT,_,' s,O
not,O,1,'s,neg,_,,O
mind-blowing,B-OP,1,'s,acomp,_,mind - blowing,OT-W\O-Path
",",O,1,'s,punct,_,,O
but,O,1,'s,cc,_,,O
to,O,12,is,prep,_,,O
me,O,6,to,pobj,_,,O
",",O,12,is,punct,_,,O
thai,B-ASP,10,food,compound,_,,AT-W\O-Path
food,I-ASP,12,is,nsubj,_,,AT-W\O-Path
never,O,12,is,neg,_,,O
is,O,1,'s,conj,_,,O
and,O,12,is,cc,_,,O
never,O,16,be,neg,_,,O
will,O,16,be,aux,_,,O
be,O,12,is,conj,_,,O
.,O,12,is,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Would,O,3,believe,aux,_,,O
you,O,3,believe,nsubj,_,,O
ever,O,3,believe,advmod,_,,O
believe,O,26,tells,advcl,_,,O
that,O,20,be,mark,_,,O
when,O,7,complain,advmod,_,,O
you,O,7,complain,nsubj,_,,O
complain,O,20,be,advcl,_,,O
about,O,7,complain,prep,_,,O
over,O,10,an,quantmod,_,,O
an,O,12,wait,det,_,,O
hour,O,12,wait,compound,_,,O
wait,B-ASP,8,about,pobj,_,,AT-W\O-Path
",",O,20,be,punct,_,,O
when,O,16,tell,advmod,_,,O
they,O,16,tell,nsubj,_,,O
tell,O,20,be,advcl,_,,O
you,O,16,tell,dobj,_,,O
it,O,20,be,nsubj,_,,O
will,O,20,be,aux,_,,O
be,O,3,believe,ccomp,_,,O
20-30,O,22,minutes,nummod,_,20 - 30,O
minutes,O,20,be,attr,_,,O
",",O,26,tells,punct,_,,O
the,O,25,manager,det,_,,O
manager,B-ASP,26,tells,nsubj,_,,AT-W\O-Path
tells,O,26,tells,ROOT,_,,O
the,O,28,bartender,det,_,,O
bartender,B-ASP,26,tells,dobj,_,,AT-W\O-Path
to,O,30,spill,aux,_,,O
spill,O,26,tells,xcomp,_,,O
the,O,32,drinks,det,_,,O
drinks,B-ASP,30,spill,dobj,_,,AT-W\O-Path
you,O,35,paid,nsubj,_,,O
just,O,35,paid,advmod,_,,O
paid,O,32,drinks,relcl,_,,O
for,O,35,paid,prep,_,,O
?,O,26,tells,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Definately,O,1,check,advmod,_,def ##inate ##ly,O
check,O,1,check,ROOT,_,,O
it,O,1,check,dobj,_,,O
out,O,1,check,prt,_,,O
!!!,O,1,check,punct,_,! ! !,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,food,det,_,,O
food,B-ASP,2,arrived,nsubj,_,,AT-W\O-Path
