TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
_,_,_,_,_,_,_
the,O,1,battery,det,_,,O
battery,B-ASP,2,lasts,nsubj,_,,AT-Head
lasts,O,2,lasts,ROOT,_,,O
very,O,4,long,advmod,_,,O
long,B-OP,2,lasts,xcomp,_,,"1###[""OT"", ""xcomp^-1"", ""*"", ""nsubj"", ""ASP""]"
when,O,6,playing,mark,_,,O
playing,O,4,long,advcl:when,_,,O
music,O,6,playing,obj,_,,O
",",O,15,drains,punct,_,,O
but,O,15,drains,cc,_,,O
writing,O,11,files,compound,_,,O
files,O,15,drains,nsubj,_,,O
to,O,14,player,case,_,,O
the,O,14,player,det,_,,O
player,O,11,files,nmod:to,_,,O
drains,O,2,lasts,conj,_,,O
the,O,18,fast,det,_,,O
battery,B-ASP,18,fast,compound,_,,AT-W\O-Path
fast,O,15,drains,xcomp,_,,O
",",O,18,fast,punct,_,,O
so,O,22,need,advmod,_,,O
you,O,22~24,need~have,nsubj~nsubj:xcomp(INF),_,,O
need,O,18,fast,parataxis,_,,O
to,O,24,have,mark,_,,O
have,O,22,need,xcomp,_,,O
it,O,24,have,obj,_,,O
plugged,O,24,have,xcomp,_,plug ##ged,O
into,O,29,outlet,case,_,,O
an,O,29,outlet,det,_,,O
outlet,O,26,plugged,obl,_,,O
when,O,31,sending,mark,_,,O
sending,O,26,plugged,advcl:when,_,,O
files,O,31,sending,obj,_,,O
.,O,2,lasts,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
go,O,0,go,ROOT,_,,O
get,O,0,go,xcomp,_,,O
it,O,1,get,obj,_,,O
.,O,0,go,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
amazon,O,3,working,nsubj,_,,O
has,O,3,working,aux,_,,O
been,O,3,working,aux,_,,O
working,O,3,working,ROOT,_,,O
with,O,5,me,case,_,,O
me,O,3,working,obl,_,,O
to,O,7,refund,mark,_,,O
refund,O,3,working,advcl:to,_,ref ##und,O
my,O,9,money,nmod:poss,_,,O
money,O,7,refund,obj,_,,O
",",O,13,reminded,punct,_,,O
but,O,13,reminded,cc,_,,O
they,O,13,reminded,nsubj,_,,O
reminded,O,3,working,conj,_,,O
me,O,13,reminded,obj,_,,O
that,O,17,have,mark,_,,O
i,O,17,have,nsubj,_,,O
have,O,13,reminded,ccomp,_,,O
past,O,23,policy,case,_,,O
the,O,23,policy,det,_,,O
30,O,21,day,nummod,_,,O
day,O,22,return,compound,_,,O
return,O,23,policy,compound,_,,O
policy,O,17,have,obl,_,,O
and,O,29,return,cc,_,,O
this,O,29,return,nsubj,_,,O
was,O,29,return,cop,_,,O
a,O,29,return,det,_,,O
courtesy,O,29,return,compound,_,,O
return,O,13~17,reminded~have,ccomp~conj,_,,O
.,O,3,working,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,3~6,spin~stop,nsubj~nsubj,_,,O
would,O,3,spin,aux,_,,O
just,O,3,spin,advmod,_,,O
spin,O,3,spin,ROOT,_,,O
up,O,3,spin,compound:prt,_,,O
and,O,6,stop,cc,_,,O
stop,O,3,spin,conj,_,,O
",",O,9,display,punct,_,,O
and,O,9,display,cc,_,,O
display,O,3~12,spin~disc,conj~conj,_,,O
"""",O,9,display,punct,_,,O
no,B-ASP,12,disc,det,_,,AT-W\O-Path
disc,I-ASP,3,spin,conj,_,,AT-W\O-Path
"""",O,12,disc,punct,_,,O
.,O,3,spin,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,17~2,dropped~had,nsubj~nsubj,_,,O
've,O,2,had,aux,_,' ve,O
had,O,2,had,ROOT,_,,O
this,O,4,thing,det,_,,O
thing,O,2,had,obj,_,,O
for,O,9,month,case,_,,O
less,O,9,month,advmod,_,,O
than,O,6,less,fixed,_,,O
a,O,9,month,det,_,,O
month,O,2,had,obl,_,,O
",",O,2,had,punct,_,,O
treated,O,2,had,parataxis,_,,O
it,O,11,treated,obj,_,,O
quite,O,14,well,advmod,_,,O
well,O,11,treated,advmod,_,,O
",",O,2,had,punct,_,,O
never,O,17,dropped,advmod,_,,O
dropped,O,2,had,conj,_,,O
it,O,17,dropped,obj,_,,O
",",O,26,screwed,punct,_,,O
and,O,26,screwed,cc,_,,O
the,O,23,jack,det,_,,O
headphone,B-ASP,23,jack,compound,_,head ##phone,AT-W\O-Path
jack,I-ASP,26,screwed,nsubj:pass,_,,AT-W\O-Path
is,O,26,screwed,aux:pass,_,,O
all,O,26,screwed,advmod,_,,O
screwed,O,2,had,conj,_,,O
up,O,26,screwed,compound:prt,_,,O
.,O,2,had,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,playlists,det,_,,O
dynamic,B-ASP,2,playlists,compound,_,,AT-W\O-Path
playlists,I-ASP,10,belive,obl,_,play ##lists,AT-W\O-Path
(,O,6,playing,punct,_,,O
"""",O,6,playing,punct,_,,O
now,O,6,playing,advmod,_,,O
playing,O,2,playlists,acl,_,,O
"""",O,6,playing,punct,_,,O
",",O,10,belive,punct,_,,O
i,O,10,belive,nsubj,_,,O
belive,O,10,belive,ROOT,_,bel ##ive,O
creative,O,12,calls,amod,_,,O
calls,O,10,belive,obj,_,,O
it,O,10,belive,xcomp,_,,O
),O,10,belive,punct,_,,O
feels,O,10,belive,parataxis,_,,O
very,O,17,awkward,advmod,_,,O
awkward,B-OP,15,feels,advmod,_,,OT-W\O-Path
at,O,19,times,case,_,,O
times,O,24,take,obl,_,,O
and,O,24,take,cc,_,,O
some,O,22,menus,det,_,,O
menus,B-ASP,24,take,nsubj,_,menu ##s,AT-W\O-Path
simply,O,24,take,advmod,_,,O
take,O,15~10,feels~belive,conj~parataxis,_,,O
to,O,26,long,mark,_,,O
long,B-OP,24,take,advcl:to,_,,"28###[""OT"", ""advcl:to"", ""ASP""]"
to,O,31~28,operate~get,mark~mark,_,,O
get,B-ASP,26,long,advcl:to,_,,AT-Head
to,O,28,get,obl,_,,O
and,O,31,operate,cc,_,,O
operate,B-ASP,26~28,long~get,advcl:to~conj,_,,AT-W\O-Path
..,O,10,belive,punct,_,. .,O
.,O,10,belive,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,doubt,nsubj,_,,O
doubt,O,1,doubt,ROOT,_,,O
anyone,O,5,seen,nsubj,_,,O
has,O,5,seen,aux,_,,O
ever,O,5,seen,advmod,_,,O
seen,O,1,doubt,ccomp,_,,O
an,O,7,add,det,_,,O
add,O,5,seen,obj,_,,O
or,O,9,commercial,cc,_,,O
commercial,O,5~7,seen~add,obj~conj,_,,O
for,O,14,player,case,_,,O
any,O,14,player,det,_,,O
other,O,14,player,amod,_,,O
mp3,O,14,player,compound,_,,O
player,O,7,add,obl,_,,O
.,O,1,doubt,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,4,suffers,det,_,,O
rio,O,4,suffers,compound,_,,O
karma,O,4,suffers,compound,_,,O
feedback,O,4,suffers,compound,_,,O
suffers,O,4,suffers,ROOT,_,,O
from,O,6,sensitivity,case,_,,O
sensitivity,O,4,suffers,nmod:from,_,,O
in,O,10,disk,case,_,,O
the,O,10,disk,det,_,,O
hard,O,10,disk,amod,_,,O
disk,O,6,sensitivity,nmod:in,_,,O
.,O,4,suffers,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,thing,det,_,,O
only,O,2,thing,amod,_,,O
thing,O,8,problem,nsubj,_,,O
i,O,4,did,nsubj,_,,O
did,O,2,thing,acl:relcl,_,,O
experience,O,8,problem,nsubj,_,,O
was,O,8,problem,cop,_,,O
a,O,8,problem,det,_,,O
problem,O,8,problem,ROOT,_,,O
of,O,12,freezing,case,_,,O
the,O,12,freezing,det,_,,O
player,O,12,freezing,compound,_,,O
freezing,B-ASP,8,problem,nmod:of,_,,AT-W\O-Path
while,O,14,playing,mark,_,,O
playing,O,8,problem,acl:while,_,,O
",",O,8,problem,punct,_,,O
which,O,19~21,able~clear,obj~nsubj:xcomp(INF),_,,O
i,O,19,able,nsubj,_,,O
was,O,19,able,cop,_,,O
able,O,8,problem,acl:relcl,_,,O
to,O,21,clear,mark,_,,O
clear,O,19,able,xcomp,_,,O
by,O,27~23,blowing~opening,mark~mark,_,,O
opening,O,21,clear,advcl:by,_,,O
it,O,23,opening,obj,_,,O
up,O,23,opening,compound:prt,_,,O
and,O,27,blowing,cc,_,,O
blowing,O,21~23,clear~opening,advcl:by~conj,_,,O
it,O,27,blowing,obj,_,,O
out,O,27,blowing,compound:prt,_,,O
with,O,33,air,case,_,,O
"""",O,33,air,punct,_,,O
canned,O,33,air,amod,_,,O
air,O,27,blowing,obl,_,,O
.,O,8,problem,punct,_,,O
"""",O,8,problem,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
like,O,2,reviewers,case,_,,O
many,O,2,reviewers,amod,_,,O
reviewers,O,6,wanted,obl,_,,O
",",O,6,wanted,punct,_,,O
i,O,6~8,wanted~like,nsubj~nsubj:xcomp(INF),_,,O
really,O,6,wanted,advmod,_,,O
wanted,O,6,wanted,ROOT,_,,O
to,O,8,like,mark,_,,O
like,O,6,wanted,xcomp,_,,O
this,O,10,product,det,_,,O
product,O,8,like,obj,_,,O
.,O,6,wanted,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,got,nsubj,_,,O
got,O,1,got,ROOT,_,,O
it,O,1,got,obj,_,,O
now,O,1,got,advmod,_,,O
",",O,8,diggin,punct,_,,O
and,O,8,diggin,cc,_,,O
i,O,8,diggin,nsubj,_,,O
'm,O,8,diggin,aux,_,' m,O
diggin,O,1,got,conj,_,dig ##gin,O
',O,8,diggin,punct,_,,O
it,O,8,diggin,obj,_,,O
.,O,1,got,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
however,O,7,enough,advmod,_,,O
",",O,7,enough,punct,_,,O
the,O,4,life,det,_,,O
battery,B-ASP,4,life,amod,_,,AT-Secondary
life,I-ASP,7,enough,nsubj,_,,AT-Head
is,O,7,enough,cop,_,,O
good,B-OP,7,enough,amod,_,,"4###[""OT"", ""amod^-1"", ""*"", ""nsubj"", ""ASP""]"
enough,O,7,enough,ROOT,_,,O
you,O,13,concerned,nsubj,_,,O
should,O,13,concerned,aux,_,,O
n't,O,13,concerned,advmod,_,n ' t,O
be,O,13,concerned,cop,_,,O
overly,O,13,concerned,advmod,_,,O
concerned,O,7,enough,parataxis,_,,O
with,O,15,turning,mark,_,,O
turning,O,13,concerned,advcl:with,_,,O
this,O,17,phone,det,_,,O
phone,O,15,turning,obj,_,,O
off,O,15,turning,compound:prt,_,,O
.,O,7,enough,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,3,buy,nsubj,_,,O
will,O,3,buy,aux,_,,O
never,O,3,buy,advmod,_,,O
buy,O,3,buy,ROOT,_,,O
a,O,6,product,det,_,,O
creative,B-ASP,6,product,amod,_,,AT-W\O-Path
product,I-ASP,3,buy,obj,_,,AT-W\O-Path
again,O,3,buy,advmod,_,,O
.,O,3,buy,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,5~17~2,copy~transfer~able,nsubj:xcomp(INF)~nsubj~nsubj,_,,O
was,O,2,able,cop,_,,O
able,O,2,able,ROOT,_,,O
to,O,5,copy,mark,_,,O
easily,O,5,copy,advmod,_,,O
copy,O,2,able,xcomp,_,,O
2gb,O,7,worth,nummod,_,2 ##gb,O
worth,O,5,copy,obj,_,,O
of,O,10,files,case,_,,O
video,O,10,files,compound,_,,O
files,O,7,worth,nmod:of,_,,O
from,O,13,computer,case,_,,O
my,O,13,computer,nmod:poss,_,,O
computer,O,2,able,obl,_,,O
",",O,17,transfer,punct,_,,O
and,O,17,transfer,cc,_,,O
then,O,17,transfer,advmod,_,,O
transfer,O,2,able,conj,_,,O
them,O,17,transfer,obj,_,,O
to,O,21,friend,case,_,,O
a,O,21,friend,det,_,,O
friend,O,17,transfer,obl,_,,O
's,O,21,friend,case,_,' s,O
.,O,2,able,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,3,cool,nsubj,_,,O
is,O,3,cool,cop,_,,O
pretty,O,3,cool,advmod,_,,O
cool,O,3,cool,ROOT,_,,O
.,O,3,cool,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,phone,det,_,,O
phone,O,2,comes,nsubj,_,,O
comes,O,2,comes,ROOT,_,,O
with,O,5,ringtones,case,_,,O
okay,B-OP,5,ringtones,amod,_,,"5###[""OT"", ""amod^-1"", ""ASP""]"
ringtones,B-ASP,2,comes,obl,_,ring ##tones,AT-Head
",",O,5,ringtones,punct,_,,O
some,O,9,backgrounds,det,_,,O
decent,B-OP,9,backgrounds,amod,_,,"9###[""OT"", ""amod^-1"", ""ASP""]"
backgrounds,B-ASP,5,ringtones,appos,_,,AT-Head
/,O,11,screensavers,cc,_,,O
screensavers,B-ASP,5~9,ringtones~backgrounds,appos~conj,_,screens ##aver ##s,AT-W\O-Path
",",O,19,memory,punct,_,,O
but,O,19,memory,cc,_,,O
the,O,15,phone,det,_,,O
phone,O,19,memory,nsubj,_,,O
has,O,19,memory,aux,_,,O
very,O,18,little,advmod,_,,O
little,B-OP,19,memory,amod,_,,"19###[""OT"", ""amod^-1"", ""ASP""]"
memory,B-ASP,2,comes,conj,_,,AT-Head
(,O,22,had,punct,_,,O
mine,O,22,had,nsubj,_,,O
had,O,19,memory,parataxis,_,,O
230kb,O,22,had,obj,_,230 ##k ##b,O
as,O,26,arrived,mark,_,,O
it,O,26,arrived,nsubj,_,,O
arrived,O,22,had,advcl:as,_,,O
from,O,28,amazon,case,_,,O
amazon,O,26,arrived,obl,_,,O
",",O,22,had,punct,_,,O
so,O,34,have,mark,_,,O
you,O,34,have,nsubj,_,,O
do,O,34,have,aux,_,,O
n't,O,34,have,advmod,_,n ' t,O
have,O,19,memory,advcl:so,_,,O
too,O,36,many,advmod,_,,O
many,O,37,options,amod,_,,O
options,O,34,have,obj,_,,O
on,O,39,what,case,_,,O
what,O,34,have,obl,_,,O
you,O,42,put,nsubj,_,,O
can,O,42,put,aux,_,,O
put,O,39,what,acl:relcl,_,,O
on,O,44,there,case,_,,O
there,O,42,put,advmod,_,,O
),O,19,memory,punct,_,,O
.,O,19,memory,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,22~11~1,have~loaded~have,nsubj~nsubj~nsubj,_,,O
have,O,1,have,ROOT,_,,O
a,O,8,collection,det,_,,O
large,O,8,collection,amod,_,,O
but,O,6,huge,cc,_,,O
not,O,6,huge,advmod,_,,O
huge,O,8~3,collection~large,amod~conj,_,,O
cd,O,8,collection,amod,_,,O
collection,O,1,have,obj,_,,O
and,O,11,loaded,cc,_,,O
have,O,11,loaded,aux,_,,O
loaded,O,1,have,conj,_,,O
everything,O,11~16,loaded~listen,obj~nsubj:xcomp(INF),_,,O
i,O,14,want,nsubj,_,,O
want,O,12,everything,acl:relcl,_,,O
to,O,16,listen,mark,_,,O
listen,O,11,loaded,xcomp,_,,O
to,O,16,listen,obl,_,,O
on,O,19,it,case,_,,O
it,O,16,listen,obl,_,,O
and,O,22,have,cc,_,,O
still,O,22,have,advmod,_,,O
have,O,1,have,conj,_,,O
13,O,24,gigabytes,nummod,_,,O
gigabytes,O,22,have,obj,_,gig ##aby ##tes,O
free,O,22,have,xcomp,_,,O
.,O,1,have,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
1,O,3,achieved,nummod,_,,O
.,O,0,1,punct,_,,O
i,O,3,achieved,nsubj,_,,O
achieved,O,3,achieved,ROOT,_,,O
my,O,6,objective,nmod:poss,_,,O
basic,O,6,objective,amod,_,,O
objective,O,3,achieved,obj,_,,O
;,O,3,achieved,punct,_,,O
my,O,11,collection,nmod:poss,_,,O
entire,O,11,collection,amod,_,,O
cd,O,11,collection,compound,_,,O
collection,O,16,device,nsubj,_,,O
is,O,16,device,cop,_,,O
on,O,16,device,case,_,,O
a,O,16,device,det,_,,O
portable,O,16,device,amod,_,,O
device,O,3,achieved,parataxis,_,,O
with,O,18,lots,case,_,,O
lots,O,16,device,nmod:with,_,,O
of,O,20,room,case,_,,O
room,O,18,lots,nmod:of,_,,O
to,O,22,store,mark,_,,O
store,O,18,lots,acl:to,_,,O
more,O,22,store,obj,_,,O
.,O,3,achieved,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,recommend,nsubj,_,,O
enthusiastically,O,2,recommend,advmod,_,,O
recommend,B-OP,2,recommend,ROOT,_,,"4###[""OT"", ""obj"", ""ASP""]"
this,O,4,camera,det,_,,O
camera,B-ASP,2,recommend,obj,_,,AT-Head
.,O,2,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,made,nsubj,_,,O
made,O,1,made,ROOT,_,,O
the,O,3,mistake,det,_,,O
mistake,O,9,manage,obj,_,,O
of,O,5,thinking,mark,_,,O
thinking,O,9,manage,advcl:of,_,,O
i,O,9,manage,nsubj,_,,O
could,O,9,manage,aux,_,,O
easily,O,9,manage,advmod,_,,O
manage,O,1,made,xcomp,_,,O
my,O,12,library,nmod:poss,_,,O
mp3,O,12,library,compound,_,,O
library,O,9,manage,obj,_,,O
with,O,15,device,case,_,,O
this,O,15,device,det,_,,O
device,O,1,made,nmod:with,_,,O
.,O,1,made,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,had,nsubj,_,,O
also,O,2,had,advmod,_,,O
had,O,2,had,ROOT,_,,O
it,O,4,happen,nsubj,_,,O
happen,O,2,had,ccomp,_,,O
when,O,6,recording,mark,_,,O
recording,O,4,happen,advcl:when,_,,O
a,O,9,set,det,_,,O
jazz,O,9,set,compound,_,,O
set,O,6,recording,obj,_,,O
where,O,12,were,advmod,_,,O
there,O,12,were,expl,_,,O
were,O,9,set,acl:relcl,_,,O
a,O,14,number,det,_,,O
number,O,12,were,nsubj,_,,O
of,O,16,outtakes,case,_,,O
outtakes,O,14,number,nmod:of,_,outta ##kes,O
of,O,20,song,case,_,,O
the,O,20,song,det,_,,O
same,O,20,song,amod,_,,O
song,O,16,outtakes,nmod:of,_,,O
without,O,22,numbering,mark,_,,O
numbering,O,12,were,advcl:without,_,,O
them,O,22,numbering,obj,_,,O
separately,O,22,numbering,advmod,_,,O
.,O,2,had,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
3,O,4,software,nummod,_,,O
the,O,4,software,det,_,,O
picture,B-ASP,3,editing,compound,_,,AT-Secondary
editing,I-ASP,4,software,compound,_,,AT-Secondary
software,I-ASP,4,software,ROOT,_,,AT-Head
it,O,6~14,came~robust,nsubj~nsubj,_,,O
came,O,4,software,acl:relcl,_,,O
with,O,9,adequate,mark,_,,O
is,O,9,adequate,cop,_,,O
adequate,B-OP,6,came,advcl:with,_,,"4###[""OT"", ""advcl:with^-1"", ""*"", ""acl:relcl^-1"", ""ASP""]"
",",O,14,robust,punct,_,,O
but,O,14,robust,cc,_,,O
not,O,14,robust,advmod,_,,O
very,O,14,robust,advmod,_,,O
robust,B-OP,4~6,software~came,acl:relcl~conj,_,,"4###[""OT"", ""acl:relcl^-1"", ""ASP""]"
.,O,4,software,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,functionality,det,_,,O
functionality,B-ASP,6,mind-blowing,nsubj,_,,AT-Head
on,O,4,camera,case,_,,O
this,O,4,camera,det,_,,O
camera,O,1,functionality,nmod:on,_,,O
is,O,6,mind-blowing,aux,_,,O
mind-blowing,B-OP,6,mind-blowing,ROOT,_,mind - blowing,"1###[""OT"", ""nsubj"", ""ASP""]"
.,O,6,mind-blowing,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,like,nsubj,_,,O
particularly,O,2,like,advmod,_,,O
like,B-OP,2,like,ROOT,_,,OT-W\O-Path
the,O,4,way,det,_,,O
way,O,2,like,obj,_,,O
it,O,6,aids,nsubj,_,,O
aids,O,4,way,acl:relcl,_,,O
me,O,6,aids,obj,_,,O
in,O,9,taking,mark,_,,O
taking,O,6,aids,advcl:in,_,,O
my,O,12,shots,nmod:poss,_,,O
macro,B-ASP,12,shots,amod,_,,AT-W\O-Path
shots,I-ASP,9,taking,obj,_,,AT-W\O-Path
.,O,2,like,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,7~1,landed~dropped,nsubj~nsubj,_,,O
dropped,O,1,dropped,ROOT,_,,O
it,O,1,dropped,obj,_,,O
from,O,5,couch,case,_,,O
the,O,5,couch,det,_,,O
couch,O,1,dropped,obl,_,,O
",",O,7,landed,punct,_,,O
