battery,I-ASP,7,pobj,NN,
.,O,6,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,2,nsubj,PRP,
practically,O,2,advmod,RB,
have,O,2,ROOT,VBP,
a,O,5,det,DT,
new,O,5,amod,JJ,
laptop,O,2,dobj,NN,
with,O,5,prep,IN,
all,O,10,predet,PDT,
the,O,10,det,DT,
"""",O,10,punct,``,
fixes,O,6,pobj,NNS,fix##es
"""",O,10,punct,'',
they,O,14,nsubj,PRP,
have,O,14,aux,VBP,
done,O,10,relcl,VBN,
!,O,2,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,1,nsubj,PRP,
purchased,O,1,ROOT,VBD,
two,O,3,nummod,CD,
laptops,O,1,dobj,NNS,laptop##s
(,O,3,punct,-LRB-,
for,O,3,prep,IN,
my,O,7,poss,PRP$,
husband,O,5,pobj,NN,
and,O,7,cc,CC,
16,O,10,nummod,CD,
year,O,11,npadvmod,NN,
old,O,12,amod,JJ,
daughter,O,7,conj,NN,
),O,3,punct,-RRB-,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,1,nsubj,PRP,
love,B-OP,1,ROOT,VBP,
the,O,3,det,DT,
keyboard,B-ASP,1,dobj,NN,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,1,det,DT,
device,O,2,nsubj,NN,
speaks,O,2,ROOT,VBZ,
about,O,2,prep,IN,
it,O,3,pobj,PRP,
self,O,2,npadvmod,NN,
.,O,2,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Pairing,O,5,csubj,VBG,
it,O,0,dobj,PRP,
with,O,0,prep,IN,
an,O,4,det,DT,
iPhone,O,2,pobj,NNP,
is,O,23,ccomp,VBZ,
a,O,10,det,DT,
pure,O,10,amod,JJ,
pleasure,B-OP,10,compound,NN,
-,O,10,punct,HYPH,
talk,O,5,attr,NN,
about,O,10,prep,IN,
painless,B-OP,13,amod,JJ,pain##less
syncing,B-ASP,11,pobj,NN,sync##ing
-,O,13,punct,HYPH,
used,O,13,acl,VBN,
to,O,17,aux,TO,
take,O,15,xcomp,VB,
me,O,17,dobj,PRP,
forever,O,17,advmod,RB,
-,O,23,punct,:,
now,O,23,advmod,RB,
it,O,23,nsubj,PRP,
's,O,23,ROOT,VBZ,'s
a,O,25,det,DT,
snap,O,23,attr,NN,
.,O,23,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,1,det,DT,
ease,O,8,nsubj,NN,
in,O,5,prep,IN,
which,O,2,pobj,WDT,
you,O,5,nsubj,PRP,
set,O,1,relcl,VBD,
everything,O,5,dobj,NN,
up,O,5,prt,RP,
is,O,8,ROOT,VBZ,
such,O,8,acomp,JJ,
that,O,14,mark,IN,
a,O,12,det,DT,
child,O,14,nsubj,NN,
could,O,14,aux,MD,
do,O,9,ccomp,VB,
it,O,14,dobj,PRP,
.,O,8,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
And,O,8,cc,CC,
the,O,2,det,DT,
warranty,B-ASP,8,nsubj,NN,warrant##y
on,O,2,prep,IN,
this,O,6,det,DT,
macbook,O,6,compound,NN,mac##book
pro,O,3,pobj,FW,
can,O,8,aux,MD,
last,O,8,ROOT,VB,
up,O,11,quantmod,IN,
to,O,11,quantmod,TO,
5,O,12,nummod,CD,
years,O,8,npadvmod,NNS,
or,O,12,cc,CC,
1000,O,17,nummod,CD,
battery,O,17,compound,NN,
recharge,O,17,compound,NN,rec##har##ge
cycles,O,12,conj,NNS,
.,O,8,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
That,O,1,nsubj,DT,
's,O,1,ROOT,VBZ,'s
right,O,1,acomp,JJ,
",",O,1,punct,",",
no,B-OP,5,det,DT,
power,O,1,attr,NN,
",",O,5,punct,",",
absolutely,O,8,advmod,RB,
NOTHING,B-OP,5,appos,NN,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
We,O,3,nsubj,PRP,
do,O,3,aux,VBP,
n't,O,3,neg,RB,n't
Mind,O,3,ROOT,VB,
and,O,3,cc,CC,
You,O,8,nsubj,PRP,
do,O,8,aux,VBP,
n't,O,8,neg,RB,n't
Matter,O,3,conj,VB,
.,O,8,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,1,det,DT,
repairs,O,3,nsubjpass,NNS,
were,O,3,auxpass,VBD,
made,O,3,ROOT,VBN,
quickly,B-OP,3,advmod,RB,
though,O,8,mark,IN,
I,O,8,nsubj,PRP,
must,O,8,aux,MD,
say,O,3,advcl,VB,
",",O,8,punct,",",
however,O,13,advmod,RB,
the,O,13,det,DT,
second,O,13,amod,JJ,
time,O,8,npadvmod,NN,
they,O,15,nsubj,PRP,
shipped,B-ASP,13,relcl,VBD,
it,O,15,dobj,PRP,
to,O,15,prep,IN,
the,O,20,det,DT,
incorrect,O,20,amod,JJ,
address,O,17,pobj,NN,
and,O,15,cc,CC,
it,O,23,nsubj,PRP,
took,O,23,ROOT,VBD,
nearly,O,25,advmod,RB,
a,O,26,nummod,DT,
week,O,23,dobj,NN,
for,O,30,mark,IN,
them,O,30,nsubj,PRP,
to,O,30,aux,TO,
get,O,23,advcl,VB,
it,O,30,dobj,PRP,
to,O,30,dative,IN,
me,O,32,pobj,PRP,
.,O,23,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
It,O,1,nsubj,PRP,
runs,B-ASP,1,ROOT,VBZ,
very,O,3,advmod,RB,
quiet,B-OP,1,acomp,JJ,
too,O,1,advmod,RB,
which,O,6,nsubj,WDT,
is,O,1,advcl,VBZ,
a,O,8,det,DT,
plus,B-OP,6,attr,NN,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
You,O,2,nsubj,PRP,
can,O,2,aux,MD,
do,O,2,ROOT,VB,
it,O,2,dobj,PRP,
all,O,3,appos,DT,
on,O,2,prep,IN,
this,O,8,det,DT,
bad,O,8,amod,JJ,
boy,O,5,pobj,NN,
but,O,8,cc,CC,
the,O,12,det,DT,
main,O,12,amod,JJ,
thing,O,8,conj,NN,
this,O,14,det,DT,
netbook,O,16,nsubjpass,NN,net##book
was,O,16,auxpass,VBD,
desinged,O,12,relcl,VBN,des##inge##d
for,O,16,prep,IN,
was,O,19,aux,VBD,
surfing,B-ASP,2,advcl,VBG,
the,I-ASP,21,det,DT,
web,I-ASP,19,dobj,NN,
and,O,21,cc,CC,
boy,O,21,conj,NN,
o,O,21,intj,UH,
boy,O,26,nsubj,NN,
does,O,26,ROOT,VBZ,
it,O,26,dobj,PRP,
ever,O,26,advmod,RB,
.,O,26,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,1,nsubj,PRP,
charge,O,1,ROOT,VBP,
it,O,1,dobj,PRP,
at,O,1,prep,IN,
night,O,3,pobj,NN,
and,O,1,cc,CC,
skip,O,1,conj,VB,
taking,O,6,xcomp,VBG,
the,O,9,det,DT,
cord,B-ASP,7,dobj,NN,
with,O,7,prep,IN,
me,O,10,pobj,PRP,
because,O,6,prep,IN,
of,O,12,pcomp,IN,
the,O,17,det,DT,
good,B-OP,17,amod,JJ,
battery,B-ASP,17,compound,NN,
life,I-ASP,12,pobj,NN,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,1,det,DT,
price,B-ASP,2,nsubj,NN,
was,O,2,ROOT,VBD,
very,O,4,advmod,RB,
good,B-OP,2,acomp,JJ,
",",O,2,punct,",",
and,O,2,cc,CC,
the,O,8,det,DT,
product,O,9,nsubj,NN,
is,O,2,conj,VBZ,
top,B-OP,11,amod,JJ,
quality,B-ASP,9,attr,NN,
.,O,9,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,3,nsubj,PRP,
'll,O,3,aux,MD,'ll
rather,O,3,advmod,RB,
be,O,3,ROOT,VB,
out,O,3,prep,IN,
of,O,4,prep,IN,
date,O,5,pobj,NN,
then,O,8,advmod,RB,
spend,O,3,dep,VB,
more,O,10,amod,JJR,
money,O,8,dobj,NN,
on,O,8,prep,IN,
toshiba,O,11,pobj,NNP,to##shi##ba
.,O,3,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
This,O,1,det,DT,
computer,O,2,nsubj,NN,
is,O,2,ROOT,VBZ,
absolutely,O,4,advmod,RB,
AMAZING,B-OP,2,acomp,JJ,
!!!,O,2,punct,.,!!!
_,_,_,_,_,_
_,_,_,_,_,_
Later,O,2,advmod,RB,
it,O,2,nsubj,PRP,
held,O,2,ROOT,VBD,
zero,O,4,nummod,CD,
charge,B-ASP,2,dobj,NN,
and,O,2,cc,CC,
its,O,7,poss,PRP$,
replacement,O,8,nsubj,NN,
worked,O,2,conj,VBD,
for,O,8,prep,IN,
less,O,12,amod,JJR,
than,O,12,quantmod,IN,
three,O,13,nummod,CD,
months,O,9,pobj,NNS,
.,O,8,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,3,nsubj,PRP,
',O,0,punct,``,
have,O,3,aux,VBP,
had,O,3,ROOT,VBN,
it,O,3,dobj,PRP,
for,O,3,prep,IN,
about,O,9,advmod,RB,
a,O,9,quantmod,DT,
1,O,9,compound,CD,
1/2,O,5,pobj,CD,1/2
and,O,14,cc,CC,
yes,O,14,intj,UH,
I,O,14,nsubj,PRP,
have,O,14,aux,VBP,
had,O,14,ROOT,VBN,
an,O,16,det,DT,
issue,O,14,dobj,NN,
with,O,16,prep,IN,
it,O,17,pobj,PRP,
one,O,20,nummod,CD,
month,O,21,npadvmod,NN,
out,B-OP,14,prep,IN,
of,I-OP,21,prep,IN,
warranty,B-ASP,22,pobj,NN,warrant##y
.,O,14,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,1,det,DT,
computer,O,5,nsubj,NN,
would,O,5,aux,MD,
not,O,5,neg,RB,
ever,O,5,advmod,RB,
cut,O,5,ROOT,VB,
back,O,5,advmod,RB,
on,O,5,prt,RB,
.,O,5,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,2,det,DT,
first,O,2,amod,JJ,
one,O,16,nsubj,NN,
sent,O,2,acl,VBD,
:,O,8,punct,:,
Touchpad,B-ASP,8,nsubj,NNP,touch##pad
did,O,8,aux,VBD,
n't,B-OP,8,neg,RB,n't
work,I-OP,16,ccomp,VB,
The,O,10,det,DT,
second,O,8,dobj,JJ,
sent,O,10,acl,VBD,
:,O,16,punct,:,
USB,B-ASP,16,nsubj,NN,
did,O,16,aux,VBD,
n't,B-OP,16,neg,RB,n't
work,I-OP,24,ccomp,VB,
The,O,18,det,DT,
third,O,16,dobj,JJ,
sent,O,18,acl,VBD,
:,O,24,punct,:,
Touchpad,B-ASP,24,nsubj,NNP,touch##pad
did,O,24,aux,VBD,
n't,B-OP,24,neg,RB,n't
work,I-OP,31,ccomp,VB,
The,O,27,det,DT,
fourth,O,27,amod,JJ,
sent,O,24,dobj,NN,
:,O,31,punct,:,
Has,O,31,aux,VBZ,
n't,O,31,neg,RB,n't
arrived,O,31,ROOT,VBN,
yet,O,31,advmod,RB,
.,O,31,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Almost,O,1,advmod,RB,
4,O,2,nummod,CD,
years,O,3,npadvmod,NNS,
ago,O,5,advmod,RB,
I,O,5,nsubj,PRP,
bought,O,24,ccomp,VBD,
what,O,7,nsubj,WP,
was,O,5,ccomp,VBD,
then,O,7,advmod,RB,
the,O,10,det,DT,
current,O,7,attr,JJ,
",",O,7,punct,",",
up,O,7,advmod,IN,
to,O,12,prep,IN,
date,O,13,pobj,NN,
HP,O,16,compound,NNP,
Pavilion,O,12,pobj,NNP,
--,O,24,punct,:,--
If,O,20,mark,IN,
I,O,20,nsubj,PRP,
recall,O,24,advcl,VBP,
correctly,O,20,advmod,RB,
",",O,24,punct,",",
it,O,24,nsubj,PRP,
was,O,24,ROOT,VBD,
the,O,26,det,DT,
dv,O,24,attr,NNP,d##v
1300,O,28,nummod,CD,
t.,O,26,appos,NNP,t.
_,_,_,_,_,_
_,_,_,_,_,_
I,O,2,nsubj,PRP,
really,O,2,advmod,RB,
like,B-OP,2,ROOT,VBP,
the,O,4,det,DT,
Mac,O,2,dobj,NNP,
15.4,O,4,nummod,CD,15.4
in,O,4,prep,RP,
.,O,2,punct,.,
Notebook,O,8,ROOT,NNP,
",",O,8,punct,",",
but,O,8,cc,CC,
its,O,13,poss,PRP$,
very,O,13,advmod,RB,
pricey,B-OP,8,conj,JJ,price##y
.,O,13,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,2,nsubj,PRP,
would,O,2,aux,MD,
recommend,B-OP,2,ROOT,VB,
to,O,2,prep,IN,
any,O,5,det,DT,
one,O,3,pobj,NN,
lloking,O,5,acl,VBG,ll##oki##ng
for,O,6,prep,IN,
a,O,11,det,DT,
first,B-OP,11,amod,JJ,
class,I-OP,11,compound,NN,
computer,O,7,pobj,NN,
!,O,2,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
You,O,1,nsubj,PRP,
have,O,1,ROOT,VBP,
to,O,3,aux,TO,
toss,O,1,xcomp,VB,
out,O,3,prt,RP,
the,O,7,det,DT,
wifi,O,7,compound,NN,wi##fi
card,O,3,dobj,NN,
and,O,3,cc,CC,
replace,O,3,conj,VB,
it,O,9,dobj,PRP,
just,O,13,advmod,RB,
to,O,13,aux,TO,
have,O,9,advcl,VB,
any,O,15,det,DT,
sort,O,13,dobj,NN,
of,O,15,prep,IN,
network,B-ASP,18,compound,NN,
capability,I-ASP,16,pobj,NN,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,1,det,DT,
computer,O,3,nsubj,NN,
first,O,3,advmod,RB,
started,O,3,ROOT,VBD,
malfunctioning,O,3,xcomp,VBG,mal##fu##nction##ing
3,O,6,nummod,CD,
months,O,7,npadvmod,NNS,
after,O,4,prep,IN,
purchasing,O,7,pcomp,VBG,
it,O,8,dobj,PRP,
.,O,3,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
It,O,1,nsubj,PRP,
was,O,1,ROOT,VBD,
so,O,3,advmod,RB,
exciting,O,1,acomp,JJ,
for,O,7,mark,IN,
me,O,7,nsubj,PRP,
to,O,7,aux,TO,
unwrapp,O,3,advcl,VB,un##wr##app
my,O,10,poss,PRP$,
new,O,10,amod,JJ,
mac,O,7,dobj,NN,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
After,O,0,ROOT,IN,
fumbling,O,0,pcomp,VBG,fu##mbling
around,O,1,advmod,RB,
with,O,1,prep,IN,
the,O,5,det,DT,
OS,B-ASP,3,pobj,NNP,
I,O,7,nsubj,PRP,
started,O,5,relcl,VBD,
searching,O,7,xcomp,VBG,
the,O,10,det,DT,
internet,O,8,dobj,NN,
for,O,8,prep,IN,
a,O,13,det,DT,
fix,O,11,pobj,NN,
and,O,7,cc,CC,
found,O,7,conj,VBD,
a,O,17,det,DT,
number,O,15,dobj,NN,
of,O,17,prep,IN,
forums,O,18,pobj,NNS,
on,O,15,prep,IN,
fixing,O,20,pcomp,VBG,
the,O,23,det,DT,
issue,O,21,dobj,NN,
.,O,0,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
My,O,2,poss,PRP$,
wireless,B-ASP,2,amod,NN,
system,I-ASP,5,nsubj,NN,
would,O,5,aux,MD,
not,O,5,neg,RB,
recognize,O,5,ROOT,VB,
Windows,B-ASP,5,dobj,NNP,
7,I-ASP,6,nummod,CD,
and,O,5,cc,CC,
I,O,12,nsubj,PRP,
could,O,12,aux,MD,
n't,O,12,neg,RB,n't
get,O,5,conj,VB,
online,O,12,acomp,JJ,
to,O,15,aux,TO,
find,O,12,advcl,VB,
out,O,15,prt,RP,
why,O,12,advmod,WRB,
.,O,12,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
This,O,1,det,DT,
laptop,O,2,nsubj,NN,
looks,O,2,ROOT,VBZ,
great,B-OP,2,acomp,JJ,
on,O,2,prep,IN,
the,O,6,det,DT,
surface,O,4,pobj,NN,
:,O,2,punct,:,
17,B-ASP,11,nummod,CD,
"""",I-ASP,11,punct,``,
inch,I-ASP,11,compound,NN,
screen,I-ASP,19,nsubj,NN,
",",O,11,punct,",",
good,B-OP,14,amod,JJ,
price-point,B-ASP,11,appos,NN,price-point
",",O,11,punct,",",
nice,B-OP,17,amod,JJ,
appearance,B-ASP,11,appos,NN,
",",O,11,punct,",",
boots,B-ASP,23,ccomp,NNS,
up,I-ASP,19,prt,RP,
quickly,B-OP,19,advmod,RB,
",",O,23,punct,",",
runs,B-ASP,23,ROOT,VBZ,
fast,B-OP,25,amod,RB,
etc,O,23,dobj,FW,
.,O,23,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Oh,O,3,intj,UH,
",",O,3,punct,",",
it,O,3,nsubj,PRP,
is,O,3,ROOT,VBZ,
such,O,7,predet,PDT,
a,O,7,det,DT,
great,B-OP,7,amod,JJ,
piece,O,3,attr,NN,
of,O,7,prep,IN,
equipment,O,8,pobj,NN,
.,O,3,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
It,O,1,nsubj,PRP,
takes,O,1,ROOT,VBZ,
me,O,1,dobj,PRP,
approximately,O,4,advmod,RB,
3,O,5,nsubj,CD,
tries,O,1,ccomp,VBZ,
to,O,7,aux,TO,
get,O,5,xcomp,VB,
to,O,7,prep,IN,
each,O,10,det,DT,
site,O,8,pobj,NN,
",",O,5,punct,",",
then,O,1,advmod,RB,
after,O,22,prep,IN,
closing,O,13,pcomp,VBG,
the,O,16,det,DT,
browser,B-ASP,14,dobj,NN,
and,O,14,cc,CC,
reopening,O,14,conj,VBG,re##open##ing
it,O,18,dobj,PRP,
it,O,22,nsubj,PRP,
actually,O,22,advmod,RB,
works,O,1,advcl,VBZ,
.,O,22,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Bought,O,0,ROOT,VBN,
this,O,2,det,DT,
gateway,O,0,dobj,NN,
M-50,O,4,dep,NNP,m-50
or,O,5,cc,CC,
150,O,0,conj,CD,
early,O,7,advmod,JJ,
2007,O,5,npadvmod,CD,
.,O,0,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
it,O,1,nsubj,PRP,
has,O,1,ROOT,VBZ,
3,O,4,nummod,CD,
usb,B-ASP,4,compound,NN,
ports,I-ASP,1,dobj,NNS,
",",O,4,punct,",",
1,O,9,nummod,CD,
sd,B-ASP,9,compound,NN,
memory,I-ASP,9,compound,NN,
card,I-ASP,10,compound,NN,
reader,I-ASP,4,conj,NN,
and,O,10,cc,CC,
an,O,16,det,DT,
sd,B-ASP,16,compound,NN,
memory,I-ASP,15,compound,NN,
car,I-ASP,16,compound,NN,
expansion,I-ASP,10,conj,NN,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Small,B-OP,3,amod,JJ,
and,O,0,cc,CC,
light,B-OP,0,conj,JJ,
weight,O,3,ROOT,NN,
.,O,3,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Thanks,O,0,ROOT,NNS,
for,O,0,prep,IN,
the,O,4,det,DT,
fast,B-OP,4,amod,JJ,
shipment,B-ASP,1,pobj,NN,
and,O,4,cc,CC,
great,B-OP,7,amod,JJ,
price,B-ASP,4,conj,NN,
.,O,0,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,1,nsubj,PRP,
love,B-OP,1,ROOT,VBP,
windows,B-ASP,1,dobj,NNS,
7,I-ASP,2,nummod,CD,
but,O,8,cc,CC,
i,O,8,nsubj,PRP,
ca,O,8,aux,MD,
n't,O,8,neg,RB,n't
give,O,8,ROOT,VB,
Toshiba,O,8,dative,NNP,to##shi##ba
any,O,11,det,DT,
credit,O,8,dobj,NN,
for,O,11,prep,IN,
that,O,12,pobj,DT,
",",O,8,punct,",",
unless,O,18,mark,IN,
y',O,18,nsubj,PRP,y'
all,O,16,appos,DT,
get,O,8,advcl,VBP,
serious,O,18,acomp,JJ,
about,O,19,prep,IN,
ergonomics,B-ASP,20,pobj,NNS,er##gon##omics
and,O,18,cc,CC,
making,O,18,conj,VBG,
required,O,25,amod,VBN,
connections,B-ASP,27,nsubj,NNS,
less,O,27,advmod,RBR,
obtrusive,B-OP,23,ccomp,JJ,ob##tr##us##ive
i,O,31,nsubj,PRP,
will,O,31,aux,MD,
be,O,31,aux,VB,
looking,O,27,ccomp,VBG,
to,O,31,prep,IN,
different,O,34,amod,JJ,
manufacturer,O,32,pobj,NN,
next,O,36,amod,JJ,
time,O,31,npadvmod,NN,
.,O,8,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Accordingly,O,4,advmod,RB,
",",O,4,punct,",",
I,O,4,nsubj,PRP,
have,O,4,aux,VBP,
decided,O,4,ROOT,VBN,
to,O,7,aux,TO,
NEVER,O,7,neg,RB,
purchase,O,4,xcomp,VB,
another,O,10,det,DT,
HP,O,10,compound,NNP,
product,O,7,dobj,NN,
(,O,10,punct,-LRB-,
my,O,16,poss,PRP$,
five,O,14,nummod,CD,
year,O,15,npadvmod,NN,
old,O,16,amod,JJ,
Compaq,O,10,appos,NNP,com##pa##q
),O,10,punct,-RRB-,
lasted,O,4,conj,VBD,
5-years,O,24,dep,CD,5-years
before,O,24,mark,IN,
the,O,23,det,DT,
hard,B-ASP,23,amod,JJ,
drive,I-ASP,24,nsubj,NN,
crashed,O,18,advcl,VBD,
.,O,4,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
All,O,2,predet,PDT,
the,O,2,det,DT,
customers,O,2,ROOT,NNS,
that,O,4,nsubj,WDT,
come,O,2,relcl,VBP,
in,O,4,prep,IN,
hate,B-OP,7,compound,NN,
Dell,O,4,npadvmod,NNP,
.,O,2,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
the,O,3,det,DT,
mcbook,O,3,nmod,NNP,mc##book
pro,O,3,amod,NNP,
notebook,O,5,nsubj,NN,
will,O,5,aux,MD,
make,O,5,ROOT,VB,
it,O,7,nsubj,PRP,
easy,B-OP,5,ccomp,JJ,
for,O,11,mark,IN,
you,O,11,nsubj,PRP,
to,O,11,aux,TO,
write,O,7,advcl,VB,
and,O,11,cc,CC,
read,O,11,conj,VB,
your,O,15,poss,PRP$,
emails,O,13,dobj,NNS,
at,O,13,prep,IN,
blazing,B-OP,18,amod,VBG,
speeds,B-ASP,16,pobj,NNS,
.,O,5,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Excellent,B-OP,1,amod,JJ,
LED,B-ASP,2,compound,NN,
monitor,I-ASP,2,ROOT,NN,
and,O,2,cc,CC,
well,B-OP,5,advmod,RB,
equipped,I-OP,2,conj,JJ,
.,O,2,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Only,O,1,advmod,JJ,
issue,B-OP,2,nsubj,NN,
is,O,2,ROOT,VBZ,
that,O,5,mark,IN,
it,O,5,nsubj,PRP,
is,O,2,ccomp,VBZ,
a,O,7,det,DT,
little,O,8,amod,JJ,
slow,B-OP,5,acomp,JJ,
",",O,2,punct,",",
and,O,2,cc,CC,
I,O,13,nsubj,PRP,
'm,O,13,aux,VBP,'m
fixing,O,2,conj,VBG,
that,O,13,dobj,DT,
by,O,13,prep,IN,
adding,O,15,pcomp,VBG,
more,O,18,amod,JJR,
RAM,B-ASP,16,dobj,NN,
.,O,13,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
I,O,1,nsubj,PRP,
'm,O,1,ROOT,VBP,'m
pleased,B-OP,1,acomp,JJ,
.,O,1,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
Chatting,O,7,advcl,VBG,
with,O,0,prep,IN,
Acer,B-ASP,3,compound,NNP,ace##r
support,I-ASP,1,pobj,NN,
",",O,7,punct,",",
I,O,7,nsubjpass,PRP,
was,O,7,auxpass,VBD,
advised,O,7,ROOT,VBN,
the,O,9,det,DT,
problem,O,11,nsubjpass,NN,
was,O,11,auxpass,VBD,
corrupted,B-OP,14,amod,VBN,
operating,B-ASP,14,amod,NN,
system,I-ASP,14,compound,NN,
files,I-ASP,7,dobj,NNS,
.,O,7,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
After,O,15,prep,IN,
replacing,O,0,pcomp,VBG,
the,O,5,det,DT,
spinning,B-ASP,5,amod,VBG,
hard,I-ASP,5,amod,JJ,
disk,I-ASP,1,dobj,NN,
with,O,1,prep,IN,
an,O,9,det,DT,
ssd,B-ASP,9,compound,NN,ss##d
drive,I-ASP,6,pobj,NN,
",",O,15,punct,",",
my,O,12,poss,PRP$,
mac,O,15,nsubj,NN,
is,O,15,aux,VBZ,
just,O,15,advmod,RB,
flying,O,15,ROOT,VBG,
.,O,15,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
The,O,2,det,DT,
Dell,O,2,compound,NNP,
mini,O,3,nsubj,NN,
was,O,3,ROOT,VBD,
the,O,7,det,DT,
first,O,7,amod,JJ,
Dell,O,7,compound,NNP,
product,O,3,attr,NN,
that,O,12,dobj,WDT,
I,O,12,nsubj,PRP,
had,O,12,aux,VBD,
ever,O,12,advmod,RB,
purchased,O,7,relcl,VBN,
.,O,3,punct,.,
_,_,_,_,_,_
_,_,_,_,_,_
This,O,1,nsubj,DT,
is,O,1,ROOT,VBZ,
great,B-OP,1,acomp,JJ,
if,O,5,mark,IN,
you,O,5,nsubj,PRP,
have,O,1,advcl,VBP,
several,O,7,amod,JJ,
lectures,O,5,dobj,NNS,
back,O,5,advmod,RB,
to,O,10,aux,IN,
back,O,5,advcl,RB,
and,O,5,cc,CC,
do,O,14,aux,VB,
n't,O,14,neg,RB,n't
have,O,5,conj,VB,
a,O,16,det,DT,
chance,O,14,dobj,NN,
to,O,18,aux,TO,
charge,B-ASP,16,acl,VB,
during,O,18,prep,IN,
one,O,19,pobj,CD,
