TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
hard,B-OP,10,making,xcomp,_,,"9###[""OT"", ""xcomp^-1"", ""*"", ""acl^-1"", ""ASP""]"
to,O,15,use,mark,_,,O
use,O,10,making,advcl:to,_,,O
when,O,17,using,mark,_,,O
using,O,15,use,advcl:when,_,,O
headphones/mic,B-ASP,17,using,obj,_,head ##phones / mic,O
",",I-ASP,26,designed,punct,_,,O
not,I-ASP,26,designed,cc,_,,O
to,I-ASP,20,not,fixed,_,,O
mention,I-ASP,20,not,fixed,_,,O
the,I-ASP,24,laptop,det,_,,O
laptop,I-ASP,26,designed,nsubj:pass,_,,O
was,I-ASP,26,designed,aux:pass,_,,O
designed,I-ASP,18~17,headphones/mic~using,conj~obj,_,,O
for,I-ASP,30,person,case,_,,O
right,I-ASP,29,handed,advmod,_,,O
handed,I-ASP,30,person,amod,_,,O
person,I-ASP,26,designed,obl,_,,O
.,I-ASP,7,front,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
"""",O,3,proceed,punct,_,,O
Then,O,3,proceed,advmod,_,,O
I,O,5~3,tell~proceed,nsubj:xcomp(INF)~nsubj,_,,O
proceed,O,3,proceed,ROOT,_,,O
to,O,5,tell,mark,_,,O
tell,O,3,proceed,xcomp,_,,O
her,O,5,tell,obj,_,,O
that,O,9,checked,mark,_,,O
I,O,9,checked,nsubj,_,,O
checked,O,5,tell,ccomp,_,,O
out,O,9,checked,compound:prt,_,,O
other,O,13,stores,amod,_,,O
retail,O,13,stores,compound,_,,O
stores,O,9,checked,obj,_,,O
that,O,15,carry,nsubj,_,,O
carry,O,13,stores,acl:relcl,_,,O
the,O,17,netbook,det,_,,O
netbook,O,15,carry,obj,_,net ##book,O
and,O,23,THAT,cc,_,,O
it,O,23,THAT,nsubj,_,,O
was,O,23,THAT,cop,_,,O
n't,O,23,THAT,advmod,_,n ' t,O
LIKE,O,23,THAT,discourse,_,,O
THAT,O,3,proceed,conj,_,,O
.,O,3,proceed,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
As,O,1,far,advmod,_,,O
far,O,7,dabble,advmod,_,,O
as,O,4,type,mark,_,,O
user,O,4,type,amod,_,,O
type,O,1,far,advcl:as,_,,O
-,O,7,dabble,punct,_,,O
I,O,7,dabble,nsubj,_,,O
dabble,O,7,dabble,ROOT,_,da ##bble,O
in,O,7,dabble,compound:prt,_,,O
everything,O,7,dabble,obj,_,,O
from,O,11,games,case,_,,O
games,B-ASP,7,dabble,obl,_,,AT-W\O-Path
(,O,7,dabble,punct,_,,O
WoW,O,7,dabble,discourse,_,,O
),O,7,dabble,punct,_,,O
to,O,16,Photoshop,case,_,,O
Photoshop,B-ASP,7,dabble,obl,_,photos ##hop,AT-W\O-Path
",",O,19,nothing,punct,_,,O
but,O,19,nothing,cc,_,,O
nothing,O,7,dabble,conj,_,,O
professionally,O,19,nothing,advmod,_,,O
.,O,7,dabble,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
defective,B-OP,1,software,amod,_,,"1###[""OT"", ""amod^-1"", ""ASP""]"
software,B-ASP,1,software,ROOT,_,,AT-Head
.,O,1,software,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,1,has,nsubj,_,,O
has,O,1,has,ROOT,_,,O
all,O,4,features,det:predet,_,,O
the,O,4,features,det,_,,O
features,B-ASP,1,has,obj,_,,AT-Head
that,O,7,necessary,nsubj,_,,O
are,O,7,necessary,cop,_,,O
necessary,B-OP,4,features,acl:relcl,_,,"4###[""OT"", ""acl:relcl^-1"", ""ASP""]"
for,O,9,college,case,_,,O
college,O,7,necessary,obl,_,,O
and,O,15,able,cc,_,,O
if,O,12,not,mark,_,,O
not,O,15,able,advcl:if,_,,O
they,O,18~15,added~able,nsubj:xcomp(INF)~nsubj,_,,O
are,O,15,able,cop,_,,O
able,O,7~4,necessary~features,conj~acl:relcl,_,,O
to,O,18,added,mark,_,,O
be,O,18,added,aux:pass,_,,O
added,O,15,able,xcomp,_,,O
onto,O,21,computer,case,_,,O
the,O,21,computer,det,_,,O
computer,O,18,added,obl,_,,O
.,O,1,has,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Then,O,8,stopped,advmod,_,,O
after,O,5,months,case,_,,O
4,O,5,months,nummod,_,,O
or,O,4,so,cc,_,,O
so,O,5~2,months~4,nummod~conj,_,,O
months,O,8,stopped,obl,_,,O
the,O,7,charger,det,_,,O
charger,B-ASP,8,stopped,nsubj,_,charge ##r,AT-Head
stopped,B-OP,8,stopped,ROOT,_,,"7###[""OT"", ""nsubj"", ""ASP""]"
working,I-OP,8,stopped,advcl,_,,OT-Secondary
so,O,13,forced,advmod,_,,O
I,O,13~18~15,forced~buy~go,nsubj:pass~nsubj:xcomp(INF)~nsubj:xcomp(INF),_,,O
was,O,13,forced,aux:pass,_,,O
forced,O,9,working,ccomp,_,,O
to,O,15,go,mark,_,,O
go,O,13,forced,xcomp,_,,O
out,O,15,go,advmod,_,,O
and,O,18,buy,cc,_,,O
buy,O,15~13,go~forced,conj~xcomp,_,,O
new,O,20,hardware,amod,_,,O
hardware,B-ASP,18,buy,obj,_,,AT-W\O-Path
just,O,23,keep,advmod,_,,O
to,O,23,keep,mark,_,,O
keep,O,18,buy,advcl:to,_,,O
this,O,25,computer,det,_,,O
computer,O,23,keep,obj,_,,O
running,O,23,keep,xcomp,_,,O
.,O,8,stopped,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,1,performance,det,_,,O
performance,B-ASP,4,superior,nsubj,_,,AT-Head
is,O,4,superior,cop,_,,O
definitely,O,4,superior,advmod,_,,O
superior,B-OP,4,superior,ROOT,_,,"1###[""OT"", ""nsubj"", ""ASP""]"
to,O,7,computer,case,_,,O
any,O,7,computer,det,_,,O
computer,O,4,superior,obl,_,,O
I,O,11,put,nsubj,_,,O
've,O,11,put,aux,_,' ve,O
ever,O,11,put,advmod,_,,O
put,O,7,computer,acl:relcl,_,,O
my,O,13,hands,nmod:poss,_,,O
hands,O,11,put,obj,_,,O
on,O,11,put,advmod,_,,O
.,O,4,superior,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
These,O,2,problems,det,_,,O
new,O,2,problems,amod,_,,O
problems,O,6,straws,nsubj,_,,O
were,O,6,straws,cop,_,,O
the,O,6,straws,det,_,,O
final,O,6,straws,amod,_,,O
straws,O,6,straws,ROOT,_,straw ##s,O
;,O,6,straws,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Also,O,1,consider,advmod,_,,O
consider,O,1,consider,ROOT,_,,O
the,O,5,apps,det,_,,O
MS,B-ASP,4,Office,compound,_,,AT-W\O-Path
Office,I-ASP,5,apps,compound,_,,AT-W\O-Path
apps,I-ASP,9,versions,nsubj,_,,AT-W\O-Path
are,O,9,versions,cop,_,,O
all,O,9,versions,det,_,,O
trial,O,9,versions,compound,_,,O
versions,O,1,consider,ccomp,_,,O
",",O,11,hope,punct,_,,O
hope,O,1,consider,conj,_,,O
you,O,13,have,nsubj,_,,O
have,O,11,hope,ccomp,_,,O
your,O,16,copies,nmod:poss,_,,O
own,O,16,copies,amod,_,,O
copies,O,13,have,obj,_,,O
.,O,1,consider,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,2,great,nsubj,_,,O
's,O,2,great,cop,_,' s,O
great,B-OP,2,great,ROOT,_,,"4###[""OT"", ""advcl:for"", ""ASP""]"
for,O,4,streaming,mark,_,,O
streaming,B-ASP,2,great,advcl:for,_,,AT-Head
video,I-ASP,4,streaming,obj,_,,AT-Secondary
and,O,9,uses,cc,_,,O
other,O,9,uses,amod,_,,O
entertainment,B-ASP,9,uses,compound,_,,AT-W\O-Path
uses,I-ASP,4~5,streaming~video,obj~conj,_,,AT-W\O-Path
.,O,2,great,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Does,O,3,need,aux,_,,O
everything,O,7~3,has~need,nsubj~nsubj,_,,O
I,O,7~3,has~need,nsubj~nsubj,_,,O
need,O,3,need,ROOT,_,,O
it,O,3,need,obj,_,,O
to,O,3,need,obl,_,,O
",",O,7,has,punct,_,,O
has,O,3,need,conj,_,,O
a,O,11,life,det,_,,O
wonderful,B-OP,11,life,amod,_,,"11###[""OT"", ""amod^-1"", ""ASP""]"
battery,B-ASP,11,life,compound,_,,AT-Secondary
life,I-ASP,7,has,obj,_,,AT-Head
and,O,17,happier,cc,_,,O
I,O,17,happier,nsubj,_,,O
could,O,17,happier,aux,_,,O
n't,O,17,happier,advmod,_,n ' t,O
be,O,17,happier,cop,_,,O
happier,O,3,need,conj,_,,O
.,O,3,need,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,screen,det,_,,O
lcd,B-ASP,2,screen,amod,_,,AT-Secondary
screen,I-ASP,3,stopped,nsubj,_,,AT-Head
stopped,B-OP,3,stopped,ROOT,_,,"2###[""OT"", ""nsubj"", ""ASP""]"
working,O,3,stopped,xcomp,_,,O
on,O,6,mine,case,_,,O
mine,O,4,working,obl,_,,O
after,O,9,months,case,_,,O
10,O,9,months,nummod,_,,O
months,O,4,working,obl,_,,O
.,O,3,stopped,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,got,nsubj,_,,O
got,O,1,got,ROOT,_,,O
assurances,O,1,got,obj,_,assurance ##s,O
from,O,6,people,case,_,,O
2,O,6,people,nummod,_,,O
different,O,6,people,amod,_,,O
people,O,1,got,obl,_,,O
that,O,16,transfer,mark,_,,O
the,O,11,months,det,_,,O
remaining,O,11,months,amod,_,,O
10,O,11,months,nummod,_,,O
months,O,16,transfer,nsubj,_,,O
of,O,14,warranty,case,_,,O
my,O,14,warranty,nmod:poss,_,,O
warranty,B-ASP,11,months,nmod:of,_,warrant ##y,AT-W\O-Path
would,O,16,transfer,aux,_,,O
transfer,O,1,got,ccomp,_,,O
to,O,20,computer,case,_,,O
the,O,20,computer,det,_,,O
new,O,20,computer,amod,_,,O
computer,O,16,transfer,obl,_,,O
.,O,1,got,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,6~2,works~experienced,nsubj~nsubj,_,,O
have,O,2,experienced,aux,_,,O
experienced,O,2,experienced,ROOT,_,,O
no,O,4,problems,det,_,,O
problems,O,2,experienced,obj,_,,O
",",O,2,experienced,punct,_,,O
works,B-ASP,2,experienced,conj,_,,AT-W\O-Path
as,O,8,anticipated,mark,_,,O
anticipated,O,6,works,advcl:as,_,,O
.,O,2,experienced,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,claim,nsubj,_,,O
claim,O,1,claim,ROOT,_,,O
that,O,4,has,mark,_,,O
this,O,4,has,nsubj,_,,O
has,O,1,claim,ccomp,_,,O
no,O,6,value,det,_,,O
value,O,4,has,obj,_,,O
to,O,8,me,case,_,,O
me,O,6,value,nmod:to,_,,O
",",O,13,new,punct,_,,O
the,O,11,laptop,det,_,,O
laptop,O,13,new,nsubj,_,,O
was,O,13,new,cop,_,,O
new,O,4~1,has~claim,conj~ccomp,_,,O
anyway,O,13,new,advmod,_,,O
.,O,1,claim,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,2,engineers,det,_,,O
Apple,O,2,engineers,compound,_,,O
engineers,O,6,discovered,nsubj,_,,O
have,O,6,discovered,aux,_,,O
not,O,5,yet,advmod,_,,O
yet,O,6,discovered,advmod,_,,O
discovered,O,6,discovered,ROOT,_,,O
the,O,9,key,det,_,,O
delete,B-ASP,9,key,amod,_,del ##ete,AT-W\O-Path
key,I-ASP,6,discovered,obj,_,,AT-W\O-Path
.,O,6,discovered,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Skype,B-ASP,5,cool,nsubj,_,sky ##pe,AT-Head
is,O,5,cool,cop,_,,O
just,O,5,cool,advmod,_,,O
so,O,4,dang,advmod,_,,O
dang,O,5,cool,amod,_,dan ##g,O
cool,B-OP,5,cool,ROOT,_,,"0###[""OT"", ""nsubj"", ""ASP""]"
with,O,8,machine,case,_,,O
this,O,8,machine,det,_,,O
machine,O,5,cool,obl,_,,O
too,O,5,cool,advmod,_,,O
.,O,5,cool,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,buy,nsubj,_,,O
would,O,2,buy,aux,_,,O
buy,O,2,buy,ROOT,_,,O
this,O,5,top,det,_,,O
lap,O,5,top,compound,_,,O
top,O,2,buy,obj,_,,O
over,O,2,buy,advmod,_,,O
and,O,9,again,cc,_,,O
over,O,9,again,advmod,_,,O
again,O,2,buy,conj,_,,O
!,O,2,buy,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,6,laptop,nsubj,_,,O
is,O,6,laptop,cop,_,,O
not,O,6,laptop,advmod,_,,O
a,O,6,laptop,det,_,,O
serious,B-OP,6,laptop,amod,_,,"5###[""OT"", ""amod^-1"", ""*"", ""compound"", ""ASP""]"
gaming,B-ASP,6,laptop,compound,_,,AT-Head
laptop,O,6,laptop,ROOT,_,,O
or,O,11,machine,cc,_,,O
a,O,11,machine,det,_,,O
serious,B-OP,11,machine,amod,_,,OT-W\O-Path
media,O,11,machine,compound,_,,O
machine,O,6,laptop,conj,_,,O
;,O,6,laptop,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,recommend,nsubj,_,,O
would,O,3,recommend,aux,_,,O
definitely,O,3,recommend,advmod,_,,O
recommend,B-OP,3,recommend,ROOT,_,,OT-W\O-Path
checking,O,3,recommend,xcomp,_,,O
out,O,4,checking,compound:prt,_,,O
this,O,7,laptop,det,_,,O
laptop,O,4,checking,obj,_,,O
if,O,13,market,mark,_,,O
you,O,13,market,nsubj,_,,O
are,O,13,market,cop,_,,O
in,O,13,market,case,_,,O
the,O,13,market,det,_,,O
market,O,4~4,checking~checking,advcl:in~advcl:if,_,,O
for,O,15,one,case,_,,O
one,O,13,market,nmod:for,_,,O
.,O,3,recommend,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,3,thick,nsubj,_,,O
is,O,3,thick,cop,_,,O
really,O,3,thick,advmod,_,,O
thick,B-OP,3,thick,ROOT,_,,"6###[""OT"", ""obl"", ""ASP""]"
around,O,6,battery,case,_,,O
the,O,6,battery,det,_,,O
battery,B-ASP,3,thick,obl,_,,AT-Head
.,O,3,thick,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
As,O,3,Windows,case,_,,O
a,O,3,Windows,det,_,,O
die-hard,O,3,Windows,amod,_,die - hard,O
Windows,B-ASP,7,shunned,obl,_,,AT-W\O-Path
enthusiast,O,3,Windows,advmod,_,,O
",",O,7,shunned,punct,_,,O
I,O,7,shunned,nsubj,_,,O
shunned,O,7,shunned,ROOT,_,shu ##nne ##d,O
the,O,9,idea,det,_,,O
idea,O,7,shunned,obj,_,,O
of,O,12,Mac,case,_,,O
a,O,12,Mac,det,_,,O
Mac,O,9,idea,nmod:of,_,,O
until,O,15,point,case,_,,O
this,O,15,point,det,_,,O
point,O,7,shunned,obl,_,,O
.,O,7,shunned,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,wanted,nsubj,_,,O
really,O,2,wanted,advmod,_,,O
wanted,O,2,wanted,ROOT,_,,O
a,O,4,Mac,det,_,,O
Mac,O,2,wanted,obj,_,,O
over,O,7,pc,case,_,,O
a,O,7,pc,det,_,,O
pc,O,2,wanted,obl,_,,O
because,O,10,used,mark,_,,O
I,O,10,used,nsubj,_,,O
used,O,2,wanted,advcl:because,_,,O
a,O,12,Mac,det,_,,O
Mac,O,10,used,obj,_,,O
in,O,15,school,case,_,,O
high,O,15,school,amod,_,,O
school,O,10,used,obl,_,,O
.,O,2,wanted,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,bought,nsubj,_,,O
should,O,3,bought,aux,_,,O
have,O,3,bought,aux,_,,O
bought,O,3,bought,ROOT,_,,O
one,O,7,time,nummod,_,,O
a,O,7,time,det,_,,O
long,O,7,time,amod,_,,O
time,O,8,ago,obl:npmod,_,,O
ago,O,3,bought,advmod,_,,O
.,O,3,bought,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Added,O,0,Added,ROOT,_,,O
an,O,2,iMac,det,_,,O
iMac,O,0,Added,obj,_,im ##ac,O
about,O,5,years,case,_,,O
2,O,5,years,nummod,_,,O
years,O,6,later,obl:npmod,_,,O
later,O,0,Added,advmod,_,,O
.,O,0,Added,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Works,B-ASP,0,Works,ROOT,_,,AT-Head
well,B-OP,0,Works,advmod,_,,"0###[""OT"", ""advmod^-1"", ""ASP""]"
",",O,7,happy,punct,_,,O
and,O,7,happy,cc,_,,O
I,O,7,happy,nsubj,_,,O
am,O,7,happy,cop,_,,O
extremely,O,7,happy,advmod,_,,O
happy,B-OP,0,Works,conj,_,,"0###[""OT"", ""conj^-1"", ""ASP""]"
to,O,10,back,mark,_,,O
be,O,10,back,cop,_,,O
back,O,7,happy,advcl:to,_,,O
to,O,14,OS,case,_,,O
an,O,14,OS,det,_,,O
apple,B-ASP,14,OS,amod,_,,AT-W\O-Path
OS,I-ASP,10,back,obl,_,,AT-W\O-Path
.,O,0,Works,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,4,recommendation,nsubj,_,,O
's,O,4,recommendation,cop,_,' s,O
not,O,4,recommendation,advmod,_,,O
a,O,4,recommendation,det,_,,O
recommendation,O,4,recommendation,ROOT,_,,O
",",O,4,recommendation,punct,_,,O
it,O,9,plea,nsubj,_,,O
',O,9,plea,punct,_,,O
a,O,9,plea,det,_,,O
plea,O,4,recommendation,parataxis,_,,O
.,O,4,recommendation,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,love,nsubj,_,,O
love,B-OP,1,love,ROOT,_,,OT-W\O-Path
the,O,6,Pro,det,_,,O
15,O,5,MacBook,nummod,_,,O
"""",O,5,MacBook,punct,_,,O
MacBook,O,6,Pro,compound,_,mac ##book,O
Pro,O,1,love,obj,_,,O
.,O,1,love,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Have,O,2,regretted,aux,_,,O
n't,O,2,regretted,advmod,_,n ' t,O
regretted,O,2,regretted,ROOT,_,,O
it,O,2,regretted,obj,_,,O
one,O,5,bit,nummod,_,,O
bit,O,2,regretted,obl:npmod,_,,O
.,O,2,regretted,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
There,O,1,are,expl,_,,O
are,O,1,are,ROOT,_,,O
several,O,3,programs,amod,_,,O
programs,B-ASP,1,are,nsubj,_,,AT-W\O-Path
for,O,25~8~19,management~use~music,case~case~case,_,,O
school,O,8,use,compound,_,,O
or,O,7,office,cc,_,,O
office,O,8~5,use~school,compound~conj,_,,O
use,O,3,programs,nmod:for,_,,O
(,O,10,Pages,punct,_,,O
Pages,O,8,use,parataxis,_,,O
",",O,12,Numbers,punct,_,,O
Numbers,O,10~8,Pages~use,conj~parataxis,_,,O
",",O,14,Keynote,punct,_,,O
Keynote,O,8~10,use~Pages,parataxis~conj,_,,O
",",O,16,etc.,punct,_,,O
etc.,O,8~10,use~Pages,parataxis~conj,_,etc .,O
),O,10,Pages,punct,_,,O
",",O,19,music,punct,_,,O
music,O,8~3,use~programs,conj~nmod:for,_,,O
(,O,21,Garageband,punct,_,,O
Garageband,B-ASP,19,music,appos,_,garage ##band,AT-W\O-Path
),O,21,Garageband,punct,_,,O
",",O,25,management,punct,_,,O
photo,O,25,management,compound,_,,O
management,O,8~3,use~programs,conj~nmod:for,_,,O
(,O,27,Photo,punct,_,,O
Photo,B-ASP,8,use,parataxis,_,,AT-W\O-Path
Booth,I-ASP,27,Photo,flat,_,,AT-W\O-Path
",",O,27,Photo,punct,_,,O
iPhoto,B-ASP,27,Photo,flat,_,ip ##hot ##o,AT-W\O-Path
),O,27,Photo,punct,_,,O
",",O,8,use,punct,_,,O
video-editing,O,3,programs,acl,_,video - editing,O
or,O,35,movie-making,cc,_,,O
movie-making,O,33~3,video-editing~programs,conj~acl,_,movie - making,O
(,O,37,iMovie,punct,_,,O
iMovie,B-ASP,35,movie-making,obj,_,im ##ov ##ie,AT-W\O-Path
),O,37,iMovie,punct,_,,O
",",O,40,etc,punct,_,,O
etc,O,1,are,conj,_,,O
.,O,1,are,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,have,nsubj,_,,O
have,O,1,have,ROOT,_,,O
nothing,B-OP,1,have,obj,_,,OT-W\O-Path
to,I-OP,4,regret,mark,_,,OT-W\O-Path
regret,I-OP,2,nothing,acl:to,_,,OT-W\O-Path
from,O,8,product,case,_,,O
this,O,8,product,det,_,,O
new,O,8,product,amod,_,,O
product,O,4,regret,obl,_,,O
.,O,1,have,punct,_,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Not,O,2,fancy,advmod,_,,O
super,O,2,fancy,advmod,_,,O
