TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
seems,O,1,works,conj,VBZ,
to,O,10,run,aux,TO,
run,O,8,seems,xcomp,VB,
pretty,O,12,well,advmod,RB,
well,B-OP,10,run,advmod,RB,
.,O,8,seems,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,bought,nsubj,PRP,
also,O,2,bought,advmod,RB,
bought,O,2,bought,ROOT,VBD,
one,O,2,bought,dobj,CD,
for,O,2,bought,dative,IN,
my,O,6,wife,poss,PRP$,
wife,O,4,for,pobj,NN,
",",O,2,bought,punct,",",
and,O,2,bought,cc,CC,
3,O,2,bought,conj,CD,
for,O,9,3,prep,IN,
my,O,12,office,poss,PRP$,
office,O,10,for,pobj,NN,
reltodomainb,O,10,for,pobj,NN,
.,O,2,bought,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,system,det,DT,
system,O,2,is,nsubj,NN,
reltodomainb,O,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
not,B-OP,2,is,neg,RB,
worth,I-OP,2,is,acomp,JJ,
the,O,6,money,det,DT,
money,O,4,worth,npadvmod,NN,
or,O,6,money,cc,CC,
trouble,O,6,money,conj,NN,
reltodomainb,O,6,money,conj,NN,
trying,O,2,is,advcl,VBG,
to,O,11,get,aux,TO,
get,O,9,trying,xcomp,VB,
it,O,13,fix,nsubj,PRP,
fix,O,11,get,ccomp,NN,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
no,O,2,disk,det,DT,
installation,B-ASP,2,disk,compound,NN,
reltodomainb,O,2,disk,compound,NN,
disk,I-ASP,7,included,nsubjpass,NN,
reltodomaini,O,7,included,nsubjpass,NN,
(,I-ASP,2,disk,punct,-LRB-,
dvd,I-ASP,2,disk,appos,NNP,
reltodomainb,O,2,disk,appos,NNP,
),I-ASP,2,disk,punct,-RRB-,
is,O,7,included,auxpass,VBZ,
included,O,7,included,ROOT,VBN,
.,O,7,included,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,say,nsubj,PRP,
would,O,2,say,aux,MD,
say,O,2,say,ROOT,VB,
if,O,5,want,mark,IN,
you,O,5,want,nsubj,PRP,
want,O,12,be,advcl,VBP,
to,O,7,buy,aux,TO,
buy,O,5,want,xcomp,VB,
one,O,7,buy,dobj,CD,
of,O,8,one,prep,IN,
these,O,11,machines,det,DT,
machines,O,9,of,pobj,NNS,
reltodomainb,O,9,of,pobj,NNS,
be,O,2,say,ccomp,VB,
careful,O,12,be,acomp,JJ,
.,O,2,say,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
that,O,1,included,nsubj,DT,
included,O,1,included,ROOT,VBD,
the,O,7,software,det,DT,
extra,O,7,software,amod,JJ,
sony,B-ASP,7,software,compound,NNP,
reltodomainb,O,7,software,compound,NNP,
sonic,I-ASP,6,Stage,compound,NNP,
reltodomaini,O,6,Stage,compound,NNP,
stage,I-ASP,7,software,compound,NNP,
reltodomaini,O,7,software,compound,NNP,
software,I-ASP,1,included,dobj,NN,
reltodomaini,O,1,included,dobj,NN,
",",O,7,software,punct,",",
the,O,10,speakers,det,DT,
speakers,B-ASP,7,software,conj,NNS,
reltodomainb,O,7,software,conj,NNS,
and,O,10,speakers,cc,CC,
the,O,13,subwoofer,det,DT,
subwoofer,B-ASP,10,speakers,conj,NN,sub ##wo ##of ##er
i,O,15,got,nsubj,PRP,
got,O,13,subwoofer,relcl,VBD,
(,O,18,WAS,punct,-LRB-,
that,O,18,WAS,nsubj,DT,
was,O,7,software,parataxis,VBD,
worth,B-OP,18,WAS,acomp,JJ,
the,O,21,money,det,DT,
money,O,19,worth,npadvmod,NN,
),O,18,WAS,punct,-RRB-,
",",O,7,software,punct,",",
the,O,26,mouse,det,DT,
bluetooth,O,26,mouse,compound,NN,blue ##tooth
reltodomainb,O,26,mouse,compound,NN,blue ##tooth
mouse,O,7,software,appos,NN,
reltodomaini,O,7,software,appos,NN,
for,O,26,mouse,prep,IN,
my,O,32,computer,poss,PRP$,
supposedly,O,31,enabled,advmod,RB,
bluetooth,O,31,enabled,npadvmod,NNP,blue ##tooth
reltodomainb,O,31,enabled,npadvmod,NNP,blue ##tooth
enabled,O,32,computer,amod,NNP,
computer,O,27,for,pobj,NN,
reltodomainb,O,27,for,pobj,NN,
",",O,26,mouse,punct,",",
the,O,37,battery,det,DT,
extended,B-ASP,37,battery,amod,JJ,
life,I-ASP,37,battery,compound,NN,
reltodomainb,O,37,battery,compound,NN,
battery,I-ASP,26,mouse,conj,NN,
reltodomaini,O,26,mouse,conj,NN,
and,O,37,battery,cc,CC,
the,O,41,port,det,DT,
docking,B-ASP,41,port,compound,NN,
port,I-ASP,37,battery,conj,NN,
.,O,1,included,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,4,bought,nsubj,PRP,
had,O,3,course,aux,VBD,
of,O,3,course,advmod,RB,
course,O,4,bought,advmod,NN,
bought,O,4,bought,ROOT,VBN,
a,O,8,warranty,det,DT,
3,B-ASP,7,year,nummod,CD,
year,I-ASP,8,warranty,compound,NN,
warranty,I-ASP,4,bought,dobj,NN,warrant ##y
",",I-ASP,4,bought,punct,",",
so,O,4,bought,cc,RB,
i,O,12,sent,nsubj,PRP,
sent,O,4,bought,conj,VBD,
it,O,12,sent,dobj,PRP,
in,O,12,sent,prt,RP,
to,O,17,replaced,aux,TO,
be,O,17,replaced,auxpass,VB,
replaced,O,12,sent,advcl,VBN,
and,O,17,replaced,cc,CC,
(,O,27,is,punct,-LRB-,
almost,O,21,2,advmod,RB,
2,O,22,months,nummod,CD,
months,O,23,later,npadvmod,NNS,
later,O,27,is,advmod,RB,
),O,27,is,punct,-RRB-,
the,O,26,dv4,det,DT,
dv4,O,27,is,nsubj,NN,d ##v ##4
is,O,27,is,ROOT,VBZ,
what,O,30,sent,dative,WP,
the,O,30,sent,nsubj,DT,
sent,O,27,is,ccomp,VBD,
me,O,30,sent,dobj,PRP,
as,O,30,sent,prep,IN,
a,O,34,replacement,det,DT,
replacement,O,32,as,pobj,NN,
.,O,27,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,throw,nsubj,PRP,
can,O,2,throw,aux,MD,
throw,O,2,throw,ROOT,VB,
anything,O,2,throw,dobj,NN,
at,O,2,throw,prep,IN,
it,O,4,at,pobj,PRP,
(,O,2,throw,punct,-LRB-,
and,O,2,throw,cc,CC,
i,O,9,do,nsubj,PRP,
do,O,2,throw,conj,VBP,
),O,9,do,punct,-RRB-,
",",O,2,throw,punct,",",
pictures,O,2,throw,npadvmod,NNS,
reltodomainb,O,2,throw,npadvmod,NNS,
",",O,12,Pictures,punct,",",
video,O,15,editing,compound,NN,
editing,O,12,Pictures,conj,NN,
",",O,15,editing,punct,",",
schoolwork,O,12,Pictures,appos,NN,school ##work
.,O,2,throw,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,hate,nsubj,PRP,
hate,B-OP,1,hate,ROOT,VBP,
the,O,4,screen,det,DT,
display,B-ASP,4,screen,compound,NN,
reltodomainb,O,4,screen,compound,NN,
screen,I-ASP,1,hate,dobj,NN,
reltodomaini,O,1,hate,dobj,NN,
and,O,1,hate,cc,CC,
i,O,8,done,nsubj,PRP,
have,O,8,done,aux,VBP,
done,O,1,hate,conj,VBN,
everything,O,8,done,dobj,NN,
i,O,12,do,nsubj,PRP,
could,O,12,do,aux,MD,
do,O,9,everything,relcl,VB,
the,O,14,change,det,DT,
change,O,12,do,dobj,NN,
it,O,12,do,dobj,PRP,
.,O,8,done,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
my,O,1,problem,poss,PRP$,
problem,B-OP,2,was,nsubj,NN,
reltodomainb,O,2,was,nsubj,NN,
was,O,2,was,ROOT,VBD,
with,O,2,was,prep,IN,
dell,B-ASP,6,Service,compound,NNP,
reltodomainb,O,6,Service,compound,NNP,
customer,I-ASP,6,Service,compound,NNP,
reltodomaini,O,6,Service,compound,NNP,
service,I-ASP,3,with,pobj,NNP,
reltodomaini,O,3,with,pobj,NNP,
.,O,2,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
back,O,2,goes,advmod,RB,
she,O,2,goes,nsubj,PRP,
goes,O,2,goes,ROOT,VBZ,
!,O,2,goes,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,'s,nsubj,PRP,
's,O,1,'s,ROOT,VBZ,' s
the,O,3,inside,det,DT,
inside,O,1,'s,attr,NN,
reltodomainb,O,1,'s,attr,NN,
that,O,5,is,nsubj,WDT,
is,O,3,inside,relcl,VBZ,
truly,O,7,wonderful,advmod,RB,
wonderful,B-OP,5,is,acomp,JJ,
.,O,1,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
supplied,B-ASP,1,software,amod,VBN,
software,I-ASP,1,software,ROOT,NN,
reltodomainb,O,1,software,ROOT,NN,
:,O,1,software,punct,:,
the,O,4,software,det,DT,
software,B-ASP,12,welcomed,nsubjpass,NN,
reltodomainb,O,12,welcomed,nsubjpass,NN,
that,O,6,comes,nsubj,WDT,
comes,O,4,software,relcl,VBZ,
with,O,6,comes,prep,IN,
this,O,9,machine,det,DT,
machine,O,7,with,pobj,NN,
reltodomainb,O,7,with,pobj,NN,
is,O,12,welcomed,auxpass,VBZ,
greatly,B-OP,12,welcomed,advmod,RB,
welcomed,I-OP,12,welcomed,ROOT,VBN,
compared,O,12,welcomed,prep,VBN,
to,O,13,compared,prep,IN,
what,O,18,with,pobj,WP,
windows,B-ASP,17,comes,nsubj,NNP,
reltodomainb,O,17,comes,nsubj,NNP,
comes,O,14,to,pcomp,VBZ,
with,O,17,comes,prep,IN,
.,O,12,welcomed,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
overall,O,2,'s,advmod,RB,
it,O,2,'s,nsubj,PRP,
's,O,2,'s,ROOT,VBZ,' s
an,O,5,product,det,DT,
amazing,B-OP,5,product,amod,JJ,
product,O,2,'s,attr,NN,
reltodomainb,O,2,'s,attr,NN,
",",O,5,product,punct,",",
5,B-OP,8,stars,nummod,CD,
stars,I-OP,5,product,appos,NNS,
reltodomainb,O,5,product,appos,NNS,
!,O,2,'s,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,shop,det,DT,
shop,O,4,push,nsubj,NN,
reltodomainb,O,4,push,nsubj,NN,
will,O,4,push,aux,MD,
definitely,O,4,push,advmod,RB,
push,O,4,push,ROOT,VB,
the,O,6,problem,det,DT,
problem,O,4,push,dobj,NN,
reltodomainb,O,4,push,dobj,NN,
to,O,4,push,prep,IN,
the,O,10,center,det,DT,
service,B-ASP,10,center,compound,NN,
center,I-ASP,7,to,pobj,NN,
.,O,4,push,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
before,O,3,reloaded,advmod,RB,
",",O,3,reloaded,punct,",",
i,O,3,reloaded,nsubj,PRP,
reloaded,O,3,reloaded,ROOT,VBD,re ##loaded
with,O,3,reloaded,prep,IN,
windows,O,7,Ultimate,nmod,NNP,
reltodomainb,O,7,Ultimate,nmod,NNP,
7,O,5,Windows,nummod,CD,
ultimate,O,4,with,pobj,NNP,
and,O,3,reloaded,cc,CC,
used,O,3,reloaded,conj,VBD,
only,O,13,drivers,advmod,RB,
the,O,13,drivers,det,DT,
downloaded,O,13,drivers,amod,VBN,
drivers,B-ASP,9,used,dobj,NNS,
reltodomainb,O,9,used,dobj,NNS,
from,O,13,drivers,prep,IN,
acer,O,17,site,poss,NNP,ace ##r
's,O,15,Acer,case,POS,' s
site,O,14,from,pobj,NN,
.,O,3,reloaded,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,love,nsubj,PRP,
love,B-OP,1,love,ROOT,VBP,
apple,O,1,love,dobj,NN,
reltodomainb,O,1,love,dobj,NN,
but,O,1,love,cc,CC,
unlike,O,1,love,conj,IN,
others,O,4,unlike,pobj,NNS,
that,O,9,prevent,nsubj,WDT,
does,O,9,prevent,aux,VBZ,
not,O,9,prevent,neg,RB,
prevent,O,5,others,relcl,VB,
me,O,9,prevent,dobj,PRP,
to,O,13,be,aux,TO,
not,O,13,be,neg,RB,
be,O,9,prevent,advcl,VB,
honest,O,13,be,acomp,JJ,
about,O,14,honest,prep,IN,
how,O,18,like,advmod,WRB,
i,O,18,like,nsubj,PRP,
like,O,15,about,pcomp,VBP,
it,O,18,like,dobj,PRP,
and,O,18,like,cc,CC,
if,O,23,good,mark,IN,
its,O,23,good,poss,PRP$,
good,O,18,like,conj,JJ,
or,O,18,like,cc,CC,
not,O,18,like,conj,RB,
.,O,1,love,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
though,O,2,get,mark,IN,
you,O,2,get,nsubj,PRP,
get,O,11,get,advcl,VBP,
a,O,5,person,det,DT,
polite,O,5,person,amod,JJ,
person,O,2,get,dobj,NN,
",",O,11,get,punct,",",
you,O,11,get,nsubj,PRP,
often,O,11,get,advmod,RB,
don,O,10,t,compound,VBP,
t,O,11,get,nsubj,NN,
get,O,11,get,ROOT,VB,
a,O,13,solution,det,DT,
solution,O,11,get,dobj,NN,
reltodomainb,O,11,get,dobj,NN,
.,O,11,get,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,was,nsubj,PRP,
was,O,1,was,ROOT,VBD,
also,O,1,was,advmod,RB,
cheaper,B-OP,1,was,acomp,JJR,
than,O,3,cheaper,prep,IN,
the,O,6,Pro,det,DT,
pro,O,4,than,pobj,NNP,
reltodomainb,O,4,than,pobj,NNP,
which,O,8,made,nsubj,WDT,
made,O,6,Pro,relcl,VBD,
it,O,11,more,nsubj,PRP,
even,O,11,more,advmod,RB,
more,O,12,appealing,advmod,RBR,
appealing,B-OP,8,made,ccomp,JJ,
to,O,12,appealing,prep,IN,
me,O,13,to,pobj,PRP,
.,O,1,was,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,2,GB,det,DT,
2,B-ASP,2,GB,nummod,CD,
gb,I-ASP,5,is,nsubj,NN,
reltodomainb,O,5,is,nsubj,NN,
of,I-ASP,2,GB,prep,IN,
ram,I-ASP,3,of,pobj,NNP,
reltodomainb,O,3,of,pobj,NNP,
is,O,5,is,ROOT,VBZ,
plenty,B-OP,5,is,acomp,JJ,
",",O,5,is,punct,",",
able,B-OP,5,is,acomp,JJ,
to,O,10,run,aux,TO,
run,O,8,able,xcomp,VB,
windows,B-ASP,10,run,dobj,NNP,
reltodomainb,O,10,run,dobj,NNP,
7,I-ASP,11,Windows,nummod,CD,
and,O,11,Windows,cc,CC,
at,O,15,least,advmod,IN,
least,O,16,2,advmod,JJS,
2,O,20,programs,nummod,CD,
or,O,16,2,cc,CC,
3,O,16,2,conj,CD,
other,O,20,programs,amod,JJ,
programs,B-ASP,11,Windows,conj,NNS,
reltodomainb,O,11,Windows,conj,NNS,
with,O,20,programs,prep,IN,
next,O,21,with,pcomp,JJ,
to,O,22,next,prep,IN,
no,O,25,slowdown,det,DT,
slowdown,O,23,to,pobj,NN,slow ##down
.,O,5,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
then,O,12,went,advmod,RB,
",",O,12,went,punct,",",
one,O,3,month,nummod,CD,
month,O,7,expired,npadvmod,NN,
after,O,7,expired,mark,IN,
the,O,6,warranty,det,DT,
warranty,B-ASP,7,expired,nsubj,NN,warrant ##y
expired,O,12,went,advcl,VBD,
",",O,12,went,punct,",",
the,O,11,charger,det,DT,
replacement,B-ASP,11,charger,compound,NN,
reltodomainb,O,11,charger,compound,NN,
charger,I-ASP,12,went,nsubj,NN,charge ##r
reltodomaini,O,12,went,nsubj,NN,charge ##r
went,O,12,went,ROOT,VBD,
.,O,12,went,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,cover,det,DT,
cover,B-ASP,7,came,nsubj,NN,
reltodomainb,O,7,came,nsubj,NN,
for,I-ASP,1,cover,prep,IN,
the,I-ASP,5,drive,det,DT,
dvd,I-ASP,5,drive,compound,NN,
reltodomainb,O,5,drive,compound,NN,
drive,I-ASP,2,for,pobj,NN,
reltodomaini,O,2,for,pobj,NN,
soon,O,7,came,advmod,RB,
came,O,7,came,ROOT,VBD,
off,O,7,came,prt,RP,
",",O,7,came,punct,",",
too,O,7,came,advmod,RB,
--,O,7,came,punct,:,- -
a,O,13,mark,det,DT,
mark,O,1,cover,appos,NN,
of,O,13,mark,prep,IN,
poor,B-OP,17,quality,amod,JJ,
construction,B-ASP,17,quality,compound,NN,
reltodomainb,O,17,quality,compound,NN,
quality,I-ASP,14,of,pobj,NN,
reltodomaini,O,14,of,pobj,NN,
.,O,7,came,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,1,month,det,DT,
month,O,4,ago,npadvmod,NN,
or,O,3,so,cc,CC,
so,O,1,month,nummod,RB,
ago,O,10,died,advmod,RB,
",",O,10,died,punct,",",
the,O,8,motherboard,det,DT,
freaking,B-OP,8,motherboard,compound,JJ,
reltodomainb,O,8,motherboard,compound,JJ,
motherboard,B-ASP,10,died,nsubj,NN,mother ##board
reltodomaini,O,10,died,nsubj,NN,mother ##board
just,O,10,died,advmod,RB,
died,B-OP,10,died,ROOT,VBD,
.,O,10,died,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
dell,O,1,Latitude,compound,NNP,
latitude,O,2,d620,compound,NNP,
d620,O,3,is,nsubj,NN,d ##6 ##20
is,O,3,is,ROOT,VBZ,
not,O,3,is,neg,RB,
a,O,7,machine,det,DT,
reliable,O,7,machine,amod,JJ,
machine,O,3,is,attr,NN,
reltodomainb,O,3,is,attr,NN,
.,O,3,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,price,det,DT,
price,B-ASP,2,is,nsubj,NN,
reltodomainb,O,2,is,nsubj,NN,
is,O,2,is,ROOT,VBZ,
200,O,4,dollars,nummod,CD,
dollars,O,5,down,npadvmod,NNS,
down,O,2,is,advmod,RB,
.,O,2,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,1,design,det,DT,
design,B-ASP,2,is,nsubj,NN,
reltodomainb,O,2,is,nsubj,NN,
is,O,6,is,ccomp,VBZ,
awesome,B-OP,2,is,acomp,JJ,
",",O,6,is,punct,",",
quality,B-ASP,6,is,nsubj,NN,
reltodomainb,O,6,is,nsubj,NN,
is,O,6,is,ROOT,VBZ,
unprecedented,B-OP,6,is,acomp,JJ,
.,O,6,is,punct,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
but,O,3,makes,cc,CC,
