TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,AUX_TASK
_,_,_,_,_,_,_
If,O,_,_,_,_,,O
you,O,3,looking,ACT-arg,PRP,,O
're,O,_,_,_,_,' re,O
looking,O,13,go,COND,VBG,,O
for,O,_,_,_,_,,O
a,O,_,_,_,_,,O
great,B-OP,7,meal,RSTR,JJ,,"7###[""OT"", ""RSTR^-1"", ""ASP""]"
meal,B-ASP,3,looking,PAT-arg,NN,,AT-Head
at,O,_,_,_,_,,O
a,O,_,_,_,_,,O
decent,B-OP,11,price,RSTR,JJ,,"11###[""OT"", ""RSTR^-1"", ""ASP""]"
price,B-ASP,3,looking,MANN,NN,,AT-Head
",",O,_,_,_,_,,O
go,O,13,go,ROOT,VB,,O
to,O,_,_,_,_,,O
Del,O,13,go,DIR3-arg,NNP,,O
Frisco,O,13,go,DIR3-arg,NNP,fr ##is ##co,O
's,O,_,_,_,_,' s,O
!,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,took,ACT-arg,PRP,,O
took,O,10~1,and~took,CONJ.member~ROOT,VBD,,O
one,O,3,bite,RSTR,CD,,O
bite,O,1,took,PAT-arg,NN,,O
from,O,_,_,_,_,,O
the,O,_,_,_,_,,O
$,O,8,salmon,RSTR,$,,O
24,O,6,$,RSTR,CD,,O
salmon,B-ASP,1,took,ORIG-arg,NN,,AT-W\O-Path
",",O,_,_,_,_,,O
and,O,_,_,_,CC,,O
I,O,25,tasted,ACT-arg,PRP,,O
have,O,_,_,_,_,,O
never,O,25,tasted,TWHEN,RB,,O
",",O,_,_,_,_,,O
in,O,_,_,_,_,,O
the,O,_,_,_,_,,O
17,O,18,years,RSTR,CD,,O
years,O,25,tasted,TWHEN,NNS,,O
I,O,25,tasted,ACT-arg,PRP,,O
have,O,_,_,_,_,,O
been,O,_,_,_,_,,O
going,O,_,_,_,_,,O
to,O,_,_,_,_,,O
restaurants,O,25,tasted,ACT-arg,NNS,,O
tasted,O,10~25,and~tasted,CONJ.member~ROOT,VBD,,O
salmon,O,25,tasted,PAT-arg,NN,,O
as,O,_,_,_,_,,O
fishy,B-OP,25~33,tasted~and,EFF-arg~CONJ.member,JJ,fish ##y,OT-W\O-Path
",",O,_,_,_,_,,O
as,O,_,_,_,_,,O
dry,B-OP,33~26,and~salmon,CONJ.member~RSTR,JJ,,OT-W\O-Path
",",O,_,_,_,_,,O
and,O,_,_,_,CC,,O
as,O,_,_,_,_,,O
bland,B-OP,26~33,salmon~and,RSTR~CONJ.member,NN,,OT-W\O-Path
as,O,_,_,_,_,,O
the,O,_,_,_,_,,O
one,O,35,bland,CPR,CD,,O
in,O,_,_,_,_,,O
Flatbush,O,41,Farms,NE,NNP,flat ##bush,O
Farms,O,38,one,LOC,NNPS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,,O
menu,B-ASP,2,is,ACT-arg,NN,,AT-Head
is,O,5~2,-~is,APPS.member~ROOT,VBZ,,O
very,O,4,limited,EXT,RB,,O
limited,B-OP,2,is,PAT-arg,VBN,,"1###[""OT"", ""PAT-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
-,O,_,_,_,:,,O
i,O,7,think,ACT-arg,PRP,,O
think,O,5~7,-~think,APPS.member~ROOT,VBP,,O
we,O,9,counted,ACT-arg,PRP,,O
counted,O,7,think,EFF-arg,VBD,,O
4,O,13~11,entrees~or,RSTR~DISJ.member,CD,,O
or,O,_,_,_,CC,,O
5,O,11~13,or~entrees,DISJ.member~RSTR,CD,,O
entrees,B-ASP,9,counted,PAT-arg,NNS,en ##tree ##s,AT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Great,B-OP,2,Shabu,RSTR,NNP,,OT-W\O-Path
Shabu,B-ASP,2,Shabu,RSTR,NNP,sha ##bu,O
Shabu,I-ASP,2,Shabu,ROOT,NNP,sha ##bu,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
From,O,_,_,_,_,,O
the,O,_,_,_,_,,O
erbazzone,B-ASP,3,emiliana,RSTR,NN,er ##ba ##zzo ##ne,AT-W\O-Path
emiliana,I-ASP,4~19,to~handled,OPER.member~CPR,NN,emilia ##na,AT-W\O-Path
to,O,_,_,_,TO,,O
the,O,_,_,_,_,,O
mostarda,B-ASP,19~4,handled~to,PAT-arg~OPER.member,NN,most ##ard ##a,AT-W\O-Path
on,I-ASP,_,_,_,_,,AT-W\O-Path
the,I-ASP,_,_,_,_,,AT-W\O-Path
cheese,I-ASP,10,plate,RSTR,NN,,AT-W\O-Path
plate,I-ASP,3~6,emiliana~mostarda,LOC~LOC,NN,,AT-W\O-Path
",",O,_,_,_,_,,O
the,O,_,_,_,_,,O
dishes,B-ASP,19,handled,PAT-arg,NNS,,AT-W\O-Path
at,O,_,_,_,_,,O
this,O,16,restaurant,RSTR,DT,,O
restaurant,O,13,dishes,LOC,NN,,O
are,O,_,_,_,_,,O
all,O,19,handled,COMPL,DT,,O
handled,O,19,handled,ROOT,VBN,,O
with,O,_,_,_,_,,O
delicate,B-OP,22,care,RSTR,JJ,,OT-W\O-Path
care,O,19,handled,MANN,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,_,_,_,_,,O
you,O,2,'re,ACT-arg,PRP,,O
're,O,16~11,be~encounter,COND~COND,VBP,' re,O
not,O,2,'re,RHEM,RB,,O
familiar,O,2,'re,PAT-arg,JJ,,O
with,O,_,_,_,_,,O
the,O,_,_,_,_,,O
cuisine,B-ASP,4,familiar,PAT-arg,NN,,AT-W\O-Path
",",O,_,_,_,_,,O
you,O,19~16~11,bring~be~encounter,ACT-arg~ACT-arg~ACT-arg,PRP,,O
may,O,_,_,_,_,,O
encounter,O,15~11,and~encounter,CONJ.member~ROOT,VB,,O
problems,O,11,encounter,PAT-arg,NNS,,O
ordering,O,12,problems,RSTR,VBG,,O
here,O,13,ordering,LOC,RB,,O
and,O,_,_,_,CC,,O
be,O,15~16,and~be,CONJ.member~ROOT,VB,,O
sure,O,16,be,PAT-arg,JJ,,O
to,O,_,_,_,_,,O
bring,O,17,sure,PAT-arg,VB,,O
plenty,O,19,bring,PAT-arg,NN,,O
of,O,_,_,_,_,,O
cash,O,20,plenty,MAT,NN,,O
with,O,_,_,_,_,,O
you,O,19,bring,ACMP,PRP,,O
as,O,_,_,_,_,,O
they,O,29,accept,ACT-arg,PRP,,O
do,O,_,_,_,_,,O
n't,O,29,accept,RHEM,RB,n ' t,O
accept,O,19,bring,CNCS,VB,,O
credit,O,31,cards,RSTR,NN,,O
cards,O,29,accept,PAT-arg,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
At,O,_,_,_,_,,O
6:30,O,4,were,TWHEN,CD,6 : 30,O
",",O,_,_,_,_,,O
we,O,4,were,ACT-arg,PRP,,O
were,O,4,were,ROOT,VBD,,O
the,O,_,_,_,_,,O
third,O,7,party,RSTR,JJ,,O
party,O,4,were,PAT-arg,NN,,O
there,O,4,were,LOC,RB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,,O
food,B-ASP,2,is,ACT-arg,NN,,AT-Head
is,O,4~2,and~is,CONJ.member~ROOT,VBZ,,O
great,B-OP,2,is,PAT-arg,JJ,,"1###[""OT"", ""PAT-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
and,O,_,_,_,CC,,O
they,O,6,have,ACT-arg,PRP,,O
have,O,4~6,and~have,CONJ.member~ROOT,VBP,,O
a,O,_,_,_,_,,O
good,B-OP,9,selecion,RSTR,JJ,,"9###[""OT"", ""RSTR^-1"", ""ASP""]"
selecion,B-ASP,6,have,PAT-arg,NN,se ##le ##cion,AT-Head
of,I-ASP,_,_,_,_,,AT-Secondary
wines,I-ASP,9,selecion,APP,NNS,,AT-Secondary
at,O,_,_,_,_,,O
reasonable,B-OP,14,prices,RSTR,JJ,,"14###[""OT"", ""RSTR^-1"", ""ASP""]"
prices,B-ASP,9,selecion,EXT,NNS,,AT-Head
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,been,ACT-arg,PRP,,O
've,O,_,_,_,_,' ve,O
been,O,8~2,and~been,CONJ.member~ROOT,VBN,,O
there,O,2,been,LOC-arg,RB,,O
a,O,_,_,_,_,,O
few,O,6,times,EXT,JJ,,O
times,O,2,been,THO,NNS,,O
",",O,_,_,_,_,,O
and,O,_,_,_,CC,,O
I,O,13~11,sitting~end,ACT-arg~ACT-arg,PRP,,O
usually,O,11,end,THO,RB,,O
end,O,8~11,and~end,CONJ.member~ROOT,VBP,,O
up,O,_,_,_,_,,O
sitting,O,11,end,MANN-arg,VBG,,O
next,O,_,_,_,_,,O
to,O,_,_,_,_,,O
some,O,19,people,RSTR,DT,,O
pretty,O,18,odd,EXT,RB,,O
odd,O,19,people,RSTR,JJ,,O
people,O,13,sitting,LOC-arg,NNS,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,1,ate,ACT-arg,PRP,,O
ate,O,1,ate,ROOT,VBD,,O
out,O,_,_,_,_,,O
in,O,_,_,_,_,,O
the,O,_,_,_,_,,O
back,B-ASP,6,patio,RSTR,JJ,,AT-W\O-Path
patio,I-ASP,1,ate,LOC,NN,,AT-W\O-Path
",",O,_,_,_,_,,O
which,O,9,is,ACT-arg,WDT,,O
is,O,1,ate,DESCR,VBZ,,O
worth,B-OP,9,is,PAT-arg,JJ,,OT-W\O-Path
it,O,10,worth,PAT-arg,PRP,,O
as,O,_,_,_,_,,O
it,O,14,'s,ACT-arg,PRP,,O
's,O,9~16,is~and,CAUS~CONJ.member,VBZ,' s,O
cool,B-OP,14,'s,PAT-arg,JJ,,OT-W\O-Path
and,O,_,_,_,CC,,O
the,O,_,_,_,_,,O
music,B-ASP,20,hear,PAT-arg,NN,,AT-W\O-Path
is,O,_,_,_,_,,O
hear,O,16~9,and~is,CONJ.member~CAUS,VBN,,O
well,B-OP,22,there,EXT,RB,,OT-W\O-Path
there,O,20,hear,LOC,RB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
BE,O,0,BE,ROOT,VB,,O
CAREFUL,O,0,BE,PAT-arg,VB,,O
before,O,_,_,_,_,,O
you,O,4,request,ACT-arg,PRP,,O
request,O,0,BE,TWHEN,VBP,,O
extra,O,6,spice,RSTR,JJ,,O
spice,B-ASP,4,request,PAT-arg,NN,,AT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,have,ACT-arg,PRP,,O
just,O,2,have,ATT,RB,,O
have,O,2,have,ROOT,VBP,,O
nothing,O,2,have,PAT-arg,NN,,O
to,O,_,_,_,_,,O
say,O,3,nothing,RSTR,VB,,O
about,O,_,_,_,_,,O
this,O,8,place,RSTR,DT,,O
place,O,5,say,PAT-arg,NN,,O
that,O,10,is,ACT-arg,WDT,,O
is,O,8,place,RSTR,VBZ,,O
negative,O,10,is,PAT-arg,JJ,,O
except,O,_,_,_,_,,O
that,O,_,_,_,_,,O
it,O,15,'s,ACT-arg,PRP,,O
's,O,3~22,nothing~but,RESTR~ADVS.member,VBZ,' s,O
not,O,15,'s,RHEM,RB,,O
a,O,_,_,_,_,,O
cheap,B-OP,19,night,RSTR,JJ,,OT-W\O-Path
night,O,15,'s,PAT-arg,NN,,O
out,O,_,_,_,_,,O
...,O,_,_,_,_,. . .,O
but,O,_,_,_,CC,,O
it,O,24,'s,ACT-arg,PRP,,O
's,O,22~3,but~nothing,ADVS.member~RSTR,VBZ,' s,O
SO,O,_,_,_,_,,O
worth,B-OP,24,'s,PAT-arg,JJ,,OT-W\O-Path
it,O,26,worth,PAT-arg,PRP,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Their,O,1,eggplant,APP,PRP$,,O
eggplant,B-ASP,2,is,ACT-arg,NN,egg ##pl ##ant,AT-Head
is,O,2,is,ROOT,VBZ,,O
so,O,4,delicate,EXT,RB,,O
delicate,B-OP,2~5,"is~,",PAT-arg~CONJ.member,JJ,,"1###[""OT"", ""PAT-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
",",O,_,_,_,",",,O
sweet,B-OP,7,tender,RSTR,JJ,,OT-W\O-Path
tender,O,5~2,",~is",CONJ.member~PAT-arg,NN,,O
!,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
go,O,0,go,ROOT,VB,,O
here,O,0,go,DIR3-arg,RB,,O
for,O,_,_,_,_,,O
the,O,_,_,_,_,,O
drinks,B-ASP,0,go,AIM,NNS,,AT-W\O-Path
!,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
What,O,3,place,RSTR,WP,,O
a,O,_,_,_,_,,O
great,B-OP,3,place,RSTR,JJ,,OT-W\O-Path
place,O,3,place,ROOT,NN,,O
!,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,,O
food,B-ASP,4,is,ACT-arg,NN,,AT-Head
however,O,4,is,PREC,RB,,O
",",O,_,_,_,_,,O
is,O,4,is,ROOT,VBZ,,O
what,O,8,expect,PAT-arg,WP,,O
one,O,8,expect,ACT-arg,PRP,,O
might,O,_,_,_,_,,O
expect,B-OP,4,is,PAT-arg,VB,,"1###[""OT"", ""PAT-arg^-1"", ""*"", ""ACT-arg"", ""ASP""]"
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,love,ACT-arg,PRP,,O
love,B-OP,1,love,ROOT,VBP,,OT-W\O-Path
this,O,3,place,RSTR,DT,,O
place,B-ASP,1,love,PAT-arg,NN,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,2,gave,ACT-arg,PRP,,O
actually,O,2,gave,ATT,RB,,O
gave,O,2,gave,ROOT,VBD,,O
10,O,4,%,RSTR,CD,,O
%,O,5,tip,EXT,NN,,O
tip,O,2,gave,PAT-arg,NN,,O
(,O,_,_,_,_,,O
which,O,11,done,PAT-arg,WDT,,O
we,O,11,done,ACT-arg,PRP,,O
have,O,_,_,_,_,,O
never,O,11,done,TWHEN,RB,,O
done,O,5,tip,DESCR,VBN,,O
despite,O,_,_,_,_,,O
mediocre,B-OP,14~16,food~service,RSTR~RSTR,JJ,med ##io ##cre,"14###[""OT"", ""RSTR^-1"", ""ASP""]"
food,B-ASP,15~11,and~done,CONJ.member~CNCS,NN,,AT-Head
and,O,_,_,_,CC,,O
service,B-ASP,11~15,done~and,CAUS~CONJ.member,NN,,AT-W\O-Path
),O,_,_,_,_,,O
",",O,_,_,_,_,,O
because,O,_,_,_,_,,O
we,O,21~23,felt~ripped,ACT-arg~PAT-arg,PRP,,O
felt,O,11,done,CAUS,VBD,,O
totally,O,23,ripped,EXT,RB,,O
ripped,B-OP,21,felt,PAT-arg,VBN,,OT-W\O-Path
off,I-OP,_,_,_,_,,OT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,_,,O
rice,B-ASP,2~7,was~cooked,ACT-arg~PAT-arg,NN,,AT-W\O-Path
was,O,5~2,and~was,CONJ.member~ROOT,VBD,,O
poor,B-OP,4,quality,RSTR,JJ,,"4###[""OT"", ""RSTR^-1"", ""ASP""]"
quality,B-ASP,2,was,PAT-arg,NN,,AT-Head
and,O,_,_,_,CC,,O
was,O,_,_,_,_,,O
cooked,B-ASP,5~7,and~cooked,CONJ.member~ROOT,VBN,,AT-Head
so,O,9,badly,EXT,RB,,O
badly,B-OP,7,cooked,MANN,RB,,"7###[""OT"", ""MANN^-1"", ""ASP""]"
it,O,11,was,ACT-arg,PRP,,O
was,O,8,so,RESL,VBD,,O
hard,B-OP,11,was,PAT-arg,JJ,,OT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,been,ACT-arg,PRP,,O
've,O,_,_,_,_,' ve,O
been,O,2,been,ROOT,VBN,,O
here,O,2,been,LOC-arg,RB,,O
twice,O,5,now,THO,RB,,O
now,O,2,been,TWHEN,RB,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
we,O,1~7,spent~come,ACT-arg~ACT-arg,PRP,,O
spent,O,_,_,_,VBD,,O
50,O,3,$,RSTR,CD,,O
$,O,5,definetly,EXT,$,,O
$,O,3,$,RSTR,$,,O
definetly,O,1,spent,MANN,RB,define ##tly,O
will,O,_,_,_,_,,O
come,O,1,spent,PAT-arg,VB,,O
back,O,_,_,_,_,,O
with,O,_,_,_,_,,O
my,O,11,friends,APP,PRP$,,O
friends,O,7,come,ACMP,NNS,,O
!!!,O,_,_,_,_,! ! !,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
instead,O,1,ordered,SUBS,RB,,O
ordered,O,1,ordered,ROOT,VBD,,O
an,O,_,_,_,_,,O
ice,O,5,beer,RSTR,NN,,O
cold,O,5,beer,RSTR,JJ,,O
beer,B-ASP,1,ordered,PAT-arg,NN,,AT-W\O-Path
which,O,9,works,ACT-arg,WDT,,O
to,O,_,_,_,_,,O
me,O,9,works,REG,PRP,,O
works,O,5,beer,RSTR,VBZ,,O
with,O,_,_,_,_,,O
indian,O,9,works,ACMP,NN,,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
We,O,3,impressed,ADDR-arg,PRP,,O
were,O,_,_,_,_,,O
very,O,3,impressed,EXT,RB,,O
impressed,B-OP,3,impressed,ROOT,JJ,,"6###[""OT"", ""PAT-arg"", ""ASP""]"
with,O,_,_,_,_,,O
the,O,_,_,_,_,,O
food,B-ASP,7~3,and~impressed,CONJ.member~PAT-arg,NN,,AT-Head
and,O,_,_,_,CC,,O
value,B-ASP,7~3,and~impressed,CONJ.member~PAT-arg,NN,,AT-W\O-Path
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,8~3,have~coming,ACT-arg~ACT-arg,PRP,,O
have,O,_,_,_,_,,O
been,O,_,_,_,_,,O
coming,O,7~3,and~coming,CONJ.member~ROOT,VBG,,O
here,O,3,coming,DIR3-arg,RB,,O
for,O,_,_,_,_,,O
years,O,3,coming,THL,NNS,,O
and,O,_,_,_,CC,,O
have,O,7~8,and~have,CONJ.member~ROOT,VBP,,O
nothing,O,8,have,PAT-arg,NN,,O
but,O,_,_,_,_,,O
good,B-OP,12,things,RSTR,JJ,,OT-W\O-Path
things,O,9,nothing,RESTR,NNS,,O
to,O,_,_,_,_,,O
say,O,12,things,PAT-arg,VB,,O
about,O,_,_,_,_,,O
the,O,_,_,_,_,,O
service,B-ASP,18~14,and~say,CONJ.member~REG,NN,,AT-W\O-Path
and,O,_,_,_,CC,,O
the,O,_,_,_,_,,O
great,B-OP,21,staff,RSTR,JJ,,"21###[""OT"", ""RSTR^-1"", ""ASP""]"
staff,B-ASP,14~18,say~and,REG~CONJ.member,NN,,AT-Head
at,O,_,_,_,_,,O
La,O,21,staff,LOC,NNP,,O
Lanterna,O,21,staff,LOC,NNP,lantern ##a,O
.,O,_,_,_,.,,O
_,_,_,_,_,_,_
_,_,_,_,_,_,_
They,O,14~1~7,include~forgot~include,ACT-arg~ACT-arg~ACT-arg,PRP,,O
