TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
how,O,_,_,_,WRB,
they,O,14,keep,ARG1,PRP,
keep,O,12~11,how~'s,manner~ARG2,VBP,
the,O,_,_,_,DT,
prices,B-ASP,15~14,the~keep,BV~ARG2,NNS,
down,B-OP,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Our,O,_,_,_,PRP$,
favorite,B-OP,_,_,_,JJ,
meal,O,0~3~1,Our~is~favorite,poss~ARG1~ARG1,NN,
is,O,3,is,ROOT,VBZ,
a,O,_,_,_,DT,
pesto,B-ASP,_,_,_,NN,pest ##o
pizza,I-ASP,3~4~5,is~a~pesto,ARG2~BV~compound,NN,
",",O,_,_,_,_,
the,O,_,_,_,DT,
house,B-ASP,_,_,_,NN,
salad,I-ASP,9~8~6,house~the~pizza,compound~BV~conj,NN,
",",O,_,_,_,_,
and,O,_,_,_,_,
a,O,_,_,_,DT,
good,B-OP,_,_,_,JJ,
bottle,B-ASP,13~10~14,a~salad~good,BV~_and_c~ARG1,NN,
of,I-ASP,_,_,_,_,
wine,I-ASP,15,bottle,ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,2,gave,ARG1,PRP,
actually,O,1,actually,ROOT,RB,
gave,O,6~1,before~actually,ARG1~ARG1,VBD,
Patroon,O,2,gave,ARG3,NNP,pat ##ro ##on
another,O,_,_,_,DT,
chance,O,4~2,another~gave,BV~ARG2,NN,
before,O,_,_,_,IN,
writing,O,6,before,ARG2,VBG,
this,O,7,writing,ARG2,DT,
",",O,_,_,_,_,
but,O,_,_,_,_,
the,O,_,_,_,DT,
second,O,_,_,_,JJ,
visit,O,12~16~11,second~worse~the,ARG1~ARG1~BV,NN,
was,O,_,_,_,_,
even,O,_,_,_,RB,
worse,B-OP,15~1,even~actually,ARG1~_but_c,JJR,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Sandwiches,B-ASP,6~11,like~are,ARG1~ARG1,NNS,
",",O,_,_,_,_,
burgers,B-ASP,0,Sandwiches,conj,NNS,burger ##s
and,O,_,_,_,_,
salads,B-ASP,2,burgers,_and_c,NNS,salad ##s
",",O,_,_,_,_,
like,O,_,_,_,IN,
the,O,_,_,_,DT,
lemon-dressed,B-ASP,_,_,_,JJ,lemon - dressed
cobb,I-ASP,7~6~8,the~like~lemon-dressed,BV~ARG2~ARG2,NN,
",",O,_,_,_,_,
are,O,11,are,ROOT,VBP,
classic,B-OP,_,_,_,JJ,
successes,I-OP,11~12,are~classic,ARG2~ARG1,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,3,say,ARG1,PRP,
ca,O,2,n't,neg,MD,
n't,O,6,because,ARG1,VB,n ' t
say,O,1,ca,ARG1,VB,
its,O,_,_,_,_,
cheap,O,3,say,ARG2,JJ,
because,O,6,because,ROOT,IN,
food,O,9,cheaper,ARG1,NN,
is,O,_,_,_,_,
cheaper,O,6~10,because~in,ARG2~ARG1,JJR,
in,O,_,_,_,IN,
Chinatown,O,10,in,ARG2,NNP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
While,O,0,While,ROOT,IN,
the,O,_,_,_,DT,
$,O,3,20,ARG1,$,
20,O,_,_,_,CD,
entree,O,_,_,_,NN,en ##tree
range,O,2~4~1~9,$~entree~the~expensive,compound~compound~BV~ARG1,NN,
is,O,_,_,_,_,
not,O,0,While,ARG2,RB,
overly,B-OP,_,_,_,RB,
expensive,I-OP,8~7,overly~not,ARG1~neg,JJ,
",",O,_,_,_,_,
in,O,_,_,_,IN,
New,O,_,_,_,NNP,
York,O,12,New,compound,NNP,
City,O,11~13,in~York,ARG2~compound,NNP,
",",O,_,_,_,_,
there,O,_,_,_,_,
is,O,18~11,definitely~in,ARG1~ARG1,VBZ,
definitely,O,_,_,_,RB,
better,B-OP,_,_,_,JJR,
food,B-ASP,19~17~21,better~is~in,ARG1~ARG1~ARG1,NN,
in,O,_,_,_,IN,
that,O,_,_,_,DT,
range,O,21~22,in~that,ARG2~BV,NN,
",",O,_,_,_,_,
and,O,_,_,_,_,
so,O,_,_,_,_,
Sapphire,O,29~39,despite~be,ARG1~ARG1,NNP,
",",O,_,_,_,_,
despite,O,_,_,_,IN,
it,O,_,_,_,PRP,
's,O,_,_,_,_,' s
lovely,B-OP,_,_,_,JJ,
atmosphere,B-ASP,30~32~29,it~lovely~despite,poss~ARG1~ARG2,NN,
",",O,_,_,_,_,
will,O,_,_,_,_,
most,O,_,_,_,RBS,
likely,O,36~17,most~is,ARG1~_and_c,RB,
not,O,37,likely,ARG1,RB,
be,O,38,not,neg,VB,
a,O,_,_,_,DT,
restaurant,O,40~39~46,a~be~return,BV~ARG2~ARG2,NN,
to,O,_,_,_,_,
which,O,_,_,_,_,
I,O,46,return,ARG1,PRP,
will,O,_,_,_,_,
return,O,_,_,_,VB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
A,O,_,_,_,DT,
great,B-OP,_,_,_,JJ,
choice,O,0~3~1~2,A~at~great~choice,BV~ARG1~ARG1~ROOT,NN,
at,O,_,_,_,IN,
any,O,_,_,_,DT,
cost,B-ASP,3~4,at~any,ARG2~BV,NN,
and,O,_,_,_,_,
a,O,_,_,_,DT,
great,B-OP,_,_,_,JJ,
deal,O,8~7~2,great~a~choice,ARG1~BV~_and_c,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
wait,B-ASP,_,_,_,NN,
staff,I-ASP,0~7~1~5,The~accomodating~wait~courteous,BV~ARG1~compound~ARG1,NN,
is,O,_,_,_,_,
very,O,_,_,_,RB,
courteous,B-OP,4~5,very~courteous,ARG1~ROOT,JJ,court ##eous
and,O,_,_,_,_,
accomodating,B-OP,5,courteous,_and_c,VBG,acc ##omo ##dating
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
food,B-ASP,0~4~9,The~average~better,BV~ARG1~ARG1,NN,
is,O,_,_,_,_,
above,B-OP,5,for,ARG1,IN,
average,I-OP,3~4,above~average,ARG1~ROOT,NN,
for,O,_,_,_,IN,
midtown,O,5,for,ARG2,NN,
and,O,_,_,_,_,
sligtly,O,_,_,_,RB,sl ##ig ##tly
better,B-OP,3~8,above~sligtly,_and_c~ARG1,JJR,
than,O,_,_,_,_,
some,O,9,better,than,DT,
of,O,_,_,_,_,
the,O,_,_,_,DT,
other,O,_,_,_,JJ,
Heartland,O,_,_,_,NNP,
Breweries,O,13~17~14~11~15,the~in~other~some~Heartland,BV~ARG1~ARG1~part~compound,NNPS,brewer ##ies
in,O,_,_,_,IN,
the,O,_,_,_,DT,
city,O,17~18,in~the,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
When,O,0,When,ROOT,WRB,
you,O,2,want,ARG1,PRP,
want,O,0,When,ARG2,VBP,
a,O,_,_,_,DT,
piece,O,3~2,a~want,BV~ARG2,NN,
of,O,_,_,_,_,
beef,B-ASP,4,piece,ARG1,NN,
",",O,_,_,_,_,
head,O,10~0,over~When,ARG1~ARG1,NN,
on,O,_,_,_,_,
over,O,_,_,_,IN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,wish,ARG1,PRP,
wish,O,1,wish,ROOT,VBP,
they,O,3,had,ARG1,PRP,
had,O,1,wish,ARG2,VBD,
one,O,3~5,had~near,ARG2~ARG1,CD,
near,O,_,_,_,IN,
my,O,_,_,_,PRP$,
office,O,5~6,near~my,ARG2~poss,NN,
-,O,_,_,_,_,
I,O,11,go,ARG1,PRP,
would,O,1,wish,conj,MD,
go,O,12~10,everyday~would,ARG1~ARG1,VB,
everyday,O,_,_,_,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,0,But,ROOT,CC,
they,O,4,have,ARG1,PRP,
do,O,_,_,_,_,
n't,O,0,But,ARG2,RB,n ' t
have,O,3,n't,neg,VB,
a,O,_,_,_,DT,
toaster,B-ASP,5~4,a~have,BV~ARG2,NN,toast ##er
",",O,_,_,_,_,
which,O,_,_,_,_,
is,O,_,_,_,_,
strange,B-OP,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,had,ARG1,PRP,
had,O,1,had,ROOT,VBD,
their,O,_,_,_,PRP$,
eggs,B-ASP,2~4~1,their~benedict~had,poss~ARG1~ARG2,NNS,
benedict,I-ASP,5~1,for~had,ARG1~ARG3,NN,
for,O,_,_,_,IN,
brunch,O,5,for,ARG2,NN,br ##un ##ch
",",O,_,_,_,_,
which,O,_,_,_,_,
were,O,_,_,_,VBD,
the,O,_,_,_,DT,
worst,B-OP,12~9~10,in~were~the,ARG1~ARG2~BV,JJS,
in,O,_,_,_,IN,
my,O,_,_,_,PRP$,
entire,O,_,_,_,JJ,
life,O,14~13~12,entire~my~in,ARG1~poss~ARG2,NN,
",",O,_,_,_,_,
I,O,19~18,removing~tried,ARG1~ARG1,PRP,
tried,O,1,had,conj,VBD,
removing,O,23~18,completely~tried,ARG1~ARG2,VBG,
the,O,_,_,_,DT,
hollondaise,O,_,_,_,NN,ho ##llon ##dai ##se
sauce,O,19~20~21,removing~the~hollondaise,ARG2~BV~compound,NN,
completely,O,_,_,_,RB,
that,O,_,_,_,_,
was,O,_,_,_,VBD,
how,O,_,_,_,WRB,
failed,O,26~25,how~was,measure~ARG2,VBD,
it,O,27,failed,ARG1,PRP,
was,O,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,12~2,had~went,ARG1~ARG1,PRP,
recently,O,_,_,_,RB,
went,O,9~6~3~1~2,for~with~to~recently~went,ARG1~ARG1~ARG1~ARG1~ROOT,VBD,
to,O,_,_,_,TO,
this,O,_,_,_,DT,
restaurant,O,3~4,to~this,ARG2~BV,NN,
with,O,_,_,_,IN,
some,O,_,_,_,DT,
co-workers,O,6~7,with~some,ARG2~BV,NNS,co - workers
for,O,_,_,_,IN,
lunch,B-ASP,9,for,ARG2,NN,
and,O,_,_,_,_,
had,O,2,went,_and_c,VBD,
an,O,_,_,_,DT,
amazing,B-OP,_,_,_,JJ,
time,O,14~12~13,amazing~had~an,ARG1~ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,wait,ARG1,PRP,
ca,O,2,n't,neg,MD,
n't,O,7,when,ARG1,VB,n ' t
wait,O,1,ca,ARG1,VB,
for,O,_,_,_,_,
summer,O,3,wait,ARG2,NN,
",",O,_,_,_,_,
when,O,7,when,ROOT,WRB,
they,O,9,serve,ARG1,PRP,
serve,O,7~11~10,when~on~outside,ARG2~ARG1~loc,VBP,
outside,O,_,_,_,JJ,
on,O,_,_,_,IN,
their,O,_,_,_,PRP$,
gigantic,B-OP,_,_,_,JJ,
patio,B-ASP,12~13~11,their~gigantic~on,poss~ARG1~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,read,ARG1,PRP,
read,O,1,read,ROOT,VBD,
about,O,_,_,_,_,
this,O,_,_,_,DT,
place,O,1~3~5,read~this~in,ARG2~BV~ARG1,NN,
in,O,_,_,_,IN,
Time,O,_,_,_,NNP,
Out,O,6~8~5,Time~magazine~in,compound~compound~ARG2,NNP,
magazine,O,_,_,_,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
service,B-ASP,0~3,The~ok,BV~ARG1,NN,
is,O,_,_,_,_,
ok,B-OP,3,ok,ROOT,JJ,
",",O,_,_,_,_,
some,O,11,get,ARG1,DT,
of,O,_,_,_,_,
the,O,_,_,_,DT,
people,O,5~7,some~the,part~BV,NNS,
did,O,_,_,_,_,
n't,O,3,ok,conj,RB,n ' t
get,O,10,n't,neg,VB,
what,O,14,asked,ARG2,WP,
they,O,14,asked,ARG1,PRP,
asked,O,11,get,ARG2,VBD,
for,O,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
Deco,B-ASP,0~6,The~romantic,BV~ARG1,NNP,
and,O,_,_,_,_,
ambiance,B-ASP,1,Deco,_and_c,NN,am ##bian ##ce
was,O,_,_,_,_,
really,O,_,_,_,RB,
romantic,B-OP,5~6,really~romantic,ARG1~ROOT,JJ,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Wonderful,B-OP,_,_,_,JJ,
strawberry,B-ASP,_,_,_,NN,
daiquiries,I-ASP,0~4~1,Wonderful~well~strawberry,ARG1~ARG1~compound,NNS,dai ##qui ##ries
as,O,_,_,_,IN,
well,O,4,well,ROOT,RB,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
If,O,0,If,ROOT,IN,
you,O,4,mind,ARG1,PRP,
do,O,_,_,_,_,
n't,O,0,If,ARG2,JJ,n ' t
mind,O,3,n't,neg,NN,
pre-sliced,O,_,_,_,JJ,pre - sliced
low,B-OP,_,_,_,JJ,
quality,I-OP,6,low,ARG1,NN,
fish,B-ASP,4~5~7,mind~pre-sliced~quality,ARG2~ARG2~compound,NN,
",",O,_,_,_,_,
unfriendly,B-OP,_,_,_,JJ,un ##fr ##ien ##dly
staff,B-ASP,8~10,fish~unfriendly,conj~ARG1,NN,
and,O,_,_,_,_,
a,O,_,_,_,DT,
sushi,B-ASP,_,_,_,NN,su ##shi
chef,I-ASP,14~11~17~13,sushi~staff~looks~a,compound~_and_c~ARG1~BV,NN,
that,O,_,_,_,_,
looks,O,_,_,_,VBZ,
like,O,_,_,_,_,
he,O,21,miserable,ARG1,PRP,
is,O,_,_,_,_,
miserable,B-OP,17,looks,ARG2,JJ,
then,O,0,If,ARG1,RB,
this,O,24,is,ARG1,DT,
is,O,22,then,ARG1,VBZ,
your,O,_,_,_,PRP$,
place,O,25~24,your~is,poss~ARG2,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
You,O,3,eating,ARG1,PRP,
are,O,_,_,_,_,
not,O,12~2,:~not,ARG1~ROOT,RB,
eating,O,6~2,with~not,ARG1~neg,VBG,
haut,O,_,_,_,NN,ha ##ut
cuisine,O,3~4,eating~haut,ARG2~compound,NN,
with,O,_,_,_,IN,
subtle,O,_,_,_,JJ,
hints,O,7~6,subtle~with,ARG1~ARG2,NNS,
of,O,_,_,_,_,
whatever,O,8~11,hints~but,ARG1~ARG1,WDT,
but,O,_,_,_,CC,
:,O,_,_,_,:,
Cassuolet,O,_,_,_,NNP,cass ##uo ##let
",",O,_,_,_,_,
Steake,O,_,_,_,NNP,steak ##e
Fritte,O,13~15,Cassuolet~Steake,conj~compound,NNP,fr ##itte
",",O,_,_,_,_,
Tripe,O,_,_,_,NNP,trip ##e
Stew,O,18~16,Tripe~Fritte,compound~conj,NNP,
",",O,_,_,_,_,
etc,O,13,Cassuolet,conj,FW,
;,O,_,_,_,_,
simple,O,_,_,_,JJ,
stuff,O,13~23,Cassuolet~simple,conj~ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
space,B-ASP,0~6~3~20~8,The~prepared~limited~rewarded~wait,BV~ARG1~ARG2~ARG2~ARG1,NN,
is,O,_,_,_,_,
limited,B-OP,4,so,ARG1,VBN,
so,O,4,so,ROOT,RB,
be,O,_,_,_,_,
prepared,O,4,so,ARG2,VBN,
to,O,_,_,_,_,
wait,O,6,prepared,ARG2,VB,
up,O,10,to,mwe,RP,
to,O,_,_,_,TO,
45,O,_,_,_,CD,
minutes,O,11~8~15,45~wait~hour,ARG1~ARG2~appos,NNS,
-,O,_,_,_,_,
1,O,_,_,_,CD,
hour,O,14,1,ARG1,NN,
",",O,_,_,_,_,
but,O,_,_,_,_,
be,O,_,_,_,_,
richly,O,_,_,_,RB,
rewarded,O,19~21,richly~when,ARG1~ARG1,VBN,
when,O,4,so,_but_c,WRB,
you,O,23,savor,ARG1,PRP,
savor,O,21,when,ARG2,VBP,sa ##vor
the,O,_,_,_,DT,
delicious,B-OP,_,_,_,JJ,
indo-chinese,O,_,_,_,NN,indo - chinese
food,O,23~25~24~26,savor~delicious~the~indo-chinese,ARG2~ARG1~BV~compound,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,1,asked,ARG1,PRP,
asked,O,1,asked,ROOT,VBD,
for,O,_,_,_,_,
a,O,_,_,_,DT,
simple,O,_,_,_,JJ,
medium,O,_,_,_,NN,
rare,O,5,medium,ARG1,JJ,
steak,B-ASP,6~1~3~4,rare~asked~a~simple,ARG1~ARG3~BV~ARG1,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
overall,O,0,overall,ROOT,RB,
",",O,_,_,_,_,
a,O,_,_,_,DT,
solid,B-OP,_,_,_,JJ,
restaurant,O,3~0~2,solid~overall~a,ARG1~ARG1~BV,NN,
and,O,_,_,_,_,
at,O,0,overall,_and_c,IN,
less,O,_,_,_,JJR,
than,O,_,_,_,_,
$,O,12~7~10,including~less~40pp,ARG1~than~ARG1,$,
40pp,O,_,_,_,CD,40 ##pp
(,O,_,_,_,_,
including,O,_,_,_,VBG,
wine,B-ASP,12,including,ARG2,NN,
),O,_,_,_,_,
",",O,_,_,_,_,
a,O,_,_,_,DT,
solid,B-OP,_,_,_,JJ,
deal,O,16~20~17,a~well~solid,BV~ARG1~ARG1,NN,
as,O,20,well,mwe,IN,
well,O,_,_,_,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
I,O,3,doing,ARG1,PRP,
have,O,_,_,_,_,
been,O,_,_,_,_,
doing,O,16~12~8~3,now~for~at~doing,loc~ARG1~ARG1~ROOT,VBG,
all,O,3,doing,ARG2,DT,
of,O,_,_,_,_,
the,O,_,_,_,DT,
above,O,4~6,all~the,part~BV,IN,
at,O,_,_,_,IN,
the,O,_,_,_,DT,
Heartland,O,_,_,_,NNP,
Brewery,O,8~9~10,at~the~Heartland,ARG2~BV~compound,NNP,
for,O,_,_,_,IN,
over,O,_,_,_,_,
5,O,_,_,_,CD,
years,O,14~12,5~for,ARG1~ARG2,NNS,
now,O,_,_,_,RB,
and,O,_,_,_,_,
I,O,22,DISAPPOINTED,ARG1,PRP,
HAVE,O,_,_,_,_,
NEVER,O,_,_,_,_,
BEEN,O,_,_,_,_,
DISAPPOINTED,B-OP,3,doing,_and_c,VBN,
!,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
P.S.,O,_,_,_,NNP,p . s .
Please,O,_,_,_,UH,
do,O,_,_,_,_,
n't,O,3,n't,ROOT,RB,n ' t
tell,O,1~3,Please~n't,ARG1~neg,VB,
anyone,O,4~6,tell~in,ARG2~ARG1,NN,
in,O,_,_,_,IN,
my,O,_,_,_,PRP$,
family,O,6~7,in~my,ARG2~poss,NN,
i,O,10,eat,ARG1,PRP,
eat,O,4~11,tell~there,ARG3~loc,VBP,
there,O,_,_,_,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
THe,O,_,_,_,NNP,
Pizza,B-ASP,0~4,THe~were,compound~ARG1,NNP,
and,O,_,_,_,_,
wine,B-ASP,1,Pizza,_and_c,NN,
were,O,7,too,ARG1,VBD,
excellent-the,O,_,_,_,JJ,excellent - the
service,B-ASP,5~4,excellent-the~were,BV~ARG2,NN,
too,O,_,_,_,RB,
--,O,_,_,_,NNP,- -
but,O,_,_,_,_,
what,O,12,MADE,ARG1,WP,
really,O,15,was,ARG1,RB,
MADE,O,11,really,ARG1,VBD,
this,O,_,_,_,DT,
place,O,12~13,MADE~this,ARG2~BV,NN,
was,O,7,too,_but_c,VBD,
the,O,_,_,_,DT,
backyard,B-ASP,_,_,_,NN,
dining,I-ASP,_,_,_,NN,
area,I-ASP,15~18~16~17,was~dining~the~backyard,ARG2~compound~BV~compound,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
It,O,3,mind-blowing,ARG1,PRP,
's,O,_,_,_,_,' s
not,O,2,not,ROOT,RB,
mind-blowing,B-OP,2,not,neg,JJ,mind - blowing
",",O,_,_,_,_,
but,O,_,_,_,_,
to,O,2,not,_but_c,TO,
me,O,6,to,ARG2,PRP,
",",O,_,_,_,_,
thai,B-ASP,_,_,_,NN,
food,I-ASP,16~12~9,be~is~thai,ARG1~ARG1~compound,NN,
never,O,6,to,ARG1,RB,
is,O,11,never,ARG1,VBZ,
and,O,_,_,_,_,
never,O,11,never,_and_c,RB,
will,O,_,_,_,_,
be,O,14,never,ARG1,VB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Would,O,0,Would,ROOT,MD,
you,O,3,believe,ARG1,PRP,
ever,O,_,_,_,RB,
believe,O,2~0,ever~Would,ARG1~ARG1,VBP,
that,O,_,_,_,_,
when,O,3,believe,ARG2,WRB,
you,O,7,complain,ARG1,PRP,
complain,O,8~5,about~when,ARG1~ARG2,VBP,
about,O,_,_,_,IN,
over,O,_,_,_,IN,
an,O,_,_,_,DT,
hour,O,10,an,ARG1,NN,
wait,B-ASP,11~9,hour~over,compound~ARG2,NN,
",",O,_,_,_,_,
when,O,5,when,ARG1,WRB,
they,O,16,tell,ARG1,PRP,
tell,O,14,when,ARG2,VBP,
you,O,16,tell,ARG2,PRP,
it,O,20,be,ARG1,PRP,
will,O,_,_,_,_,
be,O,16,tell,ARG3,VB,
20-30,O,_,_,_,CD,20 - 30
minutes,O,20~21,be~20-30,ARG2~ARG1,NNS,
",",O,_,_,_,_,
the,O,_,_,_,DT,
manager,B-ASP,24~26,the~tells,BV~ARG1,NN,
tells,O,14~5,when~when,ARG1~ARG1,VBZ,
the,O,_,_,_,DT,
bartender,B-ASP,26~30~27,tells~spill~the,ARG2~ARG1~BV,NN,
to,O,_,_,_,_,
spill,O,26,tells,ARG3,VB,
the,O,_,_,_,DT,
drinks,B-ASP,35~30~31,paid~spill~the,ARG2~ARG2~BV,NNS,
you,O,35,paid,ARG1,PRP,
just,O,_,_,_,RB,
paid,O,34,just,ARG1,VBD,
for,O,_,_,_,_,
?,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
Definately,O,_,_,_,RB,def ##inate ##ly
check,O,0~1,Definately~check,ARG1~ROOT,VB,
it,O,1,check,ARG2,PRP,
out,O,_,_,_,_,
!!!,O,_,_,_,.,! ! !
_,_,_,_,_,_,_
_,_,_,_,_,_,_
The,O,_,_,_,DT,
food,B-ASP,0~2,The~arrived,BV~ARG1,NN,
arrived,O,4~5,minutes~after,loc~ARG1,VBD,
20,O,_,_,_,CD,
minutes,O,3,20,ARG1,NNS,
after,O,5,after,ROOT,IN,
I,O,9~7~11,cold~called~soggy,ARG1~ARG1~ARG1,PRP,
called,O,_,_,_,VBD,
",",O,_,_,_,_,
cold,B-OP,7,called,conj,JJ,
and,O,_,_,_,_,
soggy,B-OP,9,cold,_and_c,JJ,so ##ggy
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
This,O,_,_,_,DT,
place,O,0~2,This~has,BV~ARG1,NN,
has,O,2,has,ROOT,VBZ,
the,O,_,_,_,DT,
best,B-OP,_,_,_,JJS,
Chinese,O,_,_,_,JJ,
style,O,5,Chinese,ARG1,NN,
BBQ,B-ASP,_,_,_,NNP,bb ##q
ribs,I-ASP,6~4~2~7~9~3,style~best~has~BBQ~in~the,compound~ARG1~ARG2~compound~ARG1~BV,NNS,
in,O,_,_,_,IN,
the,O,_,_,_,DT,
city,O,9~10,in~the,ARG2~BV,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
But,O,0,But,ROOT,CC,
after,O,_,_,_,IN,
last,O,_,_,_,JJ,
night,O,2~1,last~after,ARG1~ARG2,NN,
",",O,_,_,_,_,
Spice,O,_,_,_,NNP,
Grill,O,7~5,is~Spice,ARG1~compound,NNP,
is,O,0~1,But~after,ARG2~ARG1,VBZ,
the,O,_,_,_,DT,
