TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS
like,O,9~2,and~like,CONJ.member~ROOT,VB,
album,O,4,order,RSTR,NN,
order,O,2,like,PAT-arg,NN,
for,O,_,_,_,_,
my,O,8,albums,APP,PRP$,
live,O,8,albums,RSTR,JJ,
albums,O,4,order,PAT-arg,NNS,
and,O,_,_,_,CC,
was,O,_,_,_,_,
just,O,12,wondering,RHEM,RB,
wondering,O,9~12,and~wondering,CONJ.member~ROOT,VBG,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
but,O,0,but,ROOT,CC,
for,O,_,_,_,_,
someone,O,2,someone,ROOT,NN,
who,O,10~4,wants~cares,ACT-arg~ACT-arg,WP,
cares,O,9~2,and~someone,CONJ.member~RSTR,VBZ,
about,O,_,_,_,_,
thier,O,8,collection,RSTR,JJR,th ##ier
music,O,8,collection,PAT-arg,NN,
collection,O,4,cares,PAT-arg,NN,
and,O,_,_,_,CC,
wants,O,9~2,and~someone,CONJ.member~RSTR,VBZ,
fluid,O,12~14,and~playback,CONJ.member~RSTR,JJ,
and,O,_,_,_,CC,
responsive,O,12~14,and~playback,CONJ.member~RSTR,JJ,
playback,O,10,wants,PAT-arg,NN,
..,O,_,_,_,_,. .
.,O,_,_,_,_,
i,O,20,recommend,ACT-arg,PRP,
can,O,_,_,_,_,
't,O,20,recommend,RHEM,RB,' t
recommend,O,2,someone,RSTR,VB,
this,O,22,product,RSTR,DT,
product,O,20,recommend,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
after,O,_,_,_,_,
using,O,19~7,revealed~(,TWHEN~APPS.member,VBG,
it,O,1,using,PAT-arg,PRP,
for,O,_,_,_,_,
a,O,_,_,_,_,
few,O,6,weeks,RSTR,JJ,
weeks,O,1,using,TFHL,NNS,
(,O,_,_,_,-LRB-,
the,O,_,_,_,_,
amount,O,7~1,(~using,APPS.member~PAT-arg,NN,
of,O,_,_,_,_,
time,O,9,amount,MAT,NN,
before,O,_,_,_,_,
the,O,_,_,_,_,
hard,O,15,drive,RSTR,JJ,
drive,O,16,crashed,ACT-arg,NN,
crashed,O,9,amount,TWHEN,VBD,
),O,_,_,_,_,
it,O,19~1,revealed~using,ACT-arg~ACT-arg,PRP,
revealed,O,19,revealed,ROOT,VBD,
a,O,_,_,_,_,
few,O,19,revealed,PAT-arg,JJ,
of,O,_,_,_,_,
its,O,24,shortcommings,APP,PRP$,
shortcommings,O,21,few,DIR1,NNS,short ##com ##ming ##s
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
he,O,1,spent,ACT-arg,PRP,
spent,O,1,spent,ROOT,VBD,
another,O,4,hour,RSTR,DT,
half,O,4,hour,RSTR,JJ,
hour,O,1,spent,PAT-arg,NN,
on,O,_,_,_,_,
the,O,_,_,_,_,
phone,O,1,spent,EFF-arg,NN,
with,O,_,_,_,_,
tech,O,10,support,RSTR,NN,
support,O,1,spent,ACMP,NN,
",",O,_,_,_,_,
to,O,_,_,_,_,
no,O,14,avail,RSTR,DT,
avail,O,1,spent,RESL,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,1,is,ACT-arg,PRP,
is,O,1,is,ROOT,VBZ,
slightly,O,3,larger,EXT,RB,
larger,O,1,is,PAT-arg,JJR,
than,O,_,_,_,_,
an,O,_,_,_,_,
ipod,O,3,larger,CPR,NN,
",",O,_,_,_,_,
no,O,_,_,_,_,
doubt,O,1,is,ATT,NN,
about,O,_,_,_,_,
it,O,9,doubt,PAT-arg,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
also,O,1,bought,RHEM,RB,
bought,O,1,bought,ROOT,VBD,
a,O,_,_,_,_,
soundblaster,O,4,card,RSTR,NN,sound ##bla ##ster
card,O,1,bought,PAT-arg,NN,
that,O,7,sold,PAT-arg,IN,
they,O,7,sold,ACT-arg,PRP,
sold,O,4,card,RSTR,VBD,
for,O,_,_,_,_,
the,O,_,_,_,_,
mac,O,7,sold,EFF-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
it,O,2,costs,ACT-arg,PRP,
also,O,2,costs,RHEM,RB,
costs,O,2,costs,ROOT,VBZ,
a,O,_,_,_,_,
lot,O,5,less,EXT,RB,
less,O,2,costs,EXT-arg,JJR,
than,O,_,_,_,_,
the,O,_,_,_,_,
ipod,O,5,less,CPR,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
slowly,O,1~4,yet~unit,ADVS.member~MANN,RB,
yet,O,_,_,_,RB,
surely,O,4~1,unit~yet,MANN~ADVS.member,RB,
my,O,4,unit,APP,PRP$,
unit,O,5,engorged,ACT-arg,NN,
engorged,O,5,engorged,ROOT,VBD,eng ##org ##ed
as,O,_,_,_,_,
i,O,8,read,ACT-arg,PRP,
read,O,5,engorged,TWHEN,VBP,
my,O,11,review,APP,PRP$,
own,O,11,review,RSTR,JJ,
review,O,8,read,PAT-arg,NN,
",",O,_,_,_,_,
similar,O,11,review,DESCR,JJ,
to,O,_,_,_,_,
when,O,17,look,TWHEN,_,
i,O,17,look,ACT-arg,PRP,
look,O,13,similar,PAT-arg,VBP,
in,O,_,_,_,_,
the,O,_,_,_,_,
mirror,O,17,look,LOC,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
a,O,_,_,_,_,
),O,_,_,_,_,
the,O,_,_,_,_,
picture,B-ASP,4,quality,RSTR,NN,
quality,I-ASP,5~12,(~are,APPS.member~ACT-arg,NN,
(,O,_,_,_,-LRB-,
color,O,7~12,and~are,CONJ.member~ACT-arg,NN,
and,O,5,(,APPS.member,CC,
sharpness,O,7~12,and~are,CONJ.member~ACT-arg,NN,sharp ##ness
of,O,_,_,_,_,
focusing,O,6~8,color~sharpness,APP~APP,NN,
),O,_,_,_,_,
are,O,12,are,ROOT,VBP,
so,O,14,great,EXT,RB,
great,B-OP,12,are,PAT-arg,JJ,
",",O,_,_,_,_,
it,O,18,eliminated,ACT-arg,PRP,
completely,O,18,eliminated,EXT,RB,
eliminated,O,13,so,RESL,VBD,
my,O,20,doubt,APP,PRP$,
doubt,O,18,eliminated,PAT-arg,NN,
about,O,_,_,_,_,
digital,O,23,imaging,RSTR,JJ,
imaging,O,20,doubt,PAT-arg,NN,
---,O,_,_,_,_,- - -
how,O,28,eat,MANN,WRB,
could,O,_,_,_,_,
one,O,28,eat,ACT-arg,_,
eat,O,13,so,RESL,VB,
rice,O,28,eat,PAT-arg,NN,
one,O,31,grain,RSTR,CD,
grain,O,28,eat,EXT,NN,
at,O,_,_,_,_,
a,O,_,_,_,_,
time,O,28,eat,TWHEN,NN,
:,O,_,_,_,_,
-,O,_,_,_,_,
),O,_,_,_,_,
),O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,2,have,ACT-arg,PRP,
must,O,_,_,_,_,
have,O,2,have,ROOT,VB,
differing,O,4,preferences,RSTR,VBG,
preferences,O,2,have,PAT-arg,NNS,
than,O,_,_,_,_,
others,O,2,have,ACT-arg,NNS,
here,O,6,others,LOC,RB,
",",O,_,_,_,_,
as,O,_,_,_,_,
i,O,11,prefer,ACT-arg,PRP,
prefer,B-OP,2,have,CAUS,VBP,
the,O,_,_,_,_,
supplied,O,14,earbuds,RSTR,VBN,
earbuds,B-ASP,11,prefer,PAT-arg,NNS,ear ##bu ##ds
to,O,_,_,_,_,
the,O,_,_,_,_,
sony,O,18,'s,RSTR,NN,
's,O,11,prefer,EFF-arg,_,' s
that,O,22,sounded,ACT-arg,IN,
i,O,21,thought,ACT-arg,NN,
thought,O,18,'s,RSTR,VBD,
sounded,O,21,thought,EFF-arg,VBD,
good,O,22,sounded,MANN-arg,JJ,
on,O,_,_,_,_,
other,O,26,players,RSTR,JJ,
players,O,22,sounded,REG,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
features,O,1~7,and~overpriced,CONJ.member~PAT-arg,NNS,
and,O,_,_,_,CC,
looks,O,1~7,and~overpriced,CONJ.member~PAT-arg,NNS,
this,O,5,player,RSTR,DT,
dvd,O,5,player,RSTR,NN,
player,O,7,overpriced,PAT-arg,NN,
is,O,_,_,_,_,
overpriced,O,7,overpriced,ROOT,VBN,over ##pr ##ice ##d
had,O,_,_,_,_,
it,O,10,come,ACT-arg,PRP,
come,O,7,overpriced,COND,VBN,
with,O,_,_,_,_,
sony,O,13~10,or~come,DISJ.member~ACMP,NNP,
or,O,_,_,_,CC,
one,O,10~13,come~or,ACMP~DISJ.member,CD,
of,O,_,_,_,_,
the,O,_,_,_,_,
other,O,20,names,RSTR,JJ,
top,O,20,names,RSTR,JJ,
brand,O,20,names,RSTR,NN,
names,O,14,one,DIR1,NNS,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
just,O,1,make,RHEM,RB,
make,O,1,make,ROOT,VB,
sure,O,1,make,CPHR-arg,JJ,
the,O,_,_,_,_,
keys,O,6,locked,PAT-arg,NNS,
are,O,_,_,_,_,
locked,O,1,make,PAT-arg,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
6,O,5,is,PREC,CD,
the,O,_,_,_,_,
nikon,B-ASP,4,line,RSTR,NNP,nik ##on
coolpix,I-ASP,4,line,RSTR,NN,cool ##pi ##x
line,I-ASP,5,is,ACT-arg,NN,
is,O,5,is,ROOT,VBZ,
a,O,_,_,_,_,
well-established,B-OP,8,line,RSTR,JJ,well - established
line,O,5,is,PAT-arg,NN,
so,O,_,_,_,_,
you,O,11,know,ACT-arg,PRP,
know,O,5,is,AIM,VBP,
support,O,13~18,and~be,CONJ.member~ACT-arg,NN,
and,O,_,_,_,CC,
parts,O,13~18,and~be,CONJ.member~ACT-arg,NNS,
are,O,_,_,_,_,
going,O,_,_,_,_,
to,O,_,_,_,_,
be,O,11,know,EFF-arg,VB,
available,O,18,be,PAT-arg,JJ,
even,O,18,be,RHEM,RB,
when,O,_,_,_,_,
nikon,O,23,releases,ACT-arg,NNP,nik ##on
releases,O,18,be,TWHEN,VBZ,
a,O,_,_,_,_,
newer,O,26,model,RSTR,JJR,
model,O,23,releases,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
(,O,_,_,_,_,
1,O,2,gb,RSTR,CD,
gb,O,3,=,ACT-arg,NN,
=,O,3,=,ROOT,:,
"1,000",O,5,mb,RSTR,CD,"1 , 000"
mb,O,3,=,PAT-arg,NNS,
),O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,treat,ACT-arg,PRP,
treat,O,5~1,and~treat,CONJ.member~ROOT,VBP,
the,O,_,_,_,_,
battery,B-ASP,1,treat,PAT-arg,NN,
well,O,1,treat,MANN-arg,RB,
and,O,_,_,_,CC,
it,O,8,lasted,ACT-arg,PRP,
has,O,_,_,_,_,
lasted,B-OP,5~8,and~lasted,CONJ.member~ROOT,VBN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
buy,O,3~0,and~buy,CONJ.member~ROOT,VB,
this,O,2,camera,RSTR,DT,
camera,O,0,buy,PAT-arg,NN,
and,O,_,_,_,CC,
savour,O,3~4,and~savour,CONJ.member~ROOT,VB,sa ##vo ##ur
it,O,4,savour,PAT-arg,PRP,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
this,O,1,player,RSTR,DT,
player,B-ASP,4~2,work~seems,ACT-arg~ACT-arg,NN,
seems,O,2,seems,ROOT,VBZ,
to,O,_,_,_,_,
work,B-ASP,2,seems,PAT-arg,VB,
fine,B-OP,4,work,MANN,JJ,
with,O,_,_,_,_,
everything,O,4,work,ACMP,NN,
else,O,7,everything,RSTR,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,_,
buttons,B-ASP,5,are,ACT-arg,NNS,
on,O,_,_,_,_,
the,O,_,_,_,_,
phone,O,1,buttons,LOC,NN,
are,O,14~5,but~are,ADVS.member~ROOT,VBP,
small,B-OP,5,are,PAT-arg,JJ,
",",O,_,_,_,_,
even,O,5,are,RHEM,RB,
for,O,_,_,_,_,
my,O,12,fingertips,APP,PRP$,
small,B-OP,12,fingertips,RSTR,JJ,
fingertips,O,5,are,BEN,NNS,
",",O,_,_,_,_,
but,O,_,_,_,CC,
you,O,16,get,ACT-arg,PRP,
get,O,14~16,but~get,ADVS.member~ROOT,VBP,
used,O,16,get,PAT-arg,VBN,
to,O,_,_,_,_,
them,O,17,used,PAT-arg,PRP,
rather,O,21,quickly,EXT,RB,
quickly,O,16,get,MANN,RB,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
and,O,2,read,PREC,CC,
i,O,2,read,ACT-arg,PRP,
read,O,2,read,ROOT,VBP,
today,O,2,read,TWHEN,NN,
that,O,_,_,_,_,
you,O,10~8,fill~have,ACT-arg~ACT-arg,PRP,
can,O,_,_,_,_,
also,O,8,have,RHEM,RB,
have,O,14~2,",~read",CSQ.member~PAT-arg,VB,
online,O,_,_,_,_,
fill,O,8,have,PAT-arg,VB,
out,O,_,_,_,_,
the,O,_,_,_,_,
id3,O,10,fill,PAT-arg,NN,id ##3
",",O,_,_,_,",",
so,O,16~8,its~have,CM~CM,IN,
its,O,14~2,",~read",CSQ.member~PAT-arg,VBZ,
not,O,16,its,RHEM,RB,
a,O,_,_,_,_,
problem,O,16,its,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
like,O,_,_,_,_,
other,O,2,reviewers,RSTR,JJ,
reviewers,O,5,was,CPR,NNS,
",",O,_,_,_,_,
installation,B-ASP,5,was,ACT-arg,NN,
was,O,5,was,ROOT,VBD,
hell,B-OP,5,was,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
what,O,1,task,RSTR,WP,
task,O,4,perform,PAT-arg,NN,
do,O,_,_,_,_,
they,O,4,perform,ACT-arg,PRP,
perform,O,4,perform,ROOT,VB,
?,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
the,O,_,_,_,_,
powershot,B-ASP,2,g3,RSTR,JJ,powers ##hot
g3,I-ASP,3,is,ACT-arg,NN,g ##3
is,O,3,is,ROOT,VBZ,
a,O,_,_,_,_,
great,B-OP,6,camera,RSTR,JJ,
camera,O,3,is,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
i,O,1,bought,ACT-arg,PRP,
bought,O,1,bought,ROOT,VBD,
this,O,1,bought,PAT-arg,DT,
as,O,_,_,_,_,
a,O,_,_,_,_,
gift,O,1,bought,COMPL,NN,
for,O,_,_,_,_,
my,O,8,sister,APP,PRP$,
sister,O,1,bought,BEN,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
apex,O,1,ad-2600,RSTR,NNP,
ad-2600,O,2,runs,ACT-arg,NN,ad - 260 ##0
runs,B-ASP,2,runs,ROOT,VBZ,
all,O,6,media,RSTR,PDT,
the,O,_,_,_,_,
dvd,B-ASP,6,media,RSTR,NN,
media,I-ASP,2,runs,PAT-arg,NNS,
including,O,_,_,_,_,
dvd,O,6~11,media~and,RSTR~CONJ.member,NN,
+,O,11~6,and~media,CONJ.member~RSTR,:,
r/rw,O,11~6,and~media,CONJ.member~RSTR,NN,r / r ##w
and,O,_,_,_,CC,
dvd-r,O,6~11~13,media~and~/,RSTR~CONJ.member~CONJ.member,NN,dvd - r
/,O,_,_,_,CC,
rw,O,13~6~11,/~media~and,CONJ.member~RSTR~CONJ.member,NN,r ##w
(,O,_,_,_,_,
unlike,O,_,_,_,_,
sony,O,18~22,or~supports,DISJ.member~CPR,NN,
or,O,_,_,_,CC,
panasonic,O,22~18,supports~or,ORIG-arg~DISJ.member,NN,pan ##as ##onic
-,O,_,_,_,_,
one,O,22,supports,ACT-arg,CD,
supports,O,6,media,RSTR,VBZ,
only,O,22,supports,RHEM,RB,
+,O,26~22,and~supports,CONJ.member~PAT-arg,IN,
r/rw,O,22,supports,CPR,NNS,r / r ##w
and,O,_,_,_,CC,
another,O,28,supports,ACT-arg,DT,
supports,O,22~26,supports~and,CPR~CONJ.member,VBZ,
-,O,_,_,_,_,
r/rw,O,28,supports,CPR,NN,r / r ##w
),O,_,_,_,_,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
"""",O,_,_,_,_,
when,O,5,work,TWHEN,WRB,
will,O,_,_,_,_,
my,O,4,t-zones,APP,PRP$,
t-zones,O,5,work,ACT-arg,NNS,t - zones
work,O,5,work,ROOT,VB,
?,O,_,_,_,_,
"""",O,_,_,_,_,
",",O,_,_,_,_,
csr,O,5,work,PAR,NN,cs ##r
:,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
umm,O,4,thanks,PARTL,UH,
",",O,_,_,_,_,
well,O,4~0,thanks~umm,PARTL~VOCAT,RB,
",",O,_,_,_,_,
thanks,O,4,thanks,ROOT,NNS,
for,O,_,_,_,_,
nothing,O,4,thanks,PAT-arg,NN,
.,O,_,_,_,.,
_,_,_,_,_,_,_
_,_,_,_,_,_,_
you,O,1,know,ACT-arg,PRP,
know,O,1,know,ROOT,VBP,
why,O,1,know,EFF-arg,WRB,
?,O,_,_,_,.,
_,_,_,_,_,_,_
